,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
19,Will Dissly,1,1,39.0,39.0,9.0,9.0,0,0.0,30.0,30.0,18,18.0,1,1,3.6%,1,0,0,1,1,1,0,0
20,Hunter Henry,1,5,36.0,7.2,29.0,5.8,0,0.0,7.0,1.4,0,0.0,0,6,11.8%,5,0,0,0,0,0,0,0
21,Darren Fells,1,2,35.0,17.5,14.0,7.0,0,0.0,21.0,10.5,0,0.0,0,3,10.7%,2,0,0,2,1,0,0,0
22,Cameron Brate,1,4,35.0,8.8,12.0,3.0,0,0.0,23.0,5.8,3,0.8,0,5,9.4%,4,0,1,1,0,0,0,0
23,Kyle Pitts,1,2,35.0,17.5,26.0,13.0,0,0.0,9.0,4.5,2,1.0,0,3,8.3%,2,0,1,2,1,0,0,0
24,Jordan Akins,1,4,32.0,8.0,18.0,4.5,0,0.0,14.0,3.5,6,1.5,1,5,20.0%,5,0,0,2,0,0,0,0
25,Geoff Swaim,1,3,27.0,9.0,3.0,1.0,0,0.0,24.0,8.0,0,0.0,0,4,15.4%,4,1,1,1,1,0,0,0
26,Jared Cook,1,2,27.0,13.5,16.0,8.0,0,0.0,11.0,5.5,3,1.5,0,3,8.6%,3,1,0,1,1,0,0,0
27,Dan Arnold,1,2,23.0,11.5,15.0,7.5,0,0.0,8.0,4.0,0,0.0,0,4,12.1%,4,0,1,2,0,0,0,0
28,Donald Parham Jr.,1,1,19.0,19.0,12.0,12.0,0,0.0,7.0,7.0,4,4.0,0,1,2.9%,1,0,0,1,0,0,0,0
29,Maxx Williams,1,3,19.0,6.3,12.0,4.0,0,0.0,7.0,2.3,5,1.7,0,3,8.8%,3,0,0,0,0,0,0,0
30,Jacob Hollister,1,2,15.0,7.5,15.0,7.5,0,0.0,0.0,0.0,0,0.0,0,6,18.8%,3,1,1,0,0,0,0,0
31,Noah Fant,1,2,15.0,7.5,4.0,2.0,0,0.0,11.0,5.5,0,0.0,0,3,12.5%,2,0,1,0,0,0,0,0
32,Mo Alie-Cox,1,2,14.0,7.0,-7.0,-3.5,0,0.0,21.0,10.5,8,4.0,0,2,5.9%,2,0,0,1,0,0,0,0
33,Blake Jarwin,1,2,14.0,7.0,5.0,2.5,0,0.0,9.0,4.5,7,3.5,0,2,8.0%,2,0,0,0,0,0,0,0
34,Tyler Kroft,1,2,12.0,6.0,11.0,5.5,0,0.0,1.0,0.5,0,0.0,0,2,6.1%,2,0,0,0,0,0,0,0
35,O.J. Howard,1,1,11.0,11.0,4.0,4.0,0,0.0,7.0,7.0,8,8.0,1,1,1.9%,1,0,0,1,0,0,0,0
36,Cole Kmet,1,1,11.0,11.0,6.0,6.0,0,0.0,5.0,5.0,0,0.0,0,4,20.0%,1,0,0,1,0,0,0,0
37,T.J. Hockenson,1,2,10.0,5.0,8.0,4.0,0,0.0,2.0,1.0,0,0.0,0,2,7.1%,2,0,0,0,0,0,0,0
38,Jack Doyle,1,1,10.0,10.0,10.0,10.0,0,0.0,0.0,0.0,0,0.0,0,2,5.9%,2,1,0,1,0,0,0,0
39,Kaden Smith,1,1,9.0,9.0,5.0,5.0,0,0.0,4.0,4.0,1,1.0,0,1,2.9%,1,0,0,0,0,0,0,0
40,Foster Moreau,1,1,8.0,8.0,3.0,3.0,0,0.0,5.0,5.0,3,3.0,0,2,5.0%,1,0,0,0,0,0,0,0
41,MyCole Pruitt,1,1,7.0,7.0,7.0,7.0,0,0.0,0.0,0.0,0,0.0,0,1,3.8%,1,0,0,0,0,0,0,0
42,Robert Tonyan,1,1,6.0,6.0,-1.0,-1.0,0,0.0,7.0,7.0,2,2.0,0,1,3.2%,1,0,1,0,0,0,0,0
43,Josh Oliver,1,1,6.0,6.0,4.0,4.0,0,0.0,2.0,2.0,0,0.0,0,1,3.7%,1,0,0,0,0,0,0,0
44,Blake Bell,1,1,6.0,6.0,-1.0,-1.0,0,0.0,7.0,7.0,4,4.0,0,1,2.5%,1,0,0,0,0,0,0,0
45,Albert Okwuegbunam Jr.,1,1,6.0,6.0,3.0,3.0,0,0.0,3.0,3.0,0,0.0,0,1,4.2%,1,0,0,0,0,0,0,0
46,Ryan Griffin,1,1,5.0,5.0,4.0,4.0,0,0.0,1.0,1.0,0,0.0,0,1,3.0%,1,0,0,0,0,0,0,0
47,Noah Gray,1,1,5.0,5.0,-3.0,-3.0,0,0.0,8.0,8.0,0,0.0,0,1,2.5%,1,0,0,0,0,0,0,0
48,Josiah Deguara,1,1,4.0,4.0,0.0,0.0,0,0.0,4.0,4.0,1,1.0,0,1,3.2%,1,0,0,0,0,0,0,0
49,Jonnu Smith,1,1,4.0,4.0,-4.0,-4.0,0,0.0,8.0,8.0,0,0.0,0,6,11.8%,3,2,1,0,0,0,0,0
50,Tommy Hudson,1,1,3.0,3.0,-5.0,-5.0,0,0.0,8.0,8.0,0,0.0,0,2,7.7%,1,0,1,0,0,0,0,0
51,Tommy Sweeney,1,2,2.0,1.0,1.0,0.5,0,0.0,1.0,0.5,0,0.0,0,2,4.7%,2,0,0,0,0,0,0,0
52,Evan Engram,1,2,21.0,10.5,18.0,9.0,0,0.0,3.0,1.5,0,0.0,0,6,17.1%,2,0,1,1,0,0,0,0
53,Luke Farrell,1,1,-1.0,-1.0,3.0,3.0,0,0.0,-4.0,-4.0,0,0.0,0,1,3.1%,1,0,0,0,0,0,0,0
54,Sean McKeon,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
55,Eric Tomlinson,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
56,Brevin Jordan,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
57,Tyler Davis,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
58,Brock Wright,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
59,Jacob Harris,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
60,Chris Myarick,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
61,Hunter Long,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
62,Charlie Woerner,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
63,Colby Parkinson,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
64,Nick Vannett,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
65,Kenny Yeboah,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
66,Sammis Reyes,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
67,Shane Zylstra,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
68,Mitchell Wilcox,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
69,Andrew Beck,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
70,Miller Forristall,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
71,David Njoku,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
72,Eric Ebron,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,3,5.2%,0,1,1,0,0,0,0,0
73,Juwan Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,5.0%,0,0,0,0,0,0,0,0
74,Ian Thomas,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
75,Jack Stoll,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
76,C.J. Uzomah,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,5.6%,0,1,0,0,0,0,0,0
77,Pharaoh Brown,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
78,Harrison Bryant,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,6.9%,0,0,0,0,0,0,0,0
79,Demetrius Harris,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
80,Adam Shaheen,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
81,Durham Smythe,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.1%,0,0,0,0,0,0,0,0
82,Eric Saubert,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
83,Chris Manhertz,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
84,John Bates,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
85,Darrell Daniels,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
86,Marcedes Lewis,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
87,Ross Dwelley,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
88,Anthony Firkser,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
89,Kylen Granson,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
90,Johnny Mundt,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
91,Adam Trautman,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,5.0%,0,0,1,0,0,0,0,0
92,Drew Sample,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
93,Jimmy Graham,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,5.0%,0,0,0,0,0,0,0,0
94,Jesse James,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
95,Parker Hesse,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
96,Hayden Hurst,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.8%,0,0,0,0,0,0,0,0
97,Jody Fortson Jr.,0,0,0.0,3.5,6.0,3.0,0,0.0,1.0,0.5,0,0.0,0,0,%,2,0,0,0,0,0,0,0
98,Taysom Hill,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
