,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,Noah Fant,1,6,92,15.3,31.0,5.2,0,0.0,61,10.2,0,0.0,0,7,25.9%,6,0,1,4,1,1,0,0
2,Rob Gronkowski,1,7,115,16.4,53.0,7.6,0,0.0,62,8.9,32,4.6,2,10,20.4%,7,0,1,6,3,0,0,0
3,Mark Andrews,1,6,89,14.8,59.0,9.8,0,0.0,30,5.0,12,2.0,0,6,20.7%,6,0,0,4,1,1,0,0
4,David Njoku,1,4,28,7.0,22.0,5.5,0,0.0,6,1.5,0,0.0,0,4,11.1%,4,0,1,0,0,0,0,0
5,Travis Kelce,1,5,25,5.0,11.0,2.2,0,0.0,14,2.8,3,0.6,0,7,20.6%,5,0,2,0,0,0,0,0
6,Anthony Firkser,1,3,24,8.0,21.0,7.0,0,0.0,3,1.0,2,0.7,0,3,16.7%,3,0,2,1,0,0,0,0
7,Dallas Goedert,1,6,71,11.8,56.0,9.3,0,0.0,15,2.5,4,0.7,0,7,28.0%,6,0,0,4,0,0,0,0
8,Kyle Pitts,1,2,69,34.5,15.0,7.5,0,0.0,54,27.0,47,23.5,1,4,20.0%,3,0,0,1,1,1,1,1
9,Tyler Higbee,1,6,69,11.5,39.0,6.5,0,0.0,30,5.0,2,0.3,0,9,25.7%,6,0,1,3,0,0,0,0
10,Geoff Swaim,1,3,9,3.0,-1.0,-0.3,0,0.0,10,3.3,3,1.0,0,3,16.7%,3,0,1,0,0,0,0,0
11,Cameron Brate,1,2,5,2.5,4.0,2.0,0,0.0,1,0.5,0,0.0,0,3,6.1%,2,0,2,0,0,0,0,0
12,Harrison Bryant,1,1,1,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0,1,2.8%,1,0,1,0,0,0,0,0
13,Dalton Schultz,1,6,54,9.0,23.0,3.8,0,0.0,31,5.2,14,2.3,0,10,26.3%,7,1,1,2,0,0,0,0
14,Mike Gesicki,1,4,51,12.8,43.0,10.8,0,0.0,8,2.0,4,1.0,0,7,18.4%,6,1,0,3,0,0,0,0
15,Tyler Conklin,1,5,47,9.4,14.0,2.8,0,0.0,33,6.6,6,1.2,0,9,24.3%,5,0,0,3,0,0,0,0
16,Zach Ertz,1,7,41,5.9,23.0,3.3,0,0.0,18,2.6,8,1.1,0,9,24.3%,7,0,1,1,0,0,0,0
17,Blake Bell,1,3,35,11.7,13.0,4.3,0,0.0,22,7.3,5,1.7,0,3,8.8%,3,0,1,1,1,0,0,0
18,Hunter Henry,1,3,37,12.3,27.0,9.0,0,0.0,10,3.3,1,0.3,0,5,15.2%,3,0,0,2,0,0,0,0
19,Durham Smythe,1,3,37,12.3,14.0,4.7,0,0.0,23,7.7,9,3.0,0,3,7.9%,3,0,0,2,1,0,0,0
20,Gerald Everett,1,3,36,12.0,23.0,7.7,0,0.0,13,4.3,9,3.0,1,5,17.9%,4,1,0,2,0,0,0,0
