,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,George Kittle,1,9,181,20.1,73.0,8.1,0,0.0,108,12.0,68,7.6,1,12,40.0%,10,1,0,7,4,1,1,1
2,Dallas Goedert,1,6,105,17.5,45.0,7.5,0,0.0,60,10.0,24,4.0,2,6,27.3%,6,0,0,4,2,1,0,0
3,Rob Gronkowski,1,4,58,14.5,32.0,8.0,0,0.0,26,6.5,1,0.3,0,8,15.7%,5,1,1,3,1,0,0,0
4,T.J. Hockenson,1,4,49,12.3,47.0,11.8,0,0.0,2,0.5,2,0.5,0,8,21.1%,5,1,1,2,1,0,0,0
5,Logan Thomas,1,3,48,16.0,30.0,10.0,0,0.0,18,6.0,6,2.0,0,5,16.7%,3,0,1,1,1,1,0,0
6,Brock Wright,1,2,28,14.0,28.0,14.0,0,0.0,0,0.0,1,0.5,0,3,7.9%,3,1,0,1,1,0,0,0
7,Jimmy Graham,1,1,1,1.0,0.0,0.0,0,0.0,1,1.0,0,0.0,0,1,2.5%,1,0,1,0,0,0,0,0
8,Ryan Griffin,1,2,15,7.5,14.0,7.0,0,0.0,1,0.5,1,0.5,0,2,5.6%,2,0,1,1,0,0,0,0
9,Cameron Brate,1,1,3,3.0,3.0,3.0,0,0.0,0,0.0,0,0.0,0,1,2.0%,1,0,1,0,0,0,0,0
10,Evan Engram,1,4,61,15.3,46.0,11.5,0,0.0,15,3.8,6,1.5,0,5,13.2%,5,1,0,4,0,0,0,0
11,Tyler Conklin,1,7,56,8.0,22.0,3.1,0,0.0,34,4.9,3,0.4,0,9,22.0%,7,0,4,3,0,0,0,0
12,Mark Andrews,1,4,50,12.5,35.0,8.8,0,0.0,15,3.8,5,1.3,1,9,24.3%,6,2,2,2,1,0,0,0
13,Tyler Higbee,1,5,48,9.6,41.0,8.2,0,0.0,7,1.4,1,0.2,0,6,16.2%,5,0,0,1,1,0,0,0
14,Kyle Pitts,1,4,48,12.0,30.0,7.5,0,0.0,18,4.5,15,3.8,0,7,17.5%,4,0,0,2,1,0,0,0
15,Nick Vannett,1,3,48,16.0,0.0,0.0,0,0.0,48,16.0,9,3.0,0,4,9.8%,3,0,0,2,1,1,0,0
16,Mike Gesicki,1,7,46,6.6,30.0,4.3,0,0.0,16,2.3,4,0.6,0,11,26.8%,8,1,2,1,0,0,0,0
17,Pat Freiermuth,1,3,26,8.7,6.0,2.0,0,0.0,20,6.7,11,3.7,1,4,13.3%,3,0,0,1,0,0,0,0
18,Dalton Schultz,1,5,43,8.6,31.0,6.2,0,0.0,12,2.4,6,1.2,0,5,12.5%,5,0,1,3,0,0,0,0
19,John Bates,1,3,42,14.0,27.0,9.0,0,0.0,15,5.0,4,1.3,0,4,13.3%,3,0,0,2,1,0,0,0
20,Cole Kmet,1,3,41,13.7,28.0,9.3,0,0.0,13,4.3,8,2.7,0,7,17.5%,5,1,1,2,1,0,0,0
21,Foster Moreau,1,1,34,34.0,18.0,18.0,0,0.0,16,16.0,5,5.0,0,3,8.3%,2,0,0,1,1,1,0,0
22,Noah Fant,1,4,33,8.3,16.0,4.0,0,0.0,17,4.3,3,0.8,0,4,11.1%,4,0,0,2,0,0,0,0
23,Jared Cook,1,3,29,9.7,27.0,9.0,0,0.0,2,0.7,1,0.3,0,4,11.4%,3,0,0,1,1,0,0,0
24,Travis Kelce,1,3,27,9.0,18.0,6.0,0,0.0,9,3.0,0,0.0,0,8,29.6%,4,1,2,1,0,0,0,0
25,Juwan Johnson,1,1,27,27.0,25.0,25.0,0,0.0,2,2.0,0,0.0,0,1,2.4%,1,0,0,1,1,0,0,0
26,Albert Okwuegbunam Jr.,1,3,21,7.0,4.0,1.3,0,0.0,17,5.7,3,1.0,0,4,11.1%,3,0,1,1,0,0,0,0
27,C.J. Uzomah,1,3,20,6.7,9.0,3.0,0,0.0,11,3.7,3,1.0,1,6,15.8%,4,1,1,1,0,0,0,0
28,Kyle Rudolph,1,2,18,9.0,4.0,2.0,0,0.0,14,7.0,3,1.5,0,4,10.5%,2,0,0,1,0,0,0,0
29,Dawson Knox,1,2,14,7.0,3.0,1.5,0,0.0,11,5.5,8,4.0,1,6,20.0%,3,1,2,0,0,0,0,0
30,James O'Shaughnessy,1,2,13,6.5,9.0,4.5,0,0.0,4,2.0,2,1.0,0,6,21.4%,4,2,0,0,0,0,0,0
31,Jack Doyle,1,1,13,13.0,6.0,6.0,0,0.0,7,7.0,0,0.0,0,1,4.5%,1,0,0,1,0,0,0,0
32,Jonnu Smith,1,1,12,12.0,10.0,10.0,0,0.0,2,2.0,1,1.0,0,1,33.3%,1,0,0,1,0,0,0,0
33,Zach Gentry,1,2,10,5.0,3.0,1.5,0,0.0,7,3.5,5,2.5,0,2,6.7%,2,0,1,0,0,0,0,0
34,Zach Ertz,1,1,10,10.0,9.0,9.0,0,0.0,1,1.0,0,0.0,0,2,13.3%,2,0,0,1,0,0,0,0
35,Garrett Griffin,1,1,9,9.0,3.0,3.0,0,0.0,6,6.0,0,0.0,0,1,2.4%,1,0,0,0,0,0,0,0
36,Hunter Long,1,1,8,8.0,4.0,4.0,0,0.0,4,4.0,1,1.0,0,1,2.4%,1,0,0,0,0,0,0,0
37,Brevin Jordan,1,2,7,3.5,0.0,0.0,0,0.0,7,3.5,0,0.0,0,4,15.4%,2,0,0,0,0,0,0,0
38,Will Dissly,1,2,7,3.5,2.0,1.0,0,0.0,5,2.5,1,0.5,0,2,5.4%,2,0,1,0,0,0,0,0
39,Demetrius Harris,1,2,7,3.5,-3.0,-1.5,0,0.0,10,5.0,3,1.5,0,2,13.3%,2,0,0,0,0,0,0,0
40,Kendall Blanton,1,1,6,6.0,1.0,1.0,0,0.0,5,5.0,0,0.0,0,2,5.4%,2,1,1,0,0,0,0,0
