,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,Mark Andrews,1,11,147,13.4,98.0,8.9,0,0.0,49,4.5,24,2.2,1,13,30.2%,11,1,3,6,2,0,0,0
2,David Njoku,1,7,149,21.3,42.0,6.0,0,0.0,107,15.3,61,8.7,1,7,24.1%,7,0,0,4,3,2,1,1
3,Kyle Pitts,1,9,119,13.2,100.0,11.1,0,0.0,19,2.1,9,1.0,0,10,22.2%,9,0,2,5,2,1,0,0
4,Dawson Knox,1,3,117,39.0,97.0,32.3,0,0.0,20,6.7,0,0.0,0,4,16.7%,3,0,1,3,3,2,2,2
5,Hunter Henry,1,6,75,12.5,53.0,8.8,0,0.0,22,3.7,12,2.0,0,8,28.6%,6,0,1,5,1,0,0,0
6,Travis Kelce,1,6,57,9.5,38.0,6.3,0,0.0,19,3.2,11,1.8,3,10,20.0%,6,0,1,4,0,0,0,0
7,Donald Parham Jr.,1,2,29,14.5,5.0,2.5,0,0.0,24,12.0,5,2.5,0,2,4.8%,2,0,0,1,1,0,0,0
8,Hayden Hurst,1,4,40,10.0,24.0,6.0,0,0.0,16,4.0,2,0.5,0,5,11.1%,4,0,1,2,0,0,0,0
9,Dalton Schultz,1,6,79,13.2,59.0,9.8,0,0.0,20,3.3,9,1.5,0,8,25.0%,7,1,1,3,1,1,0,0
10,MyCole Pruitt,1,1,14,14.0,9.0,9.0,0,0.0,5,5.0,0,0.0,0,1,4.8%,1,0,1,1,0,0,0,0
11,Tyler Higbee,1,2,14,7.0,12.0,6.0,0,0.0,2,1.0,1,0.5,1,2,5.7%,2,0,1,1,0,0,0,0
12,Tommy Tremble,1,2,12,6.0,9.0,4.5,0,0.0,3,1.5,2,1.0,0,4,11.8%,3,1,1,0,0,0,0,0
13,Antony Auclair,1,1,11,11.0,11.0,11.0,0,0.0,0,0.0,0,0.0,0,1,3.7%,1,0,1,1,0,0,0,0
14,Jesper Horsted,1,1,2,2.0,2.0,2.0,0,0.0,0,0.0,0,0.0,0,1,5.0%,1,0,1,0,0,0,0,0
15,Jacob Hollister,1,1,1,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0,1,3.0%,1,0,1,0,0,0,0,0
16,Evan Engram,1,4,55,13.8,41.0,10.3,0,0.0,14,3.5,4,1.0,0,4,10.8%,4,0,0,4,0,0,0,0
17,Mo Alie-Cox,1,3,50,16.7,38.0,12.7,0,0.0,12,4.0,7,2.3,0,4,11.8%,3,0,0,2,1,0,0,0
18,Darren Waller,1,4,45,11.3,12.0,3.0,0,0.0,33,8.3,0,0.0,0,8,22.9%,5,1,1,1,1,0,0,0
19,Dan Arnold,1,6,64,10.7,37.0,6.2,0,0.0,27,4.5,15,2.5,1,8,24.2%,6,0,1,3,0,0,0,0
20,Mike Gesicki,1,4,43,10.8,26.0,6.5,0,0.0,17,4.3,16,4.0,1,7,17.9%,4,0,0,2,1,0,0,0
21,Adam Trautman,1,2,43,21.5,26.0,13.0,0,0.0,17,8.5,4,2.0,0,2,7.1%,2,0,0,2,1,1,0,0
22,Ricky Seals-Jones,1,5,41,8.2,22.0,4.4,0,0.0,19,3.8,7,1.4,1,9,22.0%,5,0,4,1,0,0,0,0
23,Ian Thomas,1,4,40,10.0,31.0,7.8,0,0.0,9,2.3,1,0.3,0,5,14.7%,4,0,1,2,1,0,0,0
24,Marcedes Lewis,1,2,34,17.0,11.0,5.5,0,0.0,23,11.5,15,7.5,1,2,5.7%,2,0,0,2,1,0,0,0
25,Anthony Firkser,1,3,33,11.0,16.0,5.3,0,0.0,17,5.7,1,0.3,0,4,19.0%,3,0,1,2,0,0,0,0
26,Jonnu Smith,1,2,27,13.5,19.0,9.5,0,0.0,8,4.0,4,2.0,0,2,7.1%,2,0,1,1,1,0,0,0
27,Lee Smith,1,3,30,10.0,18.0,6.0,0,0.0,12,4.0,3,1.0,0,3,6.7%,3,0,0,1,1,0,0,0
28,Will Dissly,1,2,29,14.5,17.0,8.5,0,0.0,12,6.0,0,0.0,0,4,12.5%,3,1,1,1,1,0,0,0
29,Jared Cook,1,1,29,29.0,2.0,2.0,0,0.0,27,27.0,0,0.0,0,3,7.1%,1,0,0,1,1,0,0,0
30,Dallas Goedert,1,2,28,14.0,18.0,9.0,0,0.0,10,5.0,6,3.0,2,3,8.8%,3,1,1,1,1,0,0,0
31,Ross Dwelley,1,2,25,12.5,21.0,10.5,0,0.0,4,2.0,1,0.5,0,2,7.1%,2,0,0,2,0,0,0,0
32,Tyler Conklin,1,2,25,12.5,22.0,11.0,0,0.0,3,1.5,0,0.0,0,3,9.7%,3,1,0,1,0,0,0,0
33,Durham Smythe,1,2,23,11.5,19.0,9.5,0,0.0,4,2.0,2,1.0,0,3,7.7%,2,0,1,1,1,0,0,0
34,Pharaoh Brown,1,2,22,11.0,11.0,5.5,0,0.0,11,5.5,6,3.0,0,4,14.8%,3,1,0,1,0,0,0,0
35,T.J. Hockenson,1,2,22,11.0,18.0,9.0,0,0.0,4,2.0,2,1.0,0,3,9.7%,2,0,0,1,0,0,0,0
36,Cole Kmet,1,2,22,11.0,18.0,9.0,0,0.0,4,2.0,2,1.0,1,4,20.0%,2,0,0,1,0,0,0,0
37,Noah Fant,1,3,20,6.7,16.0,5.3,0,0.0,4,1.3,0,0.0,0,4,11.4%,4,1,0,0,0,0,0,0
38,Austin Hooper,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
39,O.J. Howard,1,2,19,9.5,9.0,4.5,0,0.0,10,5.0,2,1.0,0,3,7.1%,2,0,0,1,0,0,0,0
40,Kylen Granson,1,2,19,9.5,9.0,4.5,0,0.0,10,5.0,4,2.0,0,2,5.9%,2,0,0,1,0,0,0,0
41,Jordan Akins,1,2,17,8.5,5.0,2.5,0,0.0,12,6.0,7,3.5,0,2,7.4%,2,0,0,0,0,0,0,0
