,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
24,Stephen Anderson,1,1,34,34.0,12.0,12.0,0,0.0,22.0,22.0,2,2.0,0,1,2.6%,1,0,0,1,1,1,0,0
25,Dan Arnold,1,2,29,14.5,0.0,0.0,0,0.0,29.0,14.5,6,3.0,1,2,9.1%,2,0,0,2,0,0,0,0
26,Hayden Hurst,1,4,29,7.3,15.0,3.8,0,0.0,14.0,3.5,3,0.8,0,4,10.0%,4,0,1,1,0,0,0,0
27,Cameron Brate,1,2,29,14.5,21.0,10.5,0,0.0,8.0,4.0,3,1.5,0,6,14.0%,3,1,1,2,0,0,0,0
28,Evan Engram,1,5,27,5.4,16.0,3.2,0,0.0,11.0,2.2,1,0.2,0,6,16.7%,6,1,0,0,0,0,0,0
29,Kyle Rudolph,1,2,24,12.0,11.0,5.5,0,0.0,13.0,6.5,0,0.0,0,3,8.3%,2,0,1,1,1,0,0,0
30,Jack Doyle,1,1,24,24.0,24.0,24.0,0,0.0,0.0,0.0,0,0.0,0,1,3.1%,1,0,0,1,1,0,0,0
31,Anthony Firkser,1,3,23,7.7,15.0,5.0,0,0.0,8.0,2.7,3,1.0,0,5,10.2%,5,2,1,1,0,0,0,0
32,Travis Kelce,1,4,23,5.8,6.0,1.5,0,0.0,17.0,4.3,6,1.5,0,6,20.0%,5,1,1,1,0,0,0,0
33,Ricky Seals-Jones,1,2,19,9.5,-1.0,-0.5,0,0.0,20.0,10.0,9,4.5,1,4,12.1%,3,1,0,1,0,0,0,0
34,Tyler Conklin,1,4,18,4.5,3.0,0.8,0,0.0,15.0,3.8,3,0.8,0,6,16.7%,5,1,0,1,0,0,0,0
35,David Njoku,1,2,17,8.5,0.0,0.0,0,0.0,17.0,8.5,5,2.5,0,2,6.5%,2,0,0,0,0,0,0,0
36,Ian Thomas,1,3,15,5.0,-1.0,-0.3,0,0.0,16.0,5.3,4,1.3,0,3,7.7%,3,0,1,0,0,0,0,0
37,Tommy Hudson,1,1,14,14.0,12.0,12.0,0,0.0,2.0,2.0,0,0.0,0,1,2.0%,1,0,0,1,0,0,0,0
38,Austin Hooper,1,1,11,11.0,-3.0,-3.0,0,0.0,14.0,14.0,5,5.0,0,5,16.1%,1,0,1,1,0,0,0,0
39,Albert Okwuegbunam Jr.,1,1,11,11.0,8.0,8.0,0,0.0,3.0,3.0,0,0.0,0,2,5.4%,1,0,0,1,0,0,0,0
40,Pat Freiermuth,1,1,11,11.0,10.0,10.0,0,0.0,1.0,1.0,1,1.0,0,1,2.6%,1,0,0,1,0,0,0,0
41,Zach Gentry,1,1,10,10.0,6.0,6.0,0,0.0,4.0,4.0,3,3.0,0,1,2.6%,1,0,0,1,0,0,0,0
42,Johnny Mundt,1,1,9,9.0,7.0,7.0,0,0.0,2.0,2.0,1,1.0,0,1,2.4%,1,0,0,0,0,0,0,0
43,Robert Tonyan,1,2,8,4.0,5.0,2.5,0,0.0,3.0,1.5,3,1.5,0,7,20.0%,2,0,1,0,0,0,0,0
44,Eric Ebron,1,2,8,4.0,6.0,3.0,0,0.0,2.0,1.0,1,0.5,0,2,5.1%,2,0,0,0,0,0,0,0
45,Ryan Griffin,1,1,8,8.0,2.0,2.0,0,0.0,6.0,6.0,2,2.0,0,4,11.8%,1,0,2,0,0,0,0,0
46,Marcedes Lewis,1,1,7,7.0,2.0,2.0,0,0.0,5.0,5.0,1,1.0,0,2,5.7%,1,0,0,0,0,0,0,0
47,Luke Farrell,1,1,7,7.0,4.0,4.0,0,0.0,3.0,3.0,2,2.0,0,1,4.5%,1,0,1,0,0,0,0,0
48,Chris Manhertz,1,1,7,7.0,4.0,4.0,0,0.0,3.0,3.0,0,0.0,0,1,4.5%,1,0,0,0,0,0,0,0
49,Durham Smythe,1,2,6,3.0,-1.0,-0.5,0,0.0,7.0,3.5,1,0.5,0,2,6.7%,2,0,0,0,0,0,0,0
50,Pharaoh Brown,1,1,6,6.0,5.0,5.0,0,0.0,1.0,1.0,1,1.0,0,2,10.0%,1,0,0,0,0,0,0,0
51,Cole Kmet,1,1,6,6.0,6.0,6.0,0,0.0,0.0,0.0,0,0.0,0,3,17.6%,1,0,1,0,0,0,0,0
52,Jacob Hollister,1,1,5,5.0,3.0,3.0,0,0.0,2.0,2.0,1,1.0,0,1,4.5%,1,0,0,0,0,0,0,0
53,Will Dissly,1,2,5,2.5,-7.0,-3.5,0,0.0,12.0,6.0,3,1.5,0,2,9.1%,2,0,0,0,0,0,0,0
54,Kylen Granson,1,1,3,3.0,2.0,2.0,0,0.0,1.0,1.0,0,0.0,0,2,6.3%,1,0,0,0,0,0,0,0
55,Harrison Bryant,1,1,3,3.0,3.0,3.0,0,0.0,0.0,0.0,1,1.0,0,2,6.5%,1,0,0,0,0,0,0,0
56,Adam Trautman,1,1,3,3.0,1.0,1.0,0,0.0,2.0,2.0,0,0.0,0,1,3.8%,1,0,1,0,0,0,0,0
57,Jordan Akins,1,1,4,4.0,5.0,5.0,0,0.0,-1.0,-1.0,0,0.0,0,1,5.0%,1,0,0,0,0,0,0,0
58,Charlie Woerner,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
59,Brock Wright,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
60,Hunter Long,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
61,Eric Tomlinson,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
62,Sean McKeon,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
63,Jacob Harris,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
64,Chris Myarick,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
65,Brevin Jordan,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
66,Miller Forristall,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
67,Andrew Beck,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
68,Mitchell Wilcox,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
69,Shane Zylstra,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
70,Kenny Yeboah,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
71,Sammis Reyes,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
72,Nick Vannett,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
73,Tyler Davis,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
74,Foster Moreau,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
75,O.J. Howard,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.3%,0,0,0,0,0,0,0,0
76,Demetrius Harris,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
77,Tyler Kroft,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.9%,0,0,0,0,0,0,0,0
78,Parker Hesse,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
79,Jack Stoll,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
80,Adam Shaheen,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,3.3%,0,0,0,0,0,0,0,0
81,Cethan Carter,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
82,Eric Saubert,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
83,John Bates,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
84,Gerald Everett,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
85,Colby Parkinson,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
86,Codey McElroy,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.3%,0,0,1,0,0,0,0,0
87,J.P. Holtz,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
88,Trevon Wesco,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.9%,0,0,0,0,0,0,0,0
89,Colin Thompson,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
90,Jeremy Sprinkle,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
91,Garrett Griffin,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
92,Josiah Deguara,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
93,Drew Sample,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
94,Geoff Swaim,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.0%,0,0,0,0,0,0,0,0
95,Tommy Sweeney,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
96,Noah Gray,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,3.3%,0,0,1,0,0,0,0,0
97,Tommy Tremble,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.6%,0,0,0,0,0,0,0,0
98,Josh Oliver,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.9%,0,0,0,0,0,0,0,0
99,Taysom Hill,0,0,0,13.0,-4.0,-2.0,0,0.0,30.0,15.0,0,0.0,0,0,%,2,0,0,2,0,0,0,0
100,Jody Fortson Jr.,0,0,0,2.0,1.0,1.0,0,0.0,1.0,1.0,1,1.0,0,0,%,1,0,0,0,0,0,0,0
