,,GAMES,PASSING,PASSING,PASSING,PASSING,PASSING,PASSING,PASSING,DEEP BALL PASSING,DEEP BALL PASSING,DEEP BALL PASSING,DEEP BALL PASSING,DEEP BALL PASSING,PRESSURE,PRESSURE,PRESSURE,PRESSURE,PRESSURE,MISC,MISC,MISC,MISC
13,Aaron Rodgers,1,23,43,53%,291.0,6.8,196,4.6,10,4,2,1,0,2.4,1,4,1,10,9,2,10,54
14,Tom Brady,1,36,58,62%,280.0,4.8,169,2.9,10,1,0,0,0,2.0,1,2,2,13,4,7,6,80
15,Taylor Heinicke,1,15,28,54%,149.0,5.3,120,4.3,7,1,1,1,0,2.5,3,4,2,4,5,0,1,78
16,Baker Mayfield,1,14,20,70%,155.0,7.8,69,3.5,7,3,0,0,0,2.4,0,0,1,1,3,1,5,126
17,Davis Mills,1,13,22,59%,154.0,7.0,81,3.7,5,3,1,0,0,2.4,3,1,2,4,6,0,4,73
18,Justin Herbert,1,30,43,70%,245.0,5.7,149,3.5,12,4,0,0,0,2.7,0,2,0,3,6,4,6,82
19,Jared Goff,1,14,26,54%,137.0,5.3,57,2.2,6,2,0,0,0,2.2,0,3,1,15,7,0,6,79
20,Andy Dalton,1,19,29,66%,210.0,7.2,119,4.1,9,1,1,1,0,2.3,4,2,2,7,2,1,3,84
21,Zach Wilson,1,18,25,72%,154.0,6.2,87,3.5,5,1,0,0,0,2.0,2,1,1,10,5,1,4,101
22,Matthew Stafford,1,13,27,48%,165.0,6.1,87,3.2,4,2,2,1,1,2.4,4,4,2,6,8,3,3,80
23,Mac Jones,1,20,30,67%,147.0,4.9,81,2.7,5,2,1,0,0,2.0,4,0,7,3,5,1,3,89
24,Marcus Mariota,1,12,23,52%,129.0,5.6,86,3.7,5,1,0,0,0,2.7,2,1,1,7,9,1,7,69
25,Malik Willis,1,5,16,31%,80.0,5.0,30,1.9,3,1,1,1,0,3.6,3,0,5,6,5,1,0,49
26,Sam Ehlinger,1,15,29,52%,103.0,3.6,53,1.8,3,1,0,0,0,2.1,9,0,6,9,3,2,2,46
27,Brandon Allen,1,3,3,100%,22.0,7.3,14,4.7,1,0,0,0,0,2.5,1,0,0,3,0,0,0,97
28,Nick Mullens,1,1,1,100%,-3.0,-3.0,0,0.0,0,0,0,0,0,2.4,0,0,0,0,0,0,1,79
29,P.J. Walker,1,3,10,30%,9.0,0.9,0,0.0,0,0,0,0,0,2.7,0,0,0,1,5,1,0,0
30,Mike White,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
31,Sam Darnold,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
32,Tyler Huntley,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
33,Kyle Allen,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
34,Deshaun Watson,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
35,Gardner Minshew II,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
36,Josh Johnson,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
37,Desmond Ridder,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
38,Nathan Peterman,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
39,Joshua Dobbs,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
40,Kyle Trask,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
41,Tim Boyle,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
42,Logan Woodside,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
43,Brett Rypien,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
44,Jarrett Stidham,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
45,Tyrod Taylor,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
46,Jacoby Brissett,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
47,Jordan Love,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
48,Daniel Jones,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
49,Trey Lance,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
50,Carson Wentz,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
51,Dak Prescott,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
52,Cooper Rush,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
53,Mitchell Trubisky,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
54,Russell Wilson,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
55,Jimmy Garoppolo,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
56,Trevor Siemian,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
57,Case Keenum,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
58,Joe Flacco,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
59,Kenny Pickett,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
60,Jameis Winston,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
61,Bailey Zappe,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
62,Feleipe Franks,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
63,Skylar Thompson,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
64,Brock Purdy,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
65,Jeff Driskel,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
66,Sam Howell,0,0,0,%,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
