RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Mike Evans,1,10,207,20.7,159.0,15.9,0,0.0,48.0,4.8,5,0.5,0,12,0.28600000000000003,10,0,1,5,3,3,2,2,3.0,0.0,0.0,0.0,0.0,38.7
2,Davante Adams,1,7,153,21.9,109.0,15.6,0,0.0,44.0,6.3,1,0.1,0,11,0.344,8,1,1,4,3,2,2,2,2.0,0.0,0.0,0.0,0.0,27.3
3,Amari Cooper,1,3,105,35.0,47.0,15.7,0,0.0,58.0,19.3,40,13.3,1,4,0.25,3,0,0,3,3,2,1,1,2.0,0.0,0.0,0.0,0.0,22.5
4,DJ Moore,1,6,117,19.5,93.0,15.5,0,0.0,24.0,4.0,22,3.7,1,10,0.32299999999999995,6,0,0,4,3,1,1,1,1.0,0.0,0.0,0.0,0.0,17.7
5,Brandon Aiyuk,1,9,101,11.2,78.0,8.7,0,0.0,23.0,2.6,10,1.1,0,12,0.353,11,2,3,6,1,0,0,0,1.0,1.0,16.0,0.0,0.0,17.7
6,A.J. Brown,1,4,97,24.3,46.0,11.5,0,0.0,51.0,12.8,3,0.8,0,9,0.281,4,0,0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,15.7
7,Jalen Nailor,1,3,89,29.7,58.0,19.3,0,0.0,31.0,10.3,24,8.0,1,3,0.086,3,0,1,2,2,2,1,1,1.0,0.0,0.0,0.0,0.0,14.9
8,Richie James Jr.,1,7,76,10.9,46.0,6.6,0,0.0,30.0,4.3,4,0.6,0,7,0.304,7,0,2,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,13.6
9,Shi Smith,1,4,70,17.5,18.0,4.5,0,0.0,52.0,13.0,4,1.0,0,4,0.129,4,0,1,3,1,1,0,0,1.0,0.0,0.0,0.0,0.0,13.0
10,Chris Godwin,1,9,120,13.3,51.0,5.7,0,0.0,69.0,7.7,33,3.7,2,9,0.214,9,0,0,6,2,0,0,0,0.0,0.0,0.0,0.0,1.0,12.0
11,Tyquan Thornton,1,3,60,20.0,57.0,19.0,0,0.0,3.0,1.0,0,0.0,0,7,0.21899999999999997,4,1,2,2,2,0,0,0,1.0,0.0,0.0,0.0,0.0,12.0
12,K.J. Osborn,1,7,59,8.4,32.0,4.6,0,0.0,27.0,3.9,9,1.3,0,7,0.2,7,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,11.9
13,Tyreek Hill,1,4,55,13.8,50.0,12.5,0,0.0,5.0,1.3,2,0.5,0,7,0.175,4,0,0,3,0,0,0,0,0.0,1.0,2.0,1.0,0.0,11.7
14,DeVonta Smith,1,9,115,12.8,58.0,6.4,0,0.0,57.0,6.3,7,0.8,0,13,0.406,10,1,0,6,2,0,0,0,0.0,0.0,0.0,0.0,0.0,11.5
15,Jakobi Meyers,1,6,49,8.2,33.0,5.5,0,0.0,16.0,2.7,4,0.7,0,9,0.281,7,1,2,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,10.9
16,Isaiah Hodgins,1,4,42,10.5,28.0,7.0,0,0.0,14.0,3.5,0,0.0,0,5,0.217,4,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.2
17,Michael Pittman Jr.,1,6,41,6.8,33.0,5.5,0,0.0,8.0,1.3,0,0.0,0,8,0.29600000000000004,6,0,3,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.1
18,CeeDee Lamb,1,11,100,9.1,52.0,4.7,0,0.0,48.0,4.4,17,1.5,3,14,0.341,11,0,1,5,1,1,0,0,0.0,0.0,0.0,0.0,0.0,10.0
19,Robert Woods,1,5,39,7.8,30.0,6.0,0,0.0,9.0,1.8,2,0.4,0,9,0.237,6,1,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.9
20,Mike Williams,1,7,94,13.4,63.0,9.0,0,0.0,31.0,4.4,8,1.1,0,10,0.32299999999999995,7,0,1,4,1,0,0,0,0.0,0.0,0.0,0.0,0.0,9.4
21,Treylon Burks,1,4,66,16.5,48.0,12.0,0,0.0,18.0,4.5,18,4.5,1,8,0.21100000000000002,5,1,1,3,2,1,0,0,0.0,1.0,20.0,0.0,0.0,8.6
22,Rashid Shaheed,1,6,79,13.2,44.0,7.3,0,0.0,35.0,5.8,6,1.0,0,6,0.261,6,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,7.9
23,Van Jefferson,1,3,77,25.7,76.0,25.3,0,0.0,1.0,0.3,0,0.0,0,3,0.16699999999999998,3,0,0,3,2,1,0,0,0.0,0.0,0.0,0.0,0.0,7.7
24,Tyler Boyd,1,1,14,14.0,14.0,14.0,0,0.0,0.0,0.0,0,0.0,0,1,0.25,1,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.4
25,Donovan Peoples-Jones,1,1,13,13.0,5.0,5.0,0,0.0,8.0,8.0,3,3.0,0,3,0.188,1,0,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.3
26,Keenan Allen,1,5,60,12.0,40.0,8.0,0,0.0,20.0,4.0,3,0.6,0,6,0.19399999999999998,5,0,0,2,1,0,0,0,0.0,1.0,8.0,0.0,0.0,6.8
27,Amon-Ra St. Brown,1,4,62,15.5,46.0,11.5,0,0.0,16.0,4.0,4,1.0,0,5,0.172,4,0,0,4,1,0,0,0,0.0,0.0,0.0,0.0,0.0,6.2
28,Marvin Jones Jr.,1,6,61,10.2,52.0,8.7,0,0.0,9.0,1.5,0,0.0,0,7,0.25,6,0,2,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.1
29,Marquise Brown,1,6,61,10.2,40.0,6.7,0,0.0,21.0,3.5,0,0.0,0,9,0.237,7,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.1
30,Allen Lazard,1,5,59,11.8,50.0,10.0,0,0.0,9.0,1.8,5,1.0,0,6,0.231,5,0,2,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.9
31,DJ Chark Jr.,1,2,56,28.0,41.0,20.5,0,0.0,15.0,7.5,3,1.5,0,4,0.138,3,1,0,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,5.6
32,Parris Campbell,1,3,52,17.3,41.0,13.7,0,0.0,11.0,3.7,0,0.0,0,6,0.222,4,1,0,1,1,1,1,1,0.0,1.0,1.0,0.0,0.0,5.3
33,Jaylen Waddle,1,3,52,17.3,29.0,9.7,0,0.0,23.0,7.7,2,0.7,0,5,0.125,3,0,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.2
34,Kadarius Toney,1,4,71,17.8,48.0,12.0,0,0.0,23.0,5.8,8,2.0,1,4,0.098,4,0,2,2,2,1,0,0,0.0,0.0,0.0,0.0,1.0,5.1
35,T.Y. Hilton,1,4,50,12.5,22.0,5.5,0,0.0,28.0,7.0,17,4.3,1,5,0.122,4,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
