RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Stefon Diggs,1,12,148.0,12.3,118.0,9.8,0,0.0,30,2.5,11,0.9,0,15,0.385,12,0,4,4,1,1,1,1,3.0,0.0,0.0,0.0,0.0,32.8
2,Tyreek Hill,1,11,190.0,17.3,126.0,11.5,0,0.0,64,5.8,16,1.5,4,13,0.26,12,1,0,6,3,2,2,2,2.0,0.0,0.0,0.0,0.0,31.0
3,Amon-Ra St. Brown,1,9,116.0,12.9,60.0,6.7,0,0.0,56,6.2,3,0.3,0,12,0.353,9,0,3,5,1,1,1,1,2.0,2.0,68.0,0.0,0.0,30.4
4,Jaylen Waddle,1,11,171.0,15.5,85.0,7.7,0,0.0,86,7.8,20,1.8,1,19,0.38,13,2,4,6,2,2,1,1,2.0,0.0,0.0,0.0,0.0,29.1
5,Garrett Wilson,1,8,102.0,12.8,78.0,9.8,0,0.0,24,3.0,10,1.3,1,14,0.326,9,1,5,5,1,1,0,0,2.0,1.0,-2.0,0.0,0.0,22.0
6,Cooper Kupp,1,11,108.0,9.8,71.0,6.5,0,0.0,37,3.4,13,1.2,0,14,0.4,13,0,4,5,1,0,0,0,2.0,0.0,0.0,0.0,1.0,20.8
7,Christian Kirk,1,6,78.0,13.0,44.0,7.3,0,0.0,34,5.7,7,1.2,0,6,0.2,6,0,2,4,2,0,0,0,2.0,0.0,0.0,0.0,0.0,19.8
8,Mike Williams,1,8,113.0,14.1,106.0,13.3,0,0.0,7,0.9,2,0.3,0,10,0.217,8,0,1,4,1,1,0,0,1.0,0.0,0.0,0.0,0.0,17.3
9,Nelson Agholor,1,6,110.0,18.3,69.0,11.5,0,0.0,41,6.8,21,3.5,0,6,0.17600000000000002,6,0,0,4,2,1,1,1,1.0,0.0,0.0,0.0,0.0,17.0
10,Rashod Bateman,1,4,108.0,27.0,24.0,6.0,0,0.0,84,21.0,0,0.0,0,7,0.24100000000000002,4,0,0,2,1,1,1,1,1.0,0.0,0.0,0.0,0.0,16.8
