RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Ja'Marr Chase,1,7,132,18.9,48.0,6.9,0,0.0,84,12.0,78.0,11.1,3,10,0.278,8,1,2,3,2,1,1,1,2.0,0.0,0.0,0.0,0.0,25.2
2,Stefon Diggs,1,10,148,14.8,96.0,9.6,0,0.0,52,5.2,0.0,0.0,0,13,0.342,10,0,1,7,2,2,0,0,1.0,0.0,0.0,0.0,0.0,20.8
3,Brandon Aiyuk,1,8,83,10.4,46.0,5.8,0,0.0,37,4.6,5.0,0.6,0,11,0.268,10,0,2,5,0,0,0,0,2.0,0.0,0.0,0.0,0.0,20.3
4,Tyreek Hill,1,12,177,14.8,107.0,8.9,0,0.0,70,5.8,11.0,0.9,0,15,0.33299999999999996,13,1,0,9,3,0,0,0,0.0,0.0,0.0,0.0,0.0,17.7
5,JuJu Smith-Schuster,1,5,113,22.6,35.0,7.0,0,0.0,78,15.6,37.0,7.4,1,5,0.14300000000000002,5,0,0,3,2,2,2,2,1.0,0.0,0.0,0.0,0.0,17.3
6,Tyquan Thornton,1,4,37,9.3,16.0,4.0,0,0.0,21,5.3,2.0,0.5,0,5,0.161,4,0,2,2,1,0,0,0,1.0,3.0,16.0,1.0,0.0,17.3
7,Chase Claypool,1,7,96,13.7,66.0,9.4,0,0.0,30,4.3,14.0,2.0,0,7,0.259,7,0,1,5,1,0,0,0,1.0,1.0,8.0,0.0,0.0,16.4
8,Dante Pettis,1,4,84,21.0,75.0,18.8,0,0.0,9,2.3,4.0,1.0,1,7,0.26899999999999996,4,0,1,4,1,1,1,1,1.0,0.0,0.0,0.0,0.0,14.4
9,Allen Lazard,1,4,76,19.0,67.0,16.8,0,0.0,9,2.3,1.0,0.3,0,9,0.205,5,1,1,2,2,1,0,0,1.0,0.0,0.0,0.0,0.0,13.6
10,Gabe Davis,1,3,74,24.7,65.0,21.7,0,0.0,9,3.0,0.0,0.0,0,6,0.158,3,0,1,3,2,1,0,0,1.0,0.0,0.0,0.0,0.0,13.4
11,Michael Pittman Jr.,1,13,134,10.3,70.0,5.4,0,0.0,64,4.9,30.0,2.3,3,16,0.28600000000000003,13,0,0,7,1,0,0,0,0.0,0.0,0.0,0.0,0.0,13.4
12,A.J. Brown,1,5,67,13.4,11.0,2.2,0,0.0,56,11.2,15.0,3.0,1,8,0.364,6,1,2,4,1,0,0,0,1.0,0.0,0.0,0.0,0.0,12.7
13,Allen Robinson II,1,5,63,12.6,52.0,10.4,0,0.0,11,2.2,3.0,0.6,0,6,0.19399999999999998,5,0,2,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,12.3
14,Parris Campbell,1,7,57,8.1,29.0,4.1,0,0.0,28,4.0,17.0,2.4,2,11,0.196,7,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,11.7
15,Ben Skowronek,1,5,40,8.0,26.0,5.2,0,0.0,14,2.8,0.0,0.0,0,5,0.161,5,0,0,1,0,0,0,0,0.0,1.0,17.0,1.0,0.0,11.7
16,Adam Thielen,1,4,36,9.0,28.0,7.0,0,0.0,8,2.0,0.0,0.0,0,8,0.28600000000000003,5,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,11.6
17,Jaylen Waddle,1,6,129,21.5,62.0,10.3,0,0.0,67,11.2,11.0,1.8,0,10,0.222,7,1,0,5,2,2,1,1,0.0,0.0,0.0,0.0,1.0,10.9
18,Alec Pierce,1,3,49,16.3,43.0,14.3,0,0.0,6,2.0,0.0,0.0,0,7,0.125,3,0,1,2,1,1,0,0,1.0,0.0,0.0,0.0,0.0,10.9
19,Justin Jefferson,1,6,107,17.8,37.0,6.2,0,0.0,70,11.7,10.0,1.7,0,8,0.28600000000000003,6,0,0,4,3,1,1,1,0.0,0.0,0.0,0.0,0.0,10.7
20,DeVonta Smith,1,5,44,8.8,30.0,6.0,0,0.0,14,2.8,2.0,0.4,0,5,0.22699999999999998,5,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.4
21,Amari Cooper,1,4,44,11.0,42.0,10.5,0,0.0,2,0.5,0.0,0.0,0,12,0.28600000000000003,5,1,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.4
22,Rashid Shaheed,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1,0.032,0,0,0,0,0,0,0,0,0.0,1.0,44.0,1.0,0.0,10.4
23,Tre'Quan Smith,1,3,43,14.3,35.0,11.7,0,0.0,8,2.7,4.0,1.3,0,3,0.09699999999999999,3,0,1,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.3
24,Mecole Hardman Jr.,1,3,42,14.0,24.0,8.0,0,0.0,18,6.0,0.0,0.0,0,4,0.114,3,0,1,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,10.2
25,Wan'Dale Robinson,1,3,37,12.3,24.0,8.0,0,0.0,13,4.3,0.0,0.0,0,4,0.16,3,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.7
26,Cooper Kupp,1,7,80,11.4,30.0,4.3,0,0.0,50,7.1,25.0,3.6,2,8,0.258,7,0,0,4,2,0,0,0,0.0,2.0,17.0,0.0,0.0,9.7
27,Chris Godwin,1,6,95,15.8,81.0,13.5,0,0.0,14,2.3,7.0,1.2,0,12,0.324,6,0,1,5,2,0,0,0,0.0,0.0,0.0,0.0,0.0,9.5
28,Deebo Samuel Sr.,1,7,79,11.3,17.0,2.4,0,0.0,62,8.9,36.0,5.1,4,10,0.244,7,0,1,3,2,0,0,0,0.0,2.0,11.0,0.0,0.0,9.0
29,Braxton Berrios,1,1,6,6.0,6.0,6.0,0,0.0,0,0.0,0.0,0.0,0,1,0.059000000000000004,1,0,0,0,0,0,0,0,0.0,1.0,20.0,1.0,0.0,8.6
30,CeeDee Lamb,1,5,68,13.6,25.0,5.0,0,0.0,43,8.6,3.0,0.6,0,10,0.27,5,0,1,3,1,0,0,0,0.0,2.0,9.0,0.0,0.0,7.7
31,Donovan Peoples-Jones,1,4,74,18.5,64.0,16.0,0,0.0,10,2.5,0.0,0.0,0,5,0.11900000000000001,4,0,1,3,2,1,0,0,0.0,1.0,2.0,0.0,0.0,7.6
32,Darnell Mooney,1,7,68,9.7,46.0,6.6,0,0.0,22,3.1,0.0,0.0,0,12,0.462,7,0,2,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,6.8
