RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Garrett Wilson,1,5,95.0,19.0,54.0,10.8,0,0.0,41.0,8.2,36,7.2,1,8,0.28600000000000003,5,0,2,3,1,1,1,1,2.0,1.0,-1.0,0.0,0.0,21.4
2,Justin Jefferson,1,9,139.0,15.4,99.0,11.0,0,0.0,40.0,4.4,0,0.0,0,11,0.297,9,0,1,4,3,2,0,0,1.0,0.0,0.0,0.0,0.0,20.3
3,Amon-Ra St. Brown,1,9,122.0,13.6,80.0,8.9,0,0.0,42.0,4.7,15,1.7,1,10,0.28600000000000003,9,0,1,7,1,0,0,0,1.0,1.0,7.0,0.0,0.0,18.9
4,Tee Higgins,1,7,114.0,16.3,108.0,15.4,0,0.0,6.0,0.9,2,0.3,0,9,0.25,8,1,0,4,3,0,0,0,1.0,0.0,0.0,0.0,0.0,17.4
5,Chris Godwin,1,12,110.0,9.2,43.0,3.6,0,0.0,67.0,5.6,4,0.3,0,13,0.31,12,0,1,4,2,0,0,0,1.0,0.0,0.0,0.0,0.0,17.0
6,Christian Watson,1,4,110.0,27.5,45.0,11.3,0,0.0,65.0,16.3,2,0.5,0,6,0.24,4,0,0,4,2,1,1,1,1.0,0.0,0.0,0.0,0.0,17.0
7,Zay Jones,1,11,145.0,13.2,110.0,10.0,0,0.0,35.0,3.2,13,1.2,1,14,0.37799999999999995,13,2,1,5,3,0,0,0,0.0,0.0,0.0,0.0,0.0,16.5
8,DJ Moore,1,4,103.0,25.8,97.0,24.3,0,0.0,6.0,1.5,0,0.0,0,6,0.353,4,0,1,3,3,1,1,1,1.0,0.0,0.0,0.0,0.0,16.3
9,Isaiah McKenzie,1,6,96.0,16.0,81.0,13.5,0,0.0,15.0,2.5,0,0.0,0,10,0.256,7,1,2,4,2,1,0,0,1.0,2.0,7.0,0.0,0.0,16.3
10,DeAndre Hopkins,1,4,87.0,21.8,57.0,14.3,0,0.0,30.0,7.5,20,5.0,1,6,0.222,4,0,0,3,3,1,0,0,1.0,0.0,0.0,0.0,0.0,14.7
