RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Justin Jefferson,1,9,184,20.4,103.0,11.4,0,0.0,81.0,9.0,5,0.6,0,11,0.355,9,0,3,6,5,2,1,1,2.0,0.0,0.0,0.0,0.0,30.4
2,Davante Adams,1,10,141,14.1,79.0,7.9,0,0.0,62.0,6.2,17,1.7,0,17,0.486,10,0,3,7,3,1,1,1,1.0,0.0,0.0,0.0,0.0,20.1
3,Ja'Marr Chase,1,10,129,12.9,65.0,6.5,0,0.0,64.0,6.4,21,2.1,4,16,0.302,11,1,6,8,2,0,0,0,1.0,0.0,0.0,0.0,0.0,18.9
4,Cooper Kupp,1,13,128,9.8,71.0,5.5,0,0.0,57.0,4.4,28,2.2,0,15,0.366,13,0,1,3,3,0,0,0,1.0,0.0,0.0,0.0,0.0,18.8
5,Stefon Diggs,1,8,122,15.3,95.0,11.9,0,0.0,27.0,3.4,1,0.1,0,9,0.29,8,0,1,5,2,1,1,1,1.0,0.0,0.0,0.0,0.0,18.2
6,Michael Pittman Jr.,1,9,121,13.4,77.0,8.6,0,0.0,44.0,4.9,6,0.7,0,13,0.265,10,1,2,6,2,0,0,0,1.0,0.0,0.0,0.0,0.0,18.1
7,Michael Thomas,1,5,57,11.4,52.0,10.4,0,0.0,5.0,1.0,0,0.0,0,8,0.25,7,1,2,2,2,0,0,0,2.0,0.0,0.0,0.0,0.0,17.7
8,Devin Duvernay,1,4,54,13.5,47.0,11.8,0,0.0,7.0,1.8,0,0.0,0,4,0.138,4,0,1,2,1,0,0,0,2.0,0.0,0.0,0.0,0.0,17.4
9,Robbie Chosen,1,5,102,20.4,51.0,10.2,0,0.0,51.0,10.2,0,0.0,0,8,0.308,5,0,1,2,1,1,1,1,1.0,0.0,0.0,0.0,0.0,16.2
10,Jerry Jeudy,1,4,102,25.5,31.0,7.8,0,0.0,71.0,17.8,45,11.3,1,7,0.171,5,1,2,3,1,1,1,1,1.0,0.0,0.0,0.0,0.0,16.2
11,A.J. Brown,1,10,155,15.5,92.0,9.2,0,0.0,63.0,6.3,47,4.7,2,13,0.44799999999999995,10,0,2,8,1,1,1,1,0.0,0.0,0.0,0.0,0.0,15.5
12,Jahan Dotson,1,3,40,13.3,39.0,13.0,0,0.0,1.0,0.3,1,0.3,0,5,0.122,3,0,1,1,1,0,0,0,2.0,1.0,-10.0,0.0,0.0,15.0
13,Gabe Davis,1,4,88,22.0,70.0,17.5,0,0.0,18.0,4.5,4,1.0,0,5,0.161,4,0,0,3,2,1,1,1,1.0,0.0,0.0,0.0,0.0,14.8
14,Jaylen Waddle,1,4,69,17.3,39.0,9.8,0,0.0,30.0,7.5,25,6.3,0,5,0.161,4,0,0,2,1,1,1,1,1.0,1.0,8.0,0.0,0.0,13.7
15,Sterling Shepard,1,2,71,35.5,43.0,21.5,0,0.0,28.0,14.0,22,11.0,1,4,0.19,2,0,0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,13.1
16,Mike Evans,1,5,71,14.2,61.0,12.2,0,0.0,10.0,2.0,5,1.0,0,7,0.259,5,0,1,4,1,0,0,0,1.0,0.0,0.0,0.0,0.0,13.1
17,Amon-Ra St. Brown,1,8,64,8.0,33.0,4.1,0,0.0,31.0,3.9,16,2.0,2,12,0.324,10,2,1,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,12.4
18,DeAndre Carter,1,3,64,21.3,59.0,19.7,0,0.0,5.0,1.7,1,0.3,0,4,0.11800000000000001,3,0,0,3,2,1,0,0,1.0,0.0,0.0,0.0,0.0,12.4
19,Rashod Bateman,1,2,59,29.5,47.0,23.5,0,0.0,12.0,6.0,0,0.0,0,5,0.172,2,0,0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,11.9
20,Terry McLaurin,1,2,58,29.0,38.0,19.0,0,0.0,20.0,10.0,1,0.5,0,4,0.098,2,0,0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,11.8
21,Christian Kirk,1,6,117,19.5,67.0,11.2,0,0.0,50.0,8.3,3,0.5,0,12,0.316,6,0,3,4,2,1,1,1,0.0,0.0,0.0,0.0,0.0,11.7
22,Jarvis Landry,1,7,114,16.3,99.0,14.1,0,0.0,15.0,2.1,4,0.6,0,9,0.281,7,0,0,4,2,2,1,1,0.0,0.0,0.0,0.0,0.0,11.4
23,Curtis Samuel,1,8,55,6.9,7.0,0.9,0,0.0,48.0,6.0,7,0.9,0,11,0.268,8,0,1,3,0,0,0,0,1.0,4.0,17.0,0.0,1.0,11.2
24,DJ Chark Jr.,1,4,52,13.0,36.0,9.0,0,0.0,16.0,4.0,3,0.8,0,8,0.21600000000000003,5,1,1,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,11.2
25,Dante Pettis,1,1,51,51.0,21.0,21.0,0,0.0,30.0,30.0,0,0.0,0,1,0.059000000000000004,1,0,0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,11.1
26,Deebo Samuel Sr.,1,2,14,7.0,-2.0,-1.0,0,0.0,16.0,8.0,2,1.0,0,7,0.26899999999999996,4,2,0,0,0,0,0,0,0.0,8.0,52.0,1.0,1.0,10.6
27,Marquise Brown,1,4,43,10.8,40.0,10.0,0,0.0,3.0,0.8,2,0.5,0,6,0.16699999999999998,5,0,2,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,10.3
28,Tyreek Hill,1,8,94,11.8,54.0,6.8,0,0.0,40.0,5.0,6,0.8,0,12,0.387,9,1,0,4,2,0,0,0,0.0,1.0,6.0,0.0,0.0,10.0
