RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Mike Evans,1,8,103,12.9,86.0,10.8,0,0.0,17,2.1,5,0.6,1,10,0.192,8,0,3,5,1,1,0,0,2.0,0.0,0.0,0.0,0.0,22.3
2,Justin Jefferson,1,10,147,14.7,85.0,8.5,0,0.0,62,6.2,11,1.1,0,13,0.371,11,1,1,6,2,2,1,1,0.0,1.0,3.0,1.0,0.0,21.0
3,Tee Higgins,1,7,124,17.7,52.0,7.4,0,0.0,72,10.3,35,5.0,1,9,0.281,7,0,0,4,2,1,1,1,1.0,0.0,0.0,0.0,0.0,18.4
4,Deebo Samuel Sr.,1,6,115,19.2,10.0,1.7,0,0.0,105,17.5,66,11.0,2,7,0.28,6,0,1,3,2,1,1,1,1.0,2.0,2.0,0.0,0.0,17.7
5,Jamal Agnew,1,4,50,12.5,25.0,6.3,0,0.0,25,6.3,7,1.8,0,6,0.261,4,0,2,2,1,0,0,0,2.0,0.0,0.0,0.0,0.0,17.0
6,Tyreek Hill,1,10,160,16.0,92.0,9.2,0,0.0,68,6.8,2,0.2,0,14,0.389,10,0,1,6,2,1,1,1,0.0,1.0,-1.0,0.0,0.0,15.9
7,CeeDee Lamb,1,6,97,16.2,62.0,10.3,0,0.0,35,5.8,6,1.0,0,8,0.308,6,0,0,4,2,1,0,0,1.0,0.0,0.0,0.0,0.0,15.7
8,DK Metcalf,1,7,149,21.3,103.0,14.7,0,0.0,46,6.6,4,0.6,0,10,0.345,8,1,0,5,4,1,1,1,0.0,0.0,0.0,0.0,0.0,14.9
9,Marquise Brown,1,6,88,14.7,70.0,11.7,0,0.0,18,3.0,0,0.0,0,11,0.355,6,0,0,4,2,0,0,0,1.0,0.0,0.0,0.0,0.0,14.8
10,Josh Reynolds,1,7,81,11.6,69.0,9.9,0,0.0,12,1.7,9,1.3,0,8,0.205,7,0,3,4,1,0,0,0,1.0,0.0,0.0,0.0,0.0,14.1
11,Corey Davis,1,5,74,14.8,58.0,11.6,0,0.0,16,3.2,2,0.4,0,6,0.182,5,0,1,4,1,0,0,0,1.0,0.0,0.0,0.0,0.0,13.4
12,Chris Olave,1,4,67,16.8,65.0,16.3,0,0.0,2,0.5,0,0.0,0,7,0.25,4,0,1,3,2,1,0,0,1.0,0.0,0.0,0.0,0.0,12.7
