RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Jerry Jeudy,1,8,73,9.1,44.0,5.5,0,0.0,29,3.6,0,0.0,0,9,0.209,8,0,3,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,25.3
2,Justin Jefferson,1,11,223,20.3,167.0,15.2,0,0.0,56,5.1,14,1.3,1,15,0.375,11,0,1,10,4,3,1,1,0.0,0.0,0.0,0.0,0.0,22.3
3,Ja'Marr Chase,1,10,119,11.9,94.0,9.4,0,0.0,25,2.5,7,0.7,0,15,0.469,10,0,3,7,1,0,0,0,1.0,1.0,6.0,0.0,0.0,18.5
4,Mike Williams,1,6,116,19.3,83.0,13.8,0,0.0,33,5.5,7,1.2,0,6,0.125,6,0,1,4,2,1,1,1,1.0,0.0,0.0,0.0,0.0,17.6
5,DJ Chark Jr.,1,6,94,15.7,54.0,9.0,0,0.0,40,6.7,0,0.0,0,7,0.19399999999999998,6,0,0,4,1,1,1,1,1.0,0.0,0.0,0.0,0.0,15.4
6,Marquise Goodwin,1,5,95,19.0,73.0,14.6,0,0.0,22,4.4,14,2.8,1,6,0.16699999999999998,5,0,1,4,2,1,0,0,1.0,1.0,-2.0,0.0,0.0,15.3
7,Tyreek Hill,1,4,81,20.3,32.0,8.0,0,0.0,49,12.3,4,1.0,0,10,0.41700000000000004,5,1,0,2,1,1,1,1,1.0,0.0,0.0,0.0,0.0,14.1
8,Zay Jones,1,8,77,9.6,61.0,7.6,0,0.0,16,2.0,6,0.8,0,12,0.28600000000000003,9,1,0,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,13.7
9,JuJu Smith-Schuster,1,9,74,8.2,39.0,4.3,0,0.0,35,3.9,0,0.0,0,11,0.262,9,0,2,4,1,0,0,0,1.0,0.0,0.0,0.0,0.0,13.4
10,DK Metcalf,1,5,71,14.2,59.0,11.8,0,0.0,12,2.4,3,0.6,0,10,0.278,5,0,2,4,1,0,0,0,1.0,0.0,0.0,0.0,0.0,13.1
11,A.J. Brown,1,4,70,17.5,52.0,13.0,0,0.0,18,4.5,1,0.3,0,6,0.19399999999999998,4,0,1,2,1,1,0,0,1.0,0.0,0.0,0.0,0.0,13.0
12,Adam Thielen,1,7,65,9.3,38.0,5.4,0,0.0,27,3.9,16,2.3,1,8,0.2,7,0,1,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,12.5
13,Chris Moore,1,10,124,12.4,79.0,7.9,0,0.0,45,4.5,6,0.6,0,11,0.45799999999999996,10,0,1,4,2,2,0,0,0.0,0.0,0.0,0.0,0.0,12.4
14,DeVonta Smith,1,5,64,12.8,30.0,6.0,0,0.0,34,6.8,15,3.0,0,8,0.258,6,1,0,2,1,1,1,1,1.0,0.0,0.0,0.0,0.0,12.4
15,Richie James Jr.,1,7,61,8.7,47.0,6.7,0,0.0,14,2.0,0,0.0,0,9,0.281,7,0,1,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,12.1
16,Tyler Lockett,1,5,60,12.0,59.0,11.8,0,0.0,1,0.2,0,0.0,0,9,0.25,5,0,1,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,12.0
17,Amari Rodgers,1,4,57,14.3,48.0,12.0,0,0.0,9,2.3,0,0.0,0,5,0.20800000000000002,4,0,0,2,1,0,0,0,1.0,1.0,3.0,0.0,0.0,12.0
18,Trenton Irwin,1,2,58,29.0,44.0,22.0,0,0.0,14,7.0,4,2.0,0,2,0.063,2,0,1,2,1,1,1,1,1.0,0.0,0.0,0.0,0.0,11.8
19,Isaiah Hodgins,1,4,38,9.5,28.0,7.0,0,0.0,10,2.5,1,0.3,0,6,0.188,4,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,11.8
20,Brandon Aiyuk,1,2,57,28.5,42.0,21.0,0,0.0,15,7.5,0,0.0,0,3,0.136,2,0,0,2,2,1,0,0,1.0,0.0,0.0,0.0,0.0,11.7
21,Donovan Peoples-Jones,1,8,114,14.3,98.0,12.3,0,0.0,16,2.0,1,0.1,0,12,0.308,8,0,1,6,2,0,0,0,0.0,0.0,0.0,0.0,0.0,11.4
22,Josh Reynolds,1,5,51,10.2,39.0,7.8,0,0.0,12,2.4,0,0.0,0,6,0.16699999999999998,5,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,11.1
23,Deebo Samuel Sr.,1,4,43,10.8,10.0,2.5,0,0.0,33,8.3,5,1.3,0,5,0.22699999999999998,4,0,1,2,0,0,0,0,0.0,4.0,21.0,1.0,1.0,10.4
24,Van Jefferson,1,2,44,22.0,44.0,22.0,0,0.0,0,0.0,0,0.0,0,4,0.11800000000000001,2,0,0,2,2,0,0,0,1.0,0.0,0.0,0.0,0.0,10.4
25,Jameson Williams,1,1,41,41.0,36.0,36.0,0,0.0,5,5.0,0,0.0,0,2,0.055999999999999994,2,1,0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,10.1
26,K.J. Osborn,1,5,38,7.6,23.0,4.6,0,0.0,15,3.0,0,0.0,0,5,0.125,5,0,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.8
27,Keenan Allen,1,12,92,7.7,34.0,2.8,0,0.0,58,4.8,18,1.5,0,14,0.292,12,0,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.2
28,Ben Skowronek,1,7,89,12.7,74.0,10.6,0,0.0,15,2.1,3,0.4,0,8,0.235,7,0,0,3,2,1,0,0,0.0,0.0,0.0,0.0,0.0,8.9
29,Noah Brown,1,4,85,21.3,80.0,20.0,0,0.0,5,1.3,2,0.5,0,6,0.154,5,1,1,2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,8.5
30,Nick Westbrook-Ikhine,1,3,23,7.7,18.0,6.0,0,0.0,5,1.7,1,0.3,0,8,0.21100000000000002,3,0,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.3
31,Diontae Johnson,1,6,82,13.7,66.0,11.0,0,0.0,16,2.7,7,1.2,1,8,0.258,6,0,0,4,1,1,0,0,0.0,0.0,0.0,0.0,0.0,8.2
32,Garrett Wilson,1,6,78,13.0,60.0,10.0,0,0.0,18,3.0,8,1.3,1,7,0.159,6,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.8
33,George Pickens,1,3,78,26.0,70.0,23.3,0,0.0,8,2.7,1,0.3,0,3,0.09699999999999999,3,0,0,3,2,1,1,1,0.0,0.0,0.0,0.0,0.0,7.8
34,Shi Smith,1,2,17,8.5,13.0,6.5,0,0.0,4,2.0,0,0.0,0,2,0.1,2,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.7
35,Amon-Ra St. Brown,1,6,68,11.3,50.0,8.3,0,0.0,18,3.0,0,0.0,0,9,0.25,6,0,0,3,1,0,0,0,0.0,1.0,6.0,0.0,0.0,7.4
36,Russell Gage,1,2,12,6.0,11.0,5.5,0,0.0,1,0.5,0,0.0,0,2,0.039,2,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.2
37,Davante Adams,1,3,71,23.7,69.0,23.0,0,0.0,2,0.7,0,0.0,0,7,0.368,3,0,1,2,2,2,0,0,0.0,0.0,0.0,0.0,0.0,7.1
38,Mack Hollins,1,2,22,11.0,19.0,9.5,0,0.0,3,1.5,0,0.0,0,4,0.21100000000000002,3,1,1,1,0,0,0,0,0.0,3.0,40.0,0.0,0.0,6.2
39,Elijah Moore,1,6,60,10.0,49.0,8.2,0,0.0,11,1.8,2,0.3,0,10,0.22699999999999998,6,0,1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
40,DeAndre Hopkins,1,7,79,11.3,52.0,7.4,0,0.0,27,3.9,3,0.4,0,11,0.268,7,0,1,4,1,0,0,0,0.0,0.0,0.0,0.0,1.0,5.9
41,Chris Godwin,1,5,54,10.8,38.0,7.6,0,0.0,16,3.2,1,0.2,0,9,0.17600000000000002,6,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,5.4
42,Joshua Palmer,1,4,53,13.3,53.0,13.3,0,0.0,0,0.0,0,0.0,0,6,0.125,4,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.3
43,Demarcus Robinson,1,5,52,10.4,35.0,7.0,0,0.0,17,3.4,3,0.6,0,6,0.353,5,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.2
44,Robbie Chosen,1,4,50,12.5,29.0,7.3,0,0.0,21,5.3,5,1.3,0,4,0.098,4,0,1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
45,Robert Woods,1,5,49,9.8,44.0,8.8,0,0.0,5,1.0,0,0.0,0,7,0.184,5,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.9
46,Kendrick Bourne,1,5,47,9.4,19.0,3.8,0,0.0,28,5.6,10,2.0,0,5,0.152,5,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.7
47,Christian Kirk,1,5,45,9.0,12.0,2.4,0,0.0,33,6.6,6,1.2,0,7,0.16699999999999998,5,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5
48,Tutu Atwell,1,5,50,10.0,38.0,7.6,0,0.0,12,2.4,13,2.6,2,9,0.265,5,0,1,2,1,0,0,0,0.0,2.0,-5.0,0.0,0.0,4.5
49,Jamal Agnew,1,3,36,12.0,31.0,10.3,0,0.0,5,1.7,3,1.0,0,3,0.071,3,0,0,2,0,0,0,0,0.0,1.0,8.0,0.0,0.0,4.4
50,Mike Evans,1,4,44,11.0,42.0,10.5,0,0.0,2,0.5,2,0.5,0,9,0.17600000000000002,4,0,1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.4
51,Amari Cooper,1,2,42,21.0,32.0,16.0,0,0.0,10,5.0,9,4.5,1,7,0.179,2,0,1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.2
52,Darius Slayton,1,2,42,21.0,25.0,12.5,0,0.0,17,8.5,0,0.0,0,3,0.094,3,1,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,4.2
53,Michael Gallup,1,2,40,20.0,33.0,16.5,0,0.0,7,3.5,0,0.0,0,6,0.154,3,1,1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
54,Laviska Shenault Jr.,1,4,31,7.8,-2.0,-0.5,0,0.0,33,8.3,4,1.0,0,4,0.2,4,0,2,1,0,0,0,0,0.0,1.0,7.0,0.0,0.0,3.8
55,Kendall Hinton,1,5,38,7.6,18.0,3.6,0,0.0,20,4.0,2,0.4,0,6,0.14,6,1,2,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.8
56,Julio Jones,1,5,38,7.6,22.0,4.4,0,0.0,16,3.2,4,0.8,0,8,0.157,5,0,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.8
57,Stefon Diggs,1,3,37,12.3,8.0,2.7,0,0.0,29,9.7,0,0.0,0,5,0.185,3,0,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,3.7
58,Denzel Mims,1,3,35,11.7,30.0,10.0,0,0.0,5,1.7,4,1.3,1,5,0.114,4,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.5
59,Trent Taylor,1,1,34,34.0,12.0,12.0,0,0.0,22,22.0,18,18.0,1,4,0.125,1,0,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,3.4
60,Marquise Brown,1,4,34,8.5,21.0,5.3,0,0.0,13,3.3,7,1.8,0,8,0.195,5,1,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.4
61,DeSean Jackson,1,2,34,17.0,29.0,14.5,0,0.0,5,2.5,0,0.0,0,2,0.11800000000000001,2,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3.4
62,CeeDee Lamb,1,5,33,6.6,15.0,3.0,0,0.0,18,3.6,6,1.2,0,6,0.154,5,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.3
