RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,A.J. Brown,1,6,156.0,26.0,125.0,20.8,0,0.0,31,5.2,0,0.0,0,10,0.33299999999999996,9,3,0,4,4,2,1,1,3.0,0.0,0.0,0.0,0.0,33.6
2,Jaylen Waddle,1,8,106.0,13.3,90.0,11.3,0,0.0,16,2.0,0,0.0,0,9,0.265,9,1,2,5,1,0,0,0,2.0,0.0,0.0,0.0,0.0,22.6
3,DeAndre Hopkins,1,12,159.0,13.3,143.0,11.9,0,0.0,16,1.3,4,0.3,0,13,0.302,13,1,1,8,2,1,0,0,1.0,0.0,0.0,0.0,0.0,21.9
4,DJ Moore,1,6,152.0,25.3,120.0,20.0,0,0.0,32,5.3,4,0.7,0,11,0.306,8,2,0,5,3,1,1,1,1.0,1.0,3.0,0.0,0.0,21.5
5,Tyreek Hill,1,12,188.0,15.7,160.0,13.3,0,0.0,28,2.3,1,0.1,0,14,0.41200000000000003,13,1,0,7,3,2,1,1,0.0,1.0,7.0,0.0,0.0,19.5
6,Amari Cooper,1,5,131.0,26.2,100.0,20.0,0,0.0,31,6.2,4,0.8,0,7,0.35,6,2,1,4,3,1,1,1,1.0,0.0,0.0,0.0,0.0,18.1
7,Stefon Diggs,1,6,108.0,18.0,82.0,13.7,0,0.0,26,4.3,9,1.5,0,8,0.32,6,0,1,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,16.8
8,Rondale Moore,1,7,92.0,13.1,5.0,0.7,0,0.0,87,12.4,31,4.4,1,8,0.18600000000000003,8,0,1,3,2,1,0,0,1.0,2.0,12.0,0.0,0.0,16.4
9,Cooper Kupp,1,8,79.0,9.9,52.0,6.5,0,0.0,27,3.4,3,0.4,0,12,0.375,8,0,2,3,2,0,0,0,1.0,2.0,10.0,0.0,0.0,14.9
10,Brandon Aiyuk,1,6,81.0,13.5,60.0,10.0,0,0.0,21,3.5,6,1.0,0,6,0.231,6,0,1,4,1,1,0,0,1.0,0.0,0.0,0.0,0.0,14.1
11,CeeDee Lamb,1,5,77.0,15.4,65.0,13.0,0,0.0,12,2.4,0,0.0,0,7,0.26899999999999996,5,0,1,4,2,0,0,0,1.0,1.0,1.0,0.0,0.0,13.8
12,Damiere Byrd,1,3,67.0,22.3,30.0,10.0,0,0.0,37,12.3,2,0.7,0,6,0.214,3,0,0,2,1,1,1,1,1.0,0.0,0.0,0.0,0.0,12.7
13,Devin Duvernay,1,4,31.0,7.8,5.0,1.3,0,0.0,26,6.5,0,0.0,0,4,0.11800000000000001,4,0,1,2,0,0,0,0,0.0,2.0,33.0,1.0,0.0,12.4
14,Mike Evans,1,6,123.0,20.5,98.0,16.3,0,0.0,25,4.2,12,2.0,0,11,0.262,6,0,3,3,3,1,1,1,0.0,0.0,0.0,0.0,0.0,12.3
15,Jerry Jeudy,1,6,63.0,10.5,23.0,3.8,0,0.0,40,6.7,3,0.5,0,7,0.26899999999999996,6,0,1,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,12.3
16,Romeo Doubs,1,4,62.0,15.5,49.0,12.3,0,0.0,13,3.3,1,0.3,0,7,0.24100000000000002,4,0,1,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,12.2
17,Jakobi Meyers,1,9,60.0,6.7,21.0,2.3,0,0.0,39,4.3,10,1.1,0,13,0.406,9,0,3,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,12.0
18,Zach Pascal,1,2,57.0,28.5,20.0,10.0,0,0.0,37,18.5,0,0.0,0,2,0.067,2,0,0,2,2,1,0,0,1.0,0.0,0.0,0.0,0.0,11.7
19,DK Metcalf,1,6,55.0,9.2,48.0,8.0,0,0.0,7,1.2,0,0.0,0,10,0.303,7,1,1,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,11.5
20,Garrett Wilson,1,6,115.0,19.2,58.0,9.7,0,0.0,57,9.5,16,2.7,1,7,0.20600000000000002,6,0,0,4,2,1,1,1,0.0,0.0,0.0,0.0,0.0,11.5
21,Tee Higgins,1,3,49.0,16.3,38.0,12.7,0,0.0,11,3.7,10,3.3,0,6,0.17600000000000002,3,0,0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,10.9
