RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Davante Adams,1,8,177.0,22.1,127.0,15.9,0,0.0,50.0,6.3,6,0.8,0,12,0.444,8,0,1,7,3,3,1,1,2.0,0.0,0.0,0.0,0.0,29.7
2,A.J. Brown,1,8,119.0,14.9,97.0,12.1,0,0.0,22.0,2.8,6,0.8,0,10,0.263,8,0,0,4,2,1,1,1,2.0,0.0,0.0,0.0,0.0,23.9
3,Amon-Ra St. Brown,1,11,114.0,10.4,69.0,6.3,0,0.0,45.0,4.1,3,0.3,0,12,0.308,11,0,4,7,0,0,0,0,2.0,1.0,2.0,0.0,0.0,23.6
4,Christian Watson,1,3,48.0,16.0,41.0,13.7,0,0.0,7.0,2.3,0,0.0,0,6,0.207,3,0,1,3,0,0,0,0,1.0,1.0,46.0,1.0,0.0,21.4
5,Tyreek Hill,1,9,146.0,16.2,114.0,12.7,0,0.0,32.0,3.6,1,0.1,1,14,0.41200000000000003,10,1,0,5,1,1,1,1,1.0,0.0,0.0,0.0,0.0,20.6
6,Tyler Lockett,1,9,128.0,14.2,60.0,6.7,0,0.0,68.0,7.6,10,1.1,0,12,0.324,9,0,2,6,2,1,0,0,1.0,0.0,0.0,0.0,0.0,18.8
7,DK Metcalf,1,8,127.0,15.9,112.0,14.0,0,0.0,15.0,1.9,9,1.1,0,8,0.21600000000000003,8,0,2,4,2,1,1,1,1.0,0.0,0.0,0.0,0.0,18.7
8,Terry McLaurin,1,8,105.0,13.1,48.0,6.0,0,0.0,57.0,7.1,19,2.4,2,12,0.3,8,0,1,6,1,0,0,0,1.0,0.0,0.0,0.0,0.0,16.5
9,Garrett Wilson,1,8,162.0,20.3,104.0,13.0,0,0.0,58.0,7.3,47,5.9,1,15,0.273,9,0,4,7,2,1,1,1,0.0,0.0,0.0,0.0,0.0,16.2
10,DeVonta Smith,1,5,102.0,20.4,50.0,10.0,0,0.0,52.0,10.4,5,1.0,2,8,0.21100000000000002,5,0,0,3,3,2,0,0,1.0,0.0,0.0,0.0,0.0,16.2
11,CeeDee Lamb,1,5,71.0,14.2,19.0,3.8,0,0.0,52.0,10.4,37,7.4,2,7,0.233,5,0,0,3,2,0,0,0,1.0,2.0,23.0,0.0,0.0,15.4
12,Stefon Diggs,1,7,92.0,13.1,69.0,9.9,0,0.0,23.0,3.3,20,2.9,1,9,0.273,8,1,2,4,0,0,0,0,1.0,0.0,0.0,0.0,0.0,15.2
13,Keenan Allen,1,6,88.0,14.7,82.0,13.7,0,0.0,6.0,1.0,0,0.0,0,14,0.311,6,0,1,4,1,1,0,0,1.0,0.0,0.0,0.0,0.0,14.8
14,Alec Pierce,1,4,86.0,21.5,72.0,18.0,0,0.0,14.0,3.5,10,2.5,0,8,0.22899999999999998,4,0,1,4,1,1,1,1,1.0,0.0,0.0,0.0,0.0,14.6
15,Michael Gallup,1,4,23.0,5.8,7.0,1.8,0,0.0,16.0,4.0,4,1.0,0,7,0.233,4,0,3,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0,14.3
16,Trent Sherfield Sr.,1,1,75.0,75.0,10.0,10.0,0,0.0,65.0,65.0,0,0.0,0,3,0.08800000000000001,1,1,0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,13.5
17,Justin Jefferson,1,7,45.0,6.4,42.0,6.0,0,0.0,3.0,0.4,0,0.0,0,11,0.33299999999999996,10,2,2,2,0,0,0,0,1.0,2.0,11.0,0.0,0.0,11.6
18,Jahan Dotson,1,5,54.0,10.8,26.0,5.2,0,0.0,28.0,5.6,15,3.0,1,9,0.225,5,0,0,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,11.4
19,Christian Kirk,1,6,104.0,17.3,64.0,10.7,0,0.0,40.0,6.7,11,1.8,1,8,0.242,6,0,1,4,3,1,0,0,0.0,0.0,0.0,0.0,0.0,10.4
20,Donovan Peoples-Jones,1,3,44.0,14.7,24.0,8.0,0,0.0,20.0,6.7,1,0.3,0,3,0.14300000000000002,3,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,10.4
21,Isaiah Hodgins,1,5,44.0,8.8,30.0,6.0,0,0.0,14.0,2.8,4,0.8,1,6,0.214,5,0,1,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.4
22,DJ Chark Jr.,1,5,98.0,19.6,89.0,17.8,0,0.0,9.0,1.8,0,0.0,0,6,0.154,5,0,0,3,2,1,1,1,0.0,0.0,0.0,0.0,0.0,9.8
23,Ja'Marr Chase,1,7,97.0,13.9,47.0,6.7,0,0.0,50.0,7.1,13,1.9,0,8,0.258,8,1,1,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,9.7
24,Tee Higgins,1,3,35.0,11.7,22.0,7.3,0,0.0,13.0,4.3,9,3.0,0,5,0.161,3,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.5
25,Nico Collins,1,3,35.0,11.7,22.0,7.3,0,0.0,13.0,4.3,6,2.0,1,10,0.27,3,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.5
26,Drake London,1,6,95.0,15.8,78.0,13.0,0,0.0,17.0,2.8,4,0.7,0,12,0.5,7,1,1,6,1,1,0,0,0.0,0.0,0.0,0.0,0.0,9.5
27,Darius Slayton,1,6,90.0,15.0,55.0,9.2,0,0.0,35.0,5.8,5,0.8,0,8,0.28600000000000003,7,1,0,3,1,1,1,1,0.0,0.0,0.0,0.0,0.0,9.0
28,Curtis Samuel,1,6,63.0,10.5,37.0,6.2,0,0.0,26.0,4.3,0,0.0,0,7,0.175,6,0,1,3,2,0,0,0,0.0,3.0,23.0,0.0,0.0,8.6
29,Equanimeous St. Brown,1,3,85.0,28.3,72.0,24.0,0,0.0,13.0,4.3,4,1.3,0,4,0.16,3,0,0,2,2,1,1,1,0.0,1.0,1.0,0.0,0.0,8.6
30,Treylon Burks,1,1,25.0,25.0,25.0,25.0,0,0.0,0.0,0.0,0,0.0,0,1,0.04,1,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,8.5
31,Corey Davis,1,5,85.0,17.0,51.0,10.2,0,0.0,34.0,6.8,12,2.4,1,10,0.182,5,0,4,3,2,1,0,0,0.0,0.0,0.0,0.0,0.0,8.5
32,Brandon Powell,1,4,39.0,9.8,-13.0,-3.3,0,0.0,52.0,13.0,4,1.0,0,4,0.16,4,0,1,2,0,0,0,0,0.0,3.0,45.0,0.0,0.0,8.4
33,Gabe Davis,1,2,15.0,7.5,14.0,7.0,0,0.0,1.0,0.5,0,0.0,0,7,0.212,3,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.5
34,Rashid Shaheed,1,4,75.0,20.3,63.0,15.8,0,0.0,18.0,4.5,3,0.8,0,4,0.14300000000000002,4,0,0,4,1,1,1,1,0.0,1.0,0.0,0.0,0.0,7.5
35,Ashton Dulin,1,1,14.0,14.0,14.0,14.0,0,0.0,0.0,0.0,0,0.0,0,2,0.057,1,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.4
36,Tutu Atwell,1,2,48.0,24.0,34.0,17.0,0,0.0,14.0,7.0,0,0.0,0,5,0.2,2,0,0,2,1,1,0,0,0.0,4.0,23.0,0.0,0.0,7.1
37,Marquez Valdes-Scantling,1,2,71.0,35.5,40.0,20.0,0,0.0,31.0,15.5,4,2.0,0,6,0.261,3,1,1,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,7.1
38,Allen Lazard,1,5,67.0,13.4,47.0,9.4,0,0.0,20.0,4.0,5,1.0,0,6,0.207,5,0,0,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,6.7
39,Chris Olave,1,4,65.0,16.3,46.0,11.5,0,0.0,19.0,4.8,3,0.8,0,6,0.214,5,1,0,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,6.5
40,Jerry Jeudy,1,4,65.0,16.3,62.0,15.5,0,0.0,3.0,0.8,1,0.3,0,4,0.19,4,0,0,2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,6.5
41,Chris Godwin,1,8,63.0,7.9,28.0,3.5,0,0.0,35.0,4.4,12,1.5,1,13,0.245,9,1,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.3
42,Deebo Samuel Sr.,1,6,58.0,9.7,23.0,3.8,0,0.0,35.0,5.8,12,2.0,1,10,0.25,7,1,0,3,0,0,0,0,0.0,4.0,5.0,0.0,0.0,6.3
43,Tyler Boyd,1,4,60.0,15.0,46.0,11.5,0,0.0,14.0,3.5,9,2.3,0,5,0.161,5,1,2,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
44,Joshua Palmer,1,7,60.0,8.6,46.0,6.6,0,0.0,14.0,2.0,4,0.6,0,11,0.244,7,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
45,Diontae Johnson,1,5,60.0,12.0,40.0,8.0,0,0.0,20.0,4.0,2,0.4,0,11,0.40700000000000003,7,2,1,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
