,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
12,Sammy Watkins,1,7,82.0,11.7,48.0,6.9,0,0.0,34.0,4.9,14,2.0,0,9,28.1%,7,0,3,5,0,0,0,0
13,Allen Lazard,1,4,63.0,15.8,41.0,10.3,0,0.0,22.0,5.5,6,1.5,0,4,9.8%,4,0,1,2,1,1,0,0
14,Anthony Miller,1,4,76.0,19.0,68.0,17.0,0,0.0,8.0,2.0,0,0.0,0,6,16.7%,4,0,1,4,1,0,0,0
15,John Brown,1,6,70.0,11.7,42.0,7.0,0,0.0,28.0,4.7,6,1.0,0,10,22.2%,6,0,3,3,1,0,0,0
16,Willie Snead IV,1,4,64.0,16.0,44.0,11.0,0,0.0,20.0,5.0,5,1.3,0,4,16.0%,4,0,2,3,1,0,0,0
17,Robert Woods,1,6,105.0,17.5,18.0,3.0,0,0.0,87.0,14.5,11,1.8,0,8,28.6%,6,0,2,4,3,2,0,0
18,Russell Gage,1,9,114.0,12.7,68.0,7.6,0,0.0,46.0,5.1,16,1.8,2,12,23.1%,10,1,1,7,1,0,0,0
19,William Fuller V,1,8,112.0,14.0,83.0,10.4,0,0.0,29.0,3.6,17,2.1,0,10,32.3%,9,1,0,5,2,1,0,0
20,Laviska Shenault Jr.,1,3,37.0,12.3,22.0,7.3,0,0.0,15.0,5.0,2,0.7,0,4,20.0%,3,0,1,2,0,0,0,0
21,Keelan Cole Sr.,1,5,47.0,9.4,31.0,6.2,0,0.0,16.0,3.2,4,0.8,0,5,25.0%,5,0,0,2,1,0,0,0
22,Tyreek Hill,1,5,46.0,9.2,25.0,5.0,0,0.0,21.0,4.2,10,2.0,0,6,18.8%,5,0,1,2,0,0,0,0
23,Corey Davis,1,7,101.0,14.4,79.0,11.3,0,0.0,22.0,3.1,4,0.6,0,8,20.0%,7,0,0,5,2,0,0,0
24,Marquise Brown,1,5,101.0,20.2,89.0,17.8,0,0.0,12.0,2.4,3,0.6,0,6,24.0%,5,0,0,4,2,1,1,1
25,James Washington,1,2,34.0,17.0,20.0,10.0,0,0.0,14.0,7.0,6,3.0,1,3,9.7%,3,0,1,2,1,0,0,0
26,Tyler Lockett,1,8,92.0,11.5,77.0,9.6,0,0.0,15.0,1.9,2,0.3,0,8,22.9%,8,0,0,6,1,0,0,0
27,Stefon Diggs,1,8,86.0,10.8,76.0,9.5,0,0.0,10.0,1.3,7,0.9,1,9,20.0%,9,0,2,5,1,0,0,0
28,DJ Chark Jr.,1,3,25.0,8.3,16.0,5.3,0,0.0,9.0,3.0,3,1.0,0,3,15.0%,3,0,1,1,0,0,0,0
29,Nelson Agholor,1,1,23.0,23.0,23.0,23.0,0,0.0,0.0,0.0,0,0.0,0,1,3.6%,1,0,0,1,1,0,0,0
30,Amari Cooper,1,10,81.0,8.1,66.0,6.6,0,0.0,15.0,1.5,5,0.5,0,14,37.8%,10,0,1,3,0,0,0,0
31,Danny Amendola,1,5,81.0,16.2,59.0,11.8,0,0.0,22.0,4.4,0,0.0,0,7,17.1%,5,0,0,4,1,1,0,0
32,Parris Campbell,1,6,71.0,11.8,53.0,8.8,0,0.0,18.0,3.0,4,0.7,0,9,19.6%,6,0,0,4,1,0,0,0
33,Julian Edelman,1,5,57.0,11.4,35.0,7.0,0,0.0,22.0,4.4,3,0.6,0,7,36.8%,5,0,1,3,0,0,0,0
34,Chris Godwin,1,6,79.0,13.2,49.0,8.2,0,0.0,30.0,5.0,4,0.7,0,7,20.6%,6,0,1,2,2,0,0,0
35,Scotty Miller,1,5,73.0,14.6,56.0,11.2,0,0.0,17.0,3.4,7,1.4,1,6,17.6%,5,0,0,3,1,1,0,0
36,Emmanuel Sanders,1,3,15.0,5.0,9.0,3.0,0,0.0,6.0,2.0,5,1.7,1,5,16.7%,3,0,4,0,0,0,0,0
37,Allen Robinson II,1,5,74.0,14.8,53.0,10.6,0,0.0,21.0,4.2,0,0.0,0,9,25.0%,5,0,2,4,2,0,0,0
38,Mike Williams,1,4,69.0,17.3,60.0,15.0,0,0.0,9.0,2.3,3,0.8,0,9,31.0%,4,0,1,3,1,1,0,0
39,Henry Ruggs III,1,3,55.0,18.3,30.0,10.0,0,0.0,25.0,8.3,5,1.7,0,5,17.9%,3,0,0,1,1,1,1,1
40,Mike Evans,1,1,2.0,2.0,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,4,11.8%,1,0,1,0,0,0,0,0
41,Jarvis Landry,1,5,61.0,12.2,57.0,11.4,0,0.0,4.0,0.8,2,0.4,0,6,17.1%,5,0,0,3,1,0,0,0
42,Javon Wims,1,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0,2,5.6%,1,0,1,0,0,0,0,0
43,Terry McLaurin,1,5,61.0,12.2,33.0,6.6,0,0.0,28.0,5.6,17,3.4,1,7,23.3%,5,0,1,3,1,0,0,0
44,CeeDee Lamb,1,5,59.0,11.8,32.0,6.4,0,0.0,27.0,5.4,2,0.4,0,6,16.2%,5,0,1,2,1,1,0,0
45,Cole Beasley,1,4,58.0,14.5,44.0,11.0,0,0.0,14.0,3.5,3,0.8,0,7,15.6%,6,1,1,3,1,0,0,0
46,Jerry Jeudy,1,4,56.0,14.0,27.0,6.8,0,0.0,29.0,7.3,6,1.5,0,8,25.0%,6,2,0,3,2,0,0,0
47,Bisi Johnson,1,3,56.0,18.7,31.0,10.3,0,0.0,25.0,8.3,21,7.0,1,4,16.0%,3,0,0,2,2,0,0,0
48,Jalen Reagor,1,1,55.0,55.0,52.0,52.0,0,0.0,3.0,3.0,3,3.0,0,4,9.5%,1,0,0,1,1,1,1,1
49,Marvin Jones Jr.,1,4,55.0,13.8,37.0,9.3,0,0.0,18.0,4.5,7,1.8,1,8,19.5%,5,1,1,3,1,0,0,0
50,DJ Moore,1,4,54.0,13.5,46.0,11.5,0,0.0,8.0,2.0,3,0.8,0,9,26.5%,6,1,1,3,0,0,0,0
51,T.Y. Hilton,1,4,53.0,13.3,52.0,13.0,0,0.0,1.0,0.3,0,0.0,0,9,19.6%,4,0,1,3,1,0,0,0
52,A.J. Green,1,5,51.0,10.2,39.0,7.8,0,0.0,12.0,2.4,8,1.6,1,9,25.7%,5,0,0,3,0,0,0,0
53,Michael Gallup,1,3,50.0,16.7,32.0,10.7,0,0.0,18.0,6.0,17,5.7,1,5,13.5%,3,0,0,3,1,0,0,0
54,Steven Sims Jr.,1,3,50.0,16.7,16.0,5.3,0,0.0,34.0,11.3,2,0.7,0,3,10.0%,3,0,1,3,0,0,0,0
55,DeVante Parker,1,4,47.0,11.8,40.0,10.0,0,0.0,7.0,1.8,0,0.0,0,4,13.3%,4,0,0,3,0,0,0,0
56,Sterling Shepard,1,6,47.0,7.8,37.0,6.2,0,0.0,10.0,1.7,7,1.2,0,6,15.4%,6,0,1,2,0,0,0,0
57,Chase Claypool,1,2,39.0,19.5,32.0,16.0,0,0.0,7.0,3.5,2,1.0,0,2,6.5%,2,0,0,2,1,0,0,0
58,Adam Humphries,1,6,47.0,7.8,42.0,7.0,0,0.0,5.0,0.8,1,0.2,0,7,17.5%,6,0,1,1,0,0,0,0
59,DeSean Jackson,1,2,46.0,23.0,39.0,19.5,0,0.0,7.0,3.5,0,0.0,0,7,16.7%,2,0,0,2,1,0,0,0
60,Quintez Cephus,1,3,43.0,14.3,33.0,11.0,0,0.0,10.0,3.3,0,0.0,0,10,24.4%,5,2,2,2,1,0,0,0
61,Curtis Samuel,1,5,38.0,7.6,34.0,6.8,0,0.0,4.0,0.8,1,0.2,0,8,23.5%,6,1,0,2,0,0,0,0
62,Preston Williams,1,2,41.0,20.5,35.0,17.5,0,0.0,6.0,3.0,1,0.5,0,7,23.3%,2,0,1,2,2,0,0,0
63,Cooper Kupp,1,4,40.0,10.0,22.0,5.5,0,0.0,18.0,4.5,3,0.8,0,5,17.9%,4,0,1,2,0,0,0,0
64,David Moore,1,3,28.0,9.3,3.0,1.0,0,0.0,25.0,8.3,6,2.0,0,3,8.6%,3,0,1,1,0,0,0,0
65,A.J. Brown,1,5,39.0,7.8,25.0,5.0,0,0.0,14.0,2.8,7,1.4,0,8,20.0%,5,0,1,2,0,0,0,0
66,Darnell Mooney,1,3,38.0,12.7,25.0,8.3,0,0.0,13.0,4.3,12,4.0,2,3,8.3%,3,0,0,2,0,0,0,0
67,Miles Boykin,1,3,37.0,12.3,16.0,5.3,0,0.0,21.0,7.0,1,0.3,0,4,16.0%,3,0,1,2,1,0,0,0
68,Diontae Johnson,1,6,57.0,9.5,25.0,4.2,0,0.0,32.0,5.3,13,2.2,0,10,32.3%,8,1,0,4,0,0,0,0
69,Keenan Allen,1,4,37.0,9.3,13.0,3.3,0,0.0,24.0,6.0,9,2.3,0,8,27.6%,5,0,1,2,0,0,0,0
70,Larry Fitzgerald,1,4,34.0,8.5,11.0,2.8,0,0.0,23.0,5.8,0,0.0,0,5,13.5%,4,0,0,1,0,0,0,0
71,Kendrick Bourne,1,2,34.0,17.0,17.0,8.5,0,0.0,17.0,8.5,8,4.0,0,5,15.6%,2,0,1,2,0,0,0,0
72,Tyler Boyd,1,4,33.0,8.3,25.0,6.3,0,0.0,8.0,2.0,0,0.0,0,5,14.3%,4,0,0,2,0,0,0,0
73,Van Jefferson,1,1,31.0,31.0,31.0,31.0,0,0.0,0.0,0.0,2,2.0,0,3,10.7%,2,1,0,1,1,1,0,0
74,Greg Ward,1,5,31.0,6.2,17.0,3.4,0,0.0,14.0,2.8,2,0.4,0,7,16.7%,6,1,0,2,0,0,0,0
75,Tim Patrick,1,4,29.0,7.3,22.0,5.5,0,0.0,7.0,1.8,2,0.5,0,5,15.6%,4,0,0,1,0,0,0,0
76,Justin Jefferson,1,2,26.0,13.0,6.0,3.0,0,0.0,20.0,10.0,1,0.5,0,3,12.0%,3,1,0,1,0,0,0,0
77,Marvin Hall,1,1,26.0,26.0,17.0,17.0,0,0.0,9.0,9.0,0,0.0,0,2,4.9%,1,0,0,1,1,0,0,0
78,Deonte Harty,1,1,17.0,17.0,-7.0,-7.0,0,0.0,24.0,24.0,13,13.0,1,1,3.3%,1,0,0,1,0,0,0,0
79,Jakeem Grant Sr.,1,3,25.0,8.3,20.0,6.7,0,0.0,5.0,1.7,5,1.7,1,3,10.0%,3,0,0,1,0,0,0,0
80,Randall Cobb,1,2,23.0,11.5,2.0,1.0,0,0.0,21.0,10.5,4,2.0,0,3,9.7%,2,0,1,1,0,0,0,0
81,Odell Beckham Jr.,1,3,22.0,7.3,14.0,4.7,0,0.0,8.0,2.7,5,1.7,1,10,28.6%,5,1,0,1,0,0,0,0
82,Hunter Renfrow,1,2,21.0,10.5,6.0,3.0,0,0.0,15.0,7.5,2,1.0,0,2,7.1%,2,0,1,2,0,0,0,0
83,Dontrelle Inman,1,2,21.0,10.5,17.0,8.5,0,0.0,4.0,2.0,1,0.5,0,5,16.7%,2,0,0,2,0,0,0,0
84,Brandin Cooks,1,2,20.0,10.0,3.0,1.5,0,0.0,17.0,8.5,9,4.5,0,5,16.1%,2,0,0,1,0,0,0,0
85,Demarcus Robinson,1,3,20.0,6.7,1.0,0.3,0,0.0,19.0,6.3,13,4.3,1,6,18.8%,5,1,2,0,0,0,0,0
86,N'Keal Harry,1,5,39.0,7.8,17.0,3.4,0,0.0,22.0,4.4,4,0.8,1,6,31.6%,5,0,1,1,0,0,0,0
87,Zach Pascal,1,2,18.0,9.0,17.0,8.5,0,0.0,1.0,0.5,0,0.0,0,3,6.5%,2,0,1,1,0,0,0,0
88,DaeSean Hamilton,1,1,18.0,18.0,16.0,16.0,0,0.0,2.0,2.0,1,1.0,0,3,9.4%,1,0,0,1,0,0,0,0
89,Isaiah McKenzie,1,3,17.0,5.7,-10.0,-3.3,0,0.0,27.0,9.0,5,1.7,0,3,6.7%,3,0,1,1,0,0,0,0
90,Mike Thomas,1,2,17.0,8.5,17.0,8.5,0,0.0,0.0,0.0,1,0.5,1,3,8.6%,2,0,0,1,0,0,0,0
91,Josh Reynolds,1,1,17.0,17.0,4.0,4.0,0,0.0,13.0,13.0,13,13.0,0,1,3.6%,1,0,1,1,0,0,0,0
92,John Ross,1,2,17.0,8.5,14.0,7.0,0,0.0,3.0,1.5,2,1.0,0,5,14.3%,3,1,0,1,0,0,0,0
93,Michael Thomas,1,3,17.0,5.7,14.0,4.7,0,0.0,3.0,1.0,0,0.0,0,5,16.7%,3,0,1,0,0,0,0,0
94,Breshad Perriman,1,3,17.0,5.7,7.0,2.3,0,0.0,10.0,3.3,2,0.7,0,5,15.2%,4,0,0,1,0,0,0,0
95,Freddie Swain,1,1,17.0,17.0,6.0,6.0,0,0.0,11.0,11.0,3,3.0,0,1,2.9%,1,0,0,1,0,0,0,0
96,C.J. Board,1,2,17.0,8.5,14.0,7.0,0,0.0,3.0,1.5,2,1.0,0,2,5.1%,2,0,0,1,0,0,0,0
97,Gabe Davis,1,2,16.0,8.0,8.0,4.0,0,0.0,8.0,4.0,6,3.0,1,2,4.4%,2,0,0,1,0,0,0,0
98,Jalen Guyton,1,1,16.0,16.0,14.0,14.0,0,0.0,2.0,2.0,0,0.0,0,1,3.4%,1,0,0,1,0,0,0,0
99,Collin Johnson,1,1,14.0,14.0,12.0,12.0,0,0.0,2.0,2.0,0,0.0,0,1,5.0%,1,0,0,1,0,0,0,0
100,Isaiah Ford,1,2,13.0,6.5,10.0,5.0,0,0.0,3.0,1.5,0,0.0,0,5,16.7%,2,0,0,0,0,0,0,0
101,KhaDarel Hodge,1,1,12.0,12.0,10.0,10.0,0,0.0,2.0,2.0,0,0.0,0,3,8.6%,1,0,0,1,0,0,0,0
102,Devin Duvernay,1,1,12.0,12.0,-1.0,-1.0,0,0.0,13.0,13.0,3,3.0,0,1,4.0%,1,0,0,1,0,0,0,0
103,Michael Pittman Jr.,1,2,10.0,5.0,11.0,5.5,0,0.0,-1.0,-0.5,0,0.0,0,2,4.3%,2,0,0,0,0,0,0,0
104,Rashard Higgins,1,1,9.0,9.0,7.0,7.0,0,0.0,2.0,2.0,0,0.0,0,1,2.9%,1,0,0,0,0,0,0,0
105,Bryan Edwards,1,1,9.0,9.0,-1.0,-1.0,0,0.0,10.0,10.0,2,2.0,0,1,3.6%,1,0,0,0,0,0,0,0
106,DeAndre Carter,1,1,8.0,8.0,4.0,4.0,0,0.0,4.0,4.0,3,3.0,0,2,6.5%,2,1,1,0,0,0,0,0
107,Trent Taylor,1,2,7.0,3.5,7.0,3.5,0,0.0,0.0,0.0,0,0.0,0,5,15.6%,2,0,3,0,0,0,0,0
108,Tyrie Cleveland,1,1,7.0,7.0,-3.0,-3.0,0,0.0,10.0,10.0,5,5.0,1,1,3.1%,1,0,0,0,0,0,0,0
109,Chris Conley,1,1,6.0,6.0,-1.0,-1.0,0,0.0,7.0,7.0,0,0.0,0,1,5.0%,1,0,0,0,0,0,0,0
110,Justin Watson,1,1,6.0,6.0,5.0,5.0,0,0.0,1.0,1.0,0,0.0,0,2,5.9%,1,0,0,0,0,0,0,0
111,Mecole Hardman Jr.,1,1,6.0,6.0,-3.0,-3.0,0,0.0,9.0,9.0,6,6.0,0,1,3.1%,1,0,0,0,0,0,0,0
112,Seth Roberts,1,1,5.0,5.0,-3.0,-3.0,0,0.0,8.0,8.0,5,5.0,1,2,5.9%,1,0,0,0,0,0,0,0
113,Tre'Quan Smith,1,1,4.0,4.0,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,1,3.3%,1,0,0,0,0,0,0,0
114,Gunner Olszewski,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
115,Quez Watkins,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
116,Keith Kirkwood,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
117,Deon Cain,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
118,Alex Bachman,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
119,Chris Moore,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
120,River Cracraft,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
121,Equanimeous St. Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
122,Lil'Jordan Humphrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
123,Jordan Matthews,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
124,Trenton Irwin,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
125,Nsimba Webster,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
126,KJ Hill Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
127,Joe Reed,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
128,Zay Jones,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
129,Kristian Wilkerson,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
130,Juwann Winfree,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
131,Laquon Treadwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
132,Deebo Samuel Sr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
133,Trent Sherfield Sr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
134,Donovan Peoples-Jones,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,Tajae Sharpe,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,4.0%,0,0,0,0,0,0,0,0
136,Jakobi Meyers,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
137,Mack Hollins,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
138,James Proche II,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
139,JoJo Natson,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
140,K.J. Osborn,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
141,Dan Chisena,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
142,Malik Taylor,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
143,Matthew Slater,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
144,Jamal Agnew,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.4%,0,0,1,0,0,0,0,0
145,Ted Ginn Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.8%,0,0,0,0,0,0,0,0
146,Auden Tate,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
147,Alex Erickson,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
148,Tee Higgins,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
149,Justin Hardee Sr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
150,Bennie Fowler III,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
151,Damiere Byrd,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
152,J.J. Arcega-Whiteside,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
153,Andre Roberts,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
154,Marcus Kemp,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
155,Byron Pringle,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
156,Kenny Stills,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,6.5%,0,2,0,0,0,0,0,0
157,Ashton Dulin,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
158,Pharoh Cooper,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
159,Brandon Zylstra,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
160,Chris Hogan,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1.0,1,4,12.1%,1,0,1,0,0,0,0,0
161,Cam Sims,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
162,Josh Malone,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
163,Braxton Berrios,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
164,Olamide Zaccheaus,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
165,Christian Blake,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
166,Brandon Powell,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
167,Penny Hart,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
168,Isaiah Wright,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
169,Quinton Bell,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
170,Jaydon Mickens,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
171,Richie James Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
172,John Hightower,1,1,-2.0,-2.0,-2.0,-2.0,0,0.0,0.0,0.0,0,0.0,0,4,9.5%,2,1,1,0,0,0,0,0
173,Tyler Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
174,KJ Hamler,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
175,Courtland Sutton,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
176,Dante Pettis,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,3.1%,0,0,0,0,0,0,0,0
177,Diontae Spencer,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
178,Christian Kirk,1,1,0.0,0.0,-3.0,-3.0,0,0.0,3.0,3.0,0,0.0,0,5,13.5%,1,0,0,0,0,0,0,0
179,Andy Isabella,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
