,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
31,Curtis Samuel,1,5,72.0,14.4,30.0,6.0,0,0.0,42,8.4,10,2.0,0,5,15.6%,5,0,0,2,1,1,0,0
32,Hunter Renfrow,1,7,73.0,10.4,8.0,1.1,0,0.0,65,9.3,28,4.0,1,9,24.3%,7,0,0,5,0,0,0,0
33,Cole Beasley,1,2,25.0,12.5,16.0,8.0,0,0.0,9,4.5,1,0.5,0,4,16.7%,2,0,0,2,0,0,0,0
34,Corey Davis,1,3,70.0,23.3,48.0,16.0,0,0.0,22,7.3,1,0.3,0,3,15.0%,3,0,0,3,2,1,0,0
35,Sterling Shepard,1,7,64.0,9.1,60.0,8.6,0,0.0,4,0.6,2,0.3,0,8,21.6%,7,0,0,2,0,0,0,0
36,Denzel Mims,1,4,67.0,16.8,34.0,8.5,0,0.0,33,8.3,3,0.8,1,8,29.6%,5,1,0,3,1,1,0,0
37,Brandon Powell,1,2,4.0,2.0,4.0,2.0,0,0.0,0,0.0,0,0.0,0,2,5.4%,2,0,1,0,0,0,0,0
38,Tyron Billy-Johnson,1,2,63.0,31.5,52.0,26.0,0,0.0,11,5.5,10,5.0,1,4,7.8%,2,0,0,1,1,1,1,1
39,DJ Moore,1,4,61.0,15.3,45.0,11.3,0,0.0,16,4.0,8,2.0,0,9,28.1%,4,0,2,3,1,0,0,0
40,David Moore,1,3,-6.0,-2.0,-7.0,-2.3,0,0.0,1,0.3,0,0.0,0,3,10.0%,3,0,2,0,0,0,0,0
41,DeAndre Hopkins,1,5,55.0,11.0,47.0,9.4,0,0.0,8,1.6,2,0.4,0,7,20.6%,5,0,1,2,0,0,0,0
42,Henry Ruggs III,1,3,56.0,18.7,50.0,16.7,0,0.0,6,2.0,0,0.0,0,5,13.5%,4,1,1,2,1,1,0,0
43,Nelson Agholor,1,5,54.0,10.8,42.0,8.4,0,0.0,12,2.4,2,0.4,0,6,16.2%,5,0,0,3,0,0,0,0
44,Darnell Mooney,1,3,34.0,11.3,28.0,9.3,0,0.0,6,2.0,5,1.7,1,9,20.5%,3,0,0,2,0,0,0,0
45,Jakobi Meyers,1,5,52.0,10.4,28.0,5.6,0,0.0,24,4.8,6,1.2,0,6,35.3%,6,1,1,2,0,0,0,0
46,Chase Claypool,1,6,52.0,8.7,32.0,5.3,0,0.0,20,3.3,6,1.0,1,9,17.6%,6,0,1,2,1,0,0,0
47,Michael Thomas,1,4,50.0,12.5,44.0,11.0,0,0.0,6,1.5,1,0.3,0,6,42.9%,4,0,1,2,2,0,0,0
48,Marvin Jones Jr.,1,6,48.0,8.0,32.0,5.3,0,0.0,16,2.7,2,0.3,0,12,28.6%,6,0,2,2,0,0,0,0
49,Equanimeous St. Brown,1,2,39.0,19.5,16.0,8.0,0,0.0,23,11.5,7,3.5,1,2,6.9%,2,0,0,2,1,0,0,0
50,Diontae Johnson,1,8,46.0,5.8,25.0,3.1,0,0.0,21,2.6,11,1.4,1,13,25.5%,9,1,1,1,0,0,0,0
51,Keelan Cole Sr.,1,3,44.0,14.7,29.0,9.7,0,0.0,15,5.0,3,1.0,0,6,18.2%,3,0,1,2,1,0,0,0
52,Cooper Kupp,1,2,41.0,20.5,17.0,8.5,0,0.0,24,12.0,13,6.5,0,5,16.7%,2,0,0,1,1,1,0,0
53,Michael Gallup,1,6,41.0,6.8,29.0,4.8,0,0.0,12,2.0,5,0.8,2,8,23.5%,6,0,2,1,0,0,0,0
54,Josh Reynolds,1,5,40.0,8.0,18.0,3.6,0,0.0,22,4.4,10,2.0,0,6,20.0%,5,0,0,1,0,0,0,0
55,Stefon Diggs,1,7,39.0,5.6,26.0,3.7,0,0.0,13,1.9,5,0.7,0,9,37.5%,7,0,1,0,0,0,0,0
56,Sammy Watkins,1,4,38.0,9.5,26.0,6.5,0,0.0,12,3.0,3,0.8,0,7,15.2%,4,0,1,2,0,0,0,0
57,Laviska Shenault Jr.,1,3,31.0,10.3,11.0,3.7,0,0.0,20,6.7,6,2.0,2,4,12.1%,3,0,1,2,0,0,0,0
58,Keke Coutee,1,2,17.0,8.5,10.0,5.0,0,0.0,7,3.5,5,2.5,1,3,13.0%,2,0,1,0,0,0,0,0
59,Demarcus Robinson,1,5,36.0,7.2,16.0,3.2,0,0.0,20,4.0,5,1.0,0,6,13.0%,5,0,0,1,0,0,0,0
60,Golden Tate,1,4,36.0,9.0,28.0,7.0,0,0.0,8,2.0,0,0.0,0,9,24.3%,4,0,0,2,0,0,0,0
61,Kendrick Bourne,1,3,34.0,11.3,26.0,8.7,0,0.0,8,2.7,4,1.3,0,5,14.7%,4,1,0,2,0,0,0,0
62,Russell Gage,1,3,34.0,11.3,14.0,4.7,0,0.0,20,6.7,6,2.0,1,5,13.5%,3,0,2,2,0,0,0,0
63,Jalen Guyton,1,3,33.0,11.0,25.0,8.3,0,0.0,8,2.7,3,1.0,0,4,7.8%,4,1,0,3,0,0,0,0
64,Damiere Byrd,1,3,33.0,11.0,13.0,4.3,0,0.0,20,6.7,4,1.3,0,8,47.1%,3,0,1,2,0,0,0,0
65,Andy Isabella,1,4,33.0,8.3,-1.0,-0.3,0,0.0,34,8.5,11,2.8,0,6,17.6%,4,0,0,1,0,0,0,0
66,Jamison Crowder,1,3,31.0,10.3,25.0,8.3,0,0.0,6,2.0,0,0.0,0,5,18.5%,3,0,0,1,0,0,0,0
67,KhaDarel Hodge,1,3,31.0,10.3,28.0,9.3,0,0.0,3,1.0,0,0.0,0,3,11.1%,3,0,1,2,0,0,0,0
68,Richie James Jr.,1,1,29.0,29.0,23.0,23.0,0,0.0,6,6.0,4,4.0,0,1,2.9%,1,0,0,1,1,0,0,0
69,Anthony Miller,1,3,28.0,9.3,25.0,8.3,0,0.0,3,1.0,1,0.3,0,6,13.6%,3,0,1,2,0,0,0,0
70,Michael Pittman Jr.,1,2,28.0,14.0,7.0,3.5,0,0.0,21,10.5,5,2.5,0,9,21.4%,3,1,1,2,0,0,0,0
71,Quintez Cephus,1,2,27.0,13.5,23.0,11.5,0,0.0,4,2.0,0,0.0,0,2,4.8%,2,0,0,2,0,0,0,0
72,Mike Williams,1,3,26.0,8.7,26.0,8.7,0,0.0,0,0.0,0,0.0,0,5,9.8%,3,0,1,1,0,0,0,0
73,Zach Pascal,1,1,23.0,23.0,23.0,23.0,0,0.0,0,0.0,0,0.0,0,4,9.5%,1,0,0,1,1,0,0,0
74,Tyler Lockett,1,3,23.0,7.7,10.0,3.3,0,0.0,13,4.3,1,0.3,0,4,13.3%,3,0,0,1,0,0,0,0
75,Mecole Hardman Jr.,1,3,23.0,7.7,23.0,7.7,0,0.0,0,0.0,1,0.3,0,5,10.9%,4,1,0,1,0,0,0,0
76,CeeDee Lamb,1,5,21.0,4.2,12.0,2.4,0,0.0,9,1.8,2,0.4,0,7,20.6%,6,1,1,0,0,0,0,0
77,Devin Duvernay,1,3,20.0,6.7,16.0,5.3,0,0.0,4,1.3,1,0.3,0,3,16.7%,3,0,0,0,0,0,0,0
78,James Washington,1,2,19.0,9.5,16.0,8.0,0,0.0,3,1.5,1,0.5,0,3,5.9%,2,0,1,1,0,0,0,0
79,Christian Kirk,1,3,19.0,6.3,10.0,3.3,0,0.0,9,3.0,0,0.0,0,6,17.6%,4,1,1,0,0,0,0,0
80,Mack Hollins,1,2,19.0,9.5,12.0,6.0,0,0.0,7,3.5,0,0.0,0,3,7.7%,2,0,0,1,0,0,0,0
81,Christian Blake,1,1,17.0,17.0,12.0,12.0,0,0.0,5,5.0,2,2.0,0,1,2.7%,1,0,0,1,0,0,0,0
82,Riley Ridley,1,2,16.0,8.0,11.0,5.5,0,0.0,5,2.5,1,0.5,0,2,4.5%,2,0,0,1,0,0,0,0
83,Travis Fulgham,1,2,16.0,8.0,15.0,7.5,0,0.0,1,0.5,0,0.0,0,2,4.8%,2,0,0,1,0,0,0,0
84,Tre'Quan Smith,1,1,16.0,16.0,-3.0,-3.0,0,0.0,19,19.0,0,0.0,0,1,7.1%,1,0,0,1,0,0,0,0
85,Marvin Hall,1,2,16.0,8.0,14.0,7.0,0,0.0,2,1.0,0,0.0,0,4,9.5%,3,1,0,0,0,0,0,0
86,Dontrelle Inman,1,1,15.0,15.0,7.0,7.0,0,0.0,8,8.0,3,3.0,0,1,4.2%,1,0,0,1,0,0,0,0
87,Bryan Edwards,1,1,15.0,15.0,12.0,12.0,0,0.0,3,3.0,0,0.0,0,2,5.4%,1,0,0,1,0,0,0,0
88,Alshon Jeffery,1,2,15.0,7.5,15.0,7.5,0,0.0,0,0.0,0,0.0,0,4,9.5%,3,1,0,0,0,0,0,0
89,Tyler Boyd,1,3,15.0,5.0,1.0,0.3,0,0.0,14,4.7,0,0.0,0,6,22.2%,3,0,0,0,0,0,0,0
90,Jakeem Grant Sr.,1,2,15.0,7.5,8.0,4.0,0,0.0,7,3.5,0,0.0,0,2,5.1%,2,0,0,1,0,0,0,0
91,Rashard Higgins,1,1,15.0,15.0,15.0,15.0,0,0.0,0,0.0,0,0.0,0,2,7.4%,1,0,1,1,0,0,0,0
92,Olamide Zaccheaus,1,1,11.0,11.0,7.0,7.0,0,0.0,4,4.0,0,0.0,0,3,8.1%,2,1,0,1,0,0,0,0
93,C.J. Board,1,1,11.0,11.0,5.0,5.0,0,0.0,6,6.0,0,0.0,0,1,2.7%,1,0,0,1,0,0,0,0
94,Jalen Reagor,1,3,11.0,3.7,0.0,0.0,0,0.0,11,3.7,10,3.3,1,7,16.7%,3,0,1,0,0,0,0,0
95,Antonio Brown,1,2,11.0,5.5,0.0,0.0,0,0.0,11,5.5,1,0.5,0,3,7.3%,2,0,0,0,0,0,0,0
96,Steven Sims Jr.,1,1,8.0,8.0,7.0,7.0,0,0.0,1,1.0,0,0.0,0,1,4.2%,1,0,0,0,0,0,0,0
97,Malcolm Perry,1,1,8.0,8.0,3.0,3.0,0,0.0,5,5.0,0,0.0,0,1,2.6%,1,0,0,0,0,0,0,0
98,KeeSean Johnson,1,1,7.0,7.0,5.0,5.0,0,0.0,2,2.0,0,0.0,0,1,2.9%,1,0,1,0,0,0,0,0
99,Antonio Callaway,1,1,7.0,7.0,7.0,7.0,0,0.0,0,0.0,0,0.0,0,1,2.6%,1,0,0,0,0,0,0,0
100,Jeff Smith,1,1,7.0,7.0,5.0,5.0,0,0.0,2,2.0,0,0.0,0,1,3.7%,1,0,0,0,0,0,0,0
101,Cameron Batson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
102,Emmanuel Sanders,1,1,4.0,4.0,3.0,3.0,0,0.0,1,1.0,0,0.0,0,1,7.1%,1,0,0,0,0,0,0,0
103,DeMichael Harris,1,1,1.0,1.0,0.0,0.0,0,0.0,1,1.0,0,0.0,0,1,2.4%,1,0,0,0,0,0,0,0
104,Zay Jones,1,1,3.0,3.0,-3.0,-3.0,0,0.0,6,6.0,2,2.0,0,1,2.7%,1,0,0,0,0,0,0,0
105,Greg Ward,1,1,3.0,3.0,-4.0,-4.0,0,0.0,7,7.0,2,2.0,0,3,7.1%,1,0,0,0,0,0,0,0
106,Gunner Olszewski,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
107,John Hightower,1,1,1.0,1.0,-2.0,-2.0,0,0.0,3,3.0,1,1.0,0,1,2.4%,1,0,0,0,0,0,0,0
108,Joe Reed,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
109,Deon Cain,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
110,Keith Kirkwood,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
111,Austin Mack,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
112,Laquon Treadwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
113,Austin Carr,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
114,Quez Watkins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
115,Taywan Taylor,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.7%,0,0,0,0,0,0,0,0
116,Jordan Matthews,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
117,Marcus Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
118,Donovan Peoples-Jones,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
119,Darrius Shepherd,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
120,Deante Burton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
121,Lil'Jordan Humphrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
122,Jake Kumerow,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
123,Trey Quinn,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
124,Steven Mitchell Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
125,Vyncint Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
126,KJ Hill Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
127,Dez Bryant,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,11.1%,0,0,0,0,0,0,0,0
128,River Cracraft,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
129,Donte Moncrief,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
130,Tyler Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.4%,0,0,1,0,0,0,0,0
131,Van Jefferson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
132,Nsimba Webster,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
133,Isaiah McKenzie,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
134,Cedrick Wilson Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
135,N'Keal Harry,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,11.8%,0,0,1,0,0,0,0,0
136,Alex Erickson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
137,Kendall Hinton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
138,KJ Hamler,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
139,Ray-Ray McCloud III,1,1,8.0,8.0,-1.0,-1.0,0,0.0,9,9.0,1,1.0,0,1,2.0%,1,0,0,0,0,0,0,0
140,Alex Bachman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
141,Trenton Irwin,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
142,Chris Moore,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
143,Kristian Wilkerson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
144,Juwann Winfree,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
145,Trent Sherfield Sr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
146,Cam Sims,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
147,Matthew Slater,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
148,Miles Boykin,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
149,Penny Hart,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
150,James Proche II,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,5.6%,0,0,0,0,0,0,0,0
151,Odell Beckham Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
152,Adam Thielen,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
153,K.J. Osborn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
154,Dan Chisena,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
155,Tajae Sharpe,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.3%,0,0,0,0,0,0,0,0
156,Marquez Valdes-Scantling,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
157,Isaiah Wright,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
158,Freddie Swain,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
159,Parris Campbell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
160,Marcus Kemp,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
161,DeAndre Carter,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
162,DJ Chark Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
163,Chris Conley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
164,Ashton Dulin,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
165,Pharoh Cooper,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
166,Brandon Zylstra,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
167,Andre Roberts,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
168,Braxton Berrios,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
169,Malik Taylor,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
170,Jamal Agnew,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.4%,0,0,0,0,0,0,0,0
171,Lynn Bowden Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.6%,0,0,0,0,0,0,0,0
172,DaeSean Hamilton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,12.5%,0,0,0,0,0,0,0,0
173,Tyrie Cleveland,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
174,Kalif Raymond,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,5.0%,0,0,0,0,0,0,0,0
175,Brandon Aiyuk,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
176,Jerry Jeudy,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,12.5%,0,0,0,0,0,0,0,0
177,Nick Westbrook-Ikhine,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
178,Courtland Sutton,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
179,Marquez Callaway,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
180,Tim Patrick,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,25.0%,0,0,0,0,0,0,0,0
181,A.J. Green,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,3,11.1%,0,1,0,0,0,0,0,0
182,John Ross,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
183,Auden Tate,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,7.4%,0,0,1,0,0,0,0,0
