,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
23,DeVante Parker,1,7,116.0,16.6,88.0,12.6,0,0.0,28.0,4.0,5,0.7,0,14,23.7%,8,1,3,5,2,1,0,0
24,Jarvis Landry,1,5,51.0,10.2,29.0,5.8,0,0.0,22.0,4.4,0,0.0,0,6,23.1%,5,0,0,3,0,0,0,0
25,Byron Pringle,1,4,52.0,13.0,28.0,7.0,0,0.0,24.0,6.0,24,6.0,1,6,19.4%,4,0,2,2,1,1,0,0
26,Bryan Edwards,1,2,51.0,25.5,40.0,20.0,0,0.0,11.0,5.5,3,1.5,0,2,5.7%,2,0,0,2,2,0,0,0
27,Quintez Cephus,1,2,51.0,25.5,50.0,25.0,0,0.0,1.0,0.5,0,0.0,0,3,9.7%,2,0,0,2,2,1,0,0
28,T.Y. Hilton,1,3,27.0,9.0,24.0,8.0,0,0.0,3.0,1.0,0,0.0,0,7,26.9%,3,0,1,1,0,0,0,0
29,Davante Adams,1,6,46.0,7.7,35.0,5.8,0,0.0,11.0,1.8,0,0.0,0,6,25.0%,6,0,2,0,0,0,0,0
30,Chad Beebe,1,2,44.0,22.0,23.0,11.5,0,0.0,21.0,10.5,20,10.0,2,3,7.9%,2,0,0,1,1,1,1,1
31,Dante Pettis,1,2,43.0,21.5,38.0,19.0,0,0.0,5.0,2.5,0,0.0,0,2,8.0%,2,0,0,2,1,1,0,0
32,Miles Boykin,1,1,43.0,43.0,38.0,38.0,0,0.0,5.0,5.0,0,0.0,0,2,10.5%,1,0,1,1,1,1,1,1
33,DJ Moore,1,5,101.0,20.2,91.0,18.2,0,0.0,10.0,2.0,2,0.4,0,11,30.6%,5,0,1,4,2,1,1,1
34,Terry McLaurin,1,7,40.0,5.7,37.0,5.3,0,0.0,3.0,0.4,0,0.0,0,8,27.6%,7,0,1,1,0,0,0,0
35,Diontae Johnson,1,3,96.0,32.0,86.0,28.7,0,0.0,10.0,3.3,0,0.0,0,4,9.5%,3,0,0,2,2,2,2,2
36,Darnell Mooney,1,11,93.0,8.5,60.0,5.5,0,0.0,33.0,3.0,9,0.8,2,13,31.7%,11,0,2,1,1,1,1,1
37,Keke Coutee,1,6,90.0,15.0,59.0,9.8,0,0.0,31.0,5.2,2,0.3,0,7,17.5%,6,0,3,2,2,1,1,1
38,Chris Conley,1,7,87.0,12.4,56.0,8.0,0,0.0,31.0,4.4,18,2.6,2,9,22.5%,8,1,0,5,0,0,0,0
39,Malcolm Perry,1,1,25.0,25.0,25.0,25.0,0,0.0,0.0,0.0,0,0.0,0,1,1.7%,1,0,0,1,1,0,0,0
40,Breshad Perriman,1,3,84.0,28.0,47.0,15.7,0,0.0,37.0,12.3,0,0.0,0,6,18.2%,3,0,1,3,2,1,1,1
41,Stefon Diggs,1,7,76.0,10.9,44.0,6.3,0,0.0,32.0,4.6,11,1.6,0,8,21.6%,7,0,0,3,0,0,0,0
42,Kendrick Bourne,1,5,76.0,15.2,38.0,7.6,0,0.0,38.0,7.6,14,2.8,0,6,17.1%,5,0,2,4,2,0,0,0
43,Austin Carr,1,1,11.0,11.0,11.0,11.0,0,0.0,0.0,0.0,0,0.0,0,1,3.4%,1,0,1,1,0,0,0,0
44,Richie James Jr.,1,3,66.0,22.0,52.0,17.3,0,0.0,14.0,4.7,2,0.7,0,5,14.3%,3,0,0,2,1,1,1,1
45,Demarcus Robinson,1,6,58.0,9.7,34.0,5.7,0,0.0,24.0,4.0,7,1.2,0,7,22.6%,6,0,0,3,0,0,0,0
46,Adam Thielen,1,4,57.0,14.3,36.0,9.0,0,0.0,21.0,5.3,11,2.8,0,5,13.2%,4,0,1,3,1,0,0,0
47,Nelson Agholor,1,1,57.0,57.0,49.0,49.0,0,0.0,8.0,8.0,0,0.0,0,4,11.4%,1,0,0,1,1,1,1,1
48,Rashard Higgins,1,2,55.0,27.5,35.0,17.5,0,0.0,20.0,10.0,0,0.0,0,3,11.5%,2,0,0,2,1,1,1,1
49,Marquez Callaway,1,3,51.0,17.0,33.0,11.0,0,0.0,18.0,6.0,0,0.0,0,4,13.8%,3,0,0,2,1,0,0,0
50,Van Jefferson,1,4,50.0,12.5,25.0,6.3,0,0.0,25.0,6.3,12,3.0,1,8,21.6%,4,0,1,3,0,0,0,0
51,Lynn Bowden Jr.,1,8,44.0,5.5,16.0,2.0,0,0.0,28.0,3.5,14,1.8,2,12,20.3%,8,0,0,1,0,0,0,0
52,Michael Gallup,1,4,49.0,12.3,37.0,9.3,0,0.0,12.0,3.0,2,0.5,0,8,18.2%,4,0,1,3,1,0,0,0
53,Mike Evans,1,3,46.0,15.3,37.0,12.3,0,0.0,9.0,3.0,6,2.0,0,4,10.5%,4,1,1,3,1,0,0,0
54,Tim Patrick,1,2,46.0,23.0,7.0,3.5,0,0.0,39.0,19.5,19,9.5,1,4,10.0%,2,0,1,2,1,0,0,0
55,CeeDee Lamb,1,5,43.0,8.6,27.0,5.4,0,0.0,16.0,3.2,0,0.0,0,7,15.9%,6,1,2,2,1,0,0,0
56,Tyrie Cleveland,1,4,45.0,11.3,43.0,10.8,0,0.0,2.0,0.5,1,0.3,0,5,12.5%,4,0,0,2,0,0,0,0
57,Trent Sherfield Sr.,1,4,44.0,11.0,17.0,4.3,0,0.0,27.0,6.8,7,1.8,0,6,22.2%,4,0,1,2,1,0,0,0
58,Cam Sims,1,5,43.0,8.6,18.0,3.6,0,0.0,25.0,5.0,4,0.8,0,5,17.2%,5,0,1,2,0,0,0,0
59,Amari Cooper,1,6,41.0,6.8,26.0,4.3,0,0.0,15.0,2.5,3,0.5,0,9,20.5%,6,0,1,1,0,0,0,0
60,Zach Pascal,1,2,41.0,20.5,19.0,9.5,0,0.0,22.0,11.0,5,2.5,0,4,15.4%,4,2,0,2,1,0,0,0
61,Robbie Chosen,1,3,40.0,13.3,34.0,11.3,0,0.0,6.0,2.0,0,0.0,0,7,19.4%,5,2,0,1,1,1,0,0
62,J.J. Arcega-Whiteside,1,2,40.0,20.0,40.0,20.0,0,0.0,0.0,0.0,0,0.0,0,3,10.3%,2,0,0,2,1,1,0,0
63,Corey Davis,1,5,39.0,7.8,25.0,5.0,0,0.0,14.0,2.8,8,1.6,1,11,40.7%,7,2,0,1,0,0,0,0
64,Allen Robinson II,1,2,37.0,18.5,29.0,14.5,0,0.0,8.0,4.0,0,0.0,0,5,12.2%,2,0,1,2,1,0,0,0
65,Zay Jones,1,1,37.0,37.0,33.0,33.0,0,0.0,4.0,4.0,0,0.0,0,2,5.7%,1,0,1,1,1,1,0,0
66,Isaiah Ford,1,3,37.0,12.3,25.0,8.3,0,0.0,12.0,4.0,6,2.0,0,7,11.9%,4,1,0,2,0,0,0,0
67,Braxton Berrios,1,3,20.0,6.7,-1.0,-0.3,0,0.0,21.0,7.0,11,3.7,0,3,9.1%,3,0,0,1,0,0,0,0
68,Robert Woods,1,4,36.0,9.0,19.0,4.8,0,0.0,17.0,4.3,8,2.0,0,7,18.9%,4,0,0,1,1,0,0,0
69,Terry Godwin,1,3,32.0,10.7,29.0,9.7,0,0.0,3.0,1.0,2,0.7,0,4,10.0%,4,1,0,1,1,0,0,0
70,DeAndre Hopkins,1,4,35.0,8.8,16.0,4.0,0,0.0,19.0,4.8,5,1.3,0,10,37.0%,4,0,1,2,0,0,0,0
71,Tyron Billy-Johnson,1,2,35.0,17.5,16.0,8.0,0,0.0,19.0,9.5,18,9.0,1,2,6.7%,2,0,0,1,1,0,0,0
72,Jamison Crowder,1,4,31.0,7.8,18.0,4.5,0,0.0,13.0,3.3,4,1.0,0,4,12.1%,4,0,1,2,0,0,0,0
73,Michael Pittman Jr.,1,2,28.0,14.0,14.0,7.0,0,0.0,14.0,7.0,7,3.5,0,2,7.7%,2,0,0,2,0,0,0,0
74,Josh Reynolds,1,4,29.0,7.3,23.0,5.8,0,0.0,6.0,1.5,4,1.0,0,6,16.2%,4,0,0,2,0,0,0,0
75,Calvin Ridley,1,8,52.0,6.5,41.0,5.1,0,0.0,11.0,1.4,5,0.6,0,12,29.3%,10,2,2,2,0,0,0,0
76,KhaDarel Hodge,1,2,25.0,12.5,25.0,12.5,0,0.0,0.0,0.0,0,0.0,0,2,7.7%,2,0,2,2,0,0,0,0
77,Hunter Renfrow,1,3,24.0,8.0,7.0,2.3,0,0.0,17.0,5.7,12,4.0,0,7,20.0%,3,0,0,1,0,0,0,0
78,Steven Sims Jr.,1,1,6.0,6.0,5.0,5.0,0,0.0,1.0,1.0,0,0.0,0,1,3.4%,1,0,0,0,0,0,0,0
79,Keelan Cole Sr.,1,3,23.0,7.7,18.0,6.0,0,0.0,5.0,1.7,1,0.3,0,7,17.5%,4,1,0,1,0,0,0,0
80,Devin Duvernay,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,5.3%,0,0,0,0,0,0,0,0
81,Darius Slayton,1,2,22.0,11.0,16.0,8.0,0,0.0,6.0,3.0,0,0.0,0,4,16.0%,2,0,0,1,0,0,0,0
82,DK Metcalf,1,3,21.0,7.0,14.0,4.7,0,0.0,7.0,2.3,2,0.7,0,9,28.1%,4,1,3,1,0,0,0,0
83,Steven Mitchell Jr.,1,1,20.0,20.0,18.0,18.0,0,0.0,2.0,2.0,0,0.0,0,1,2.5%,1,0,0,1,1,0,0,0
84,DaeSean Hamilton,1,2,18.0,9.0,10.0,5.0,0,0.0,8.0,4.0,6,3.0,0,6,15.0%,2,0,2,1,0,0,0,0
85,Henry Ruggs III,1,3,38.0,12.7,36.0,12.0,0,0.0,2.0,0.7,0,0.0,0,3,8.6%,3,0,0,2,0,0,0,0
86,River Cracraft,1,2,17.0,8.5,10.0,5.0,0,0.0,7.0,3.5,1,0.5,0,2,5.7%,2,0,0,1,0,0,0,0
87,Lil'Jordan Humphrey,1,1,17.0,17.0,15.0,15.0,0,0.0,2.0,2.0,3,3.0,1,1,3.4%,1,0,0,1,0,0,0,0
88,Allen Lazard,1,2,17.0,8.5,2.0,1.0,0,0.0,15.0,7.5,0,0.0,0,4,16.7%,2,0,1,1,0,0,0,0
89,N'Keal Harry,1,2,17.0,8.5,15.0,7.5,0,0.0,2.0,1.0,2,1.0,0,2,6.7%,2,0,0,1,0,0,0,0
90,Tyler Johnson,1,1,16.0,16.0,14.0,14.0,0,0.0,2.0,2.0,1,1.0,0,1,2.6%,1,0,0,1,0,0,0,0
91,Chad Hansen,1,2,16.0,8.0,12.0,6.0,0,0.0,4.0,2.0,2,1.0,0,4,10.0%,2,0,0,1,0,0,0,0
92,Mohamed Sanu Sr.,1,2,13.0,6.5,12.0,6.0,0,0.0,1.0,0.5,1,0.5,0,6,19.4%,3,1,0,0,0,0,0,0
93,Denzel Mims,1,1,15.0,15.0,14.0,14.0,0,0.0,1.0,1.0,0,0.0,0,2,6.1%,1,0,0,1,0,0,0,0
94,Laquon Treadwell,1,2,15.0,7.5,11.0,5.5,0,0.0,4.0,2.0,3,1.5,0,3,7.3%,2,0,1,1,0,0,0,0
95,Jalen Reagor,1,1,15.0,15.0,15.0,15.0,0,0.0,0.0,0.0,0,0.0,0,1,3.4%,1,0,0,1,0,0,0,0
96,Travis Fulgham,1,1,15.0,15.0,15.0,15.0,0,0.0,0.0,0.0,0,0.0,0,2,6.9%,1,0,1,1,0,0,0,0
97,Gunner Olszewski,1,2,14.0,7.0,7.0,3.5,0,0.0,7.0,3.5,2,1.0,0,2,6.7%,2,0,0,1,0,0,0,0
98,Anthony Miller,1,2,13.0,6.5,10.0,5.0,0,0.0,3.0,1.5,0,0.0,0,2,4.9%,2,0,0,0,0,0,0,0
99,KeeSean Johnson,1,2,13.0,6.5,0.0,0.0,0,0.0,13.0,6.5,7,3.5,0,2,7.4%,2,0,0,0,0,0,0,0
100,Scotty Miller,1,1,12.0,12.0,4.0,4.0,0,0.0,8.0,8.0,3,3.0,0,3,7.9%,2,1,0,1,0,0,0,0
101,Tyler Boyd,1,1,1.0,1.0,-1.0,-1.0,0,0.0,2.0,2.0,1,1.0,0,3,15.0%,2,1,0,0,0,0,0,0
102,Greg Ward,1,1,6.0,6.0,-3.0,-3.0,0,0.0,9.0,9.0,0,0.0,0,3,10.3%,1,0,0,0,0,0,0,0
103,Donovan Peoples-Jones,1,1,11.0,11.0,5.0,5.0,0,0.0,6.0,6.0,0,0.0,0,3,11.5%,1,0,0,1,0,0,0,0
104,Damiere Byrd,1,1,7.0,7.0,6.0,6.0,0,0.0,1.0,1.0,0,0.0,0,3,10.0%,1,0,0,0,0,0,0,0
105,Alex Erickson,1,1,8.0,8.0,5.0,5.0,0,0.0,3.0,3.0,0,0.0,0,3,15.0%,1,0,0,0,0,0,0,0
106,Gehrig Dieter,1,1,10.0,10.0,5.0,5.0,0,0.0,5.0,5.0,3,3.0,0,2,6.5%,1,0,1,1,0,0,0,0
107,Diontae Spencer,1,1,9.0,9.0,7.0,7.0,0,0.0,2.0,2.0,1,1.0,0,2,5.0%,1,0,0,0,0,0,0,0
108,Austin Mack,1,1,9.0,9.0,2.0,2.0,0,0.0,7.0,7.0,5,5.0,0,1,4.0%,1,0,0,0,0,0,0,0
109,Pharoh Cooper,1,1,9.0,9.0,0.0,0.0,0,0.0,9.0,9.0,0,0.0,0,2,5.6%,1,0,0,0,0,0,0,0
110,Quez Watkins,1,1,6.0,6.0,4.0,4.0,0,0.0,2.0,2.0,0,0.0,0,5,17.2%,3,2,1,0,0,0,0,0
111,Danny Amendola,1,1,6.0,6.0,5.0,5.0,0,0.0,1.0,1.0,1,1.0,0,2,6.5%,1,0,0,0,0,0,0,0
112,David Moore,1,1,5.0,5.0,-4.0,-4.0,0,0.0,9.0,9.0,0,0.0,0,1,3.1%,1,0,0,0,0,0,0,0
113,Mecole Hardman Jr.,1,2,25.0,12.5,-5.0,-2.5,0,0.0,30.0,15.0,2,1.0,0,2,6.5%,2,0,1,1,0,0,0,0
114,Cedrick Wilson Jr.,1,1,3.0,3.0,2.0,2.0,0,0.0,1.0,1.0,1,1.0,0,1,2.3%,1,0,0,0,0,0,0,0
115,John Hightower,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,6.9%,0,0,0,0,0,0,0,0
116,Chris Rowland,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
117,Jordan Matthews,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
118,Juwann Winfree,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
119,Dez Bryant,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
120,Kristian Wilkerson,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
121,Deebo Samuel Sr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
122,Jeff Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
123,Chris Moore,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
124,Joe Reed,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
125,Donte Moncrief,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
126,Tommylee Lewis,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
127,Ray-Ray McCloud III,1,2,-3.0,-1.5,-7.0,-3.5,0,0.0,4.0,2.0,0,0.0,0,2,4.8%,2,0,1,0,0,0,0,0
128,Jamal Agnew,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
129,Matt Cole,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
130,Nsimba Webster,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
131,Stanley Morgan Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
132,Tavon Austin,1,1,7.0,7.0,-4.0,-4.0,0,0.0,11.0,11.0,0,0.0,0,1,4.2%,1,0,0,0,0,0,0,0
133,Mack Hollins,1,1,3.0,3.0,4.0,4.0,0,0.0,-1.0,-1.0,0,0.0,0,1,1.7%,1,0,0,0,0,0,0,0
134,Trenton Irwin,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,Alex Bachman,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,Cooper Kupp,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
137,Keenan Allen,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
138,Equanimeous St. Brown,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,4.2%,0,0,0,0,0,0,0,0
139,Vyncint Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,6.1%,0,0,1,0,0,0,0,0
140,Jalen Guyton,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,4,13.3%,0,1,2,0,0,0,0,0
141,Dezmon Patmon,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
142,Deon Cain,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
143,Keith Kirkwood,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
144,KJ Hill Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
145,Dontrelle Inman,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
146,Isaiah Wright,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
147,Matthew Slater,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
148,Freddie Swain,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,3.1%,0,0,0,0,0,0,0,0
149,Odell Beckham Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
150,Bisi Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
151,K.J. Osborn,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
152,Dan Chisena,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
153,Malik Taylor,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
154,Penny Hart,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
155,Brandon Powell,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
156,Javon Wims,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,4.9%,0,0,0,0,0,0,0,0
157,Parris Campbell,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
158,Marcus Kemp,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
159,DeAndre Carter,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
160,DJ Chark Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
161,Collin Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
162,Ashton Dulin,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,3.8%,0,0,0,0,0,0,0,0
163,Christian Blake,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
164,Brandon Zylstra,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
165,Olamide Zaccheaus,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
166,Nick Westbrook-Ikhine,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,3.7%,0,0,0,0,0,0,0,0
167,James Washington,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,4.8%,0,1,0,0,0,0,0,0
168,Kalif Raymond,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
169,Brandon Aiyuk,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
170,Cameron Batson,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
171,C.J. Board,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
172,Courtland Sutton,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
173,KJ Hamler,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
174,Malik Turner,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
175,A.J. Green,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,6,30.0%,0,0,1,0,0,0,0,0
176,Justin Hardee Sr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
177,Mike Thomas,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
178,John Ross,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
