,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
37,Demarcus Robinson,1,5,69,13.8,49.0,9.8,0,0.0,20,4.0,7,1.4,0,6,23.1%,5,0,0,3,2,0,0,0
38,Tyler Johnson,1,1,7,7.0,7.0,7.0,0,0.0,0,0.0,0,0.0,0,1,3.7%,1,0,1,0,0,0,0,0
39,Russell Gage,1,4,65,16.3,53.0,13.3,0,0.0,12,3.0,2,0.5,0,4,10.8%,4,0,0,3,1,0,0,0
40,CeeDee Lamb,1,7,64,9.1,27.0,3.9,0,0.0,37,5.3,21,3.0,1,11,21.2%,8,1,0,2,1,0,0,0
41,Breshad Perriman,1,4,62,15.5,27.0,6.8,0,0.0,35,8.8,12,3.0,0,8,20.5%,5,0,1,3,2,0,0,0
42,Davante Adams,1,6,61,10.2,39.0,6.5,0,0.0,22,3.7,5,0.8,0,10,32.3%,6,0,0,3,0,0,0,0
43,Marquise Brown,1,4,57,14.3,50.0,12.5,0,0.0,7,1.8,0,0.0,0,6,24.0%,4,0,0,3,1,0,0,0
44,Allen Robinson II,1,5,53,10.6,38.0,7.6,0,0.0,15,3.0,5,1.0,0,9,25.0%,6,1,1,2,1,0,0,0
45,John Hightower,1,1,50,50.0,39.0,39.0,0,0.0,11,11.0,11,11.0,0,4,10.3%,2,1,1,1,1,1,1,1
46,Jakeem Grant Sr.,1,4,48,12.0,28.0,7.0,0,0.0,20,5.0,6,1.5,0,4,13.8%,4,0,0,1,1,1,0,0
47,Jamison Crowder,1,7,48,6.9,32.0,4.6,0,0.0,16,2.3,6,0.9,0,13,33.3%,10,1,1,2,0,0,0,0
48,Chris Godwin,1,5,48,9.6,21.0,4.2,0,0.0,27,5.4,9,1.8,1,7,25.9%,6,1,1,1,1,0,0,0
49,Byron Pringle,1,2,46,23.0,34.0,17.0,0,0.0,12,6.0,4,2.0,0,2,7.7%,2,0,0,1,1,1,0,0
50,Dontrelle Inman,1,5,45,9.0,37.0,7.4,0,0.0,8,1.6,0,0.0,0,5,12.5%,5,0,0,3,0,0,0,0
51,DJ Chark Jr.,1,7,45,6.4,35.0,5.0,0,0.0,10,1.4,5,0.7,0,14,31.8%,7,0,3,2,0,0,0,0
52,Kendrick Bourne,1,2,44,22.0,33.0,16.5,0,0.0,11,5.5,3,1.5,0,3,9.4%,3,1,0,2,1,0,0,0
53,Jarvis Landry,1,3,40,13.3,24.0,8.0,0,0.0,16,5.3,6,2.0,0,5,19.2%,3,0,0,2,1,0,0,0
54,Greg Ward,1,2,19,9.5,8.0,4.0,0,0.0,11,5.5,6,3.0,0,3,7.7%,3,1,0,1,0,0,0,0
55,Damiere Byrd,1,3,38,12.7,38.0,12.7,0,0.0,0,0.0,1,0.3,0,4,14.8%,3,0,0,2,0,0,0,0
56,Darnell Mooney,1,3,36,12.0,34.0,11.3,0,0.0,2,0.7,0,0.0,0,5,13.9%,3,0,0,2,0,0,0,0
57,DeVante Parker,1,3,35,11.7,25.0,8.3,0,0.0,10,3.3,8,2.7,0,8,27.6%,5,2,0,2,0,0,0,0
58,Willie Snead IV,1,1,32,32.0,13.0,13.0,0,0.0,19,19.0,7,7.0,2,2,8.0%,2,1,0,1,1,1,0,0
59,Marquez Valdes-Scantling,1,3,32,10.7,21.0,7.0,0,0.0,11,3.7,0,0.0,0,5,16.1%,3,0,0,2,0,0,0,0
60,Kalif Raymond,1,3,32,10.7,31.0,10.3,0,0.0,1,0.3,0,0.0,0,4,9.8%,3,0,0,1,1,0,0,0
61,Jerry Jeudy,1,2,32,16.0,29.0,14.5,0,0.0,3,1.5,1,0.5,0,5,20.8%,2,0,1,2,0,0,0,0
62,Devin Duvernay,1,3,31,10.3,4.0,1.3,0,0.0,27,9.0,7,2.3,0,3,12.0%,3,0,0,1,0,0,0,0
63,Danny Amendola,1,2,31,15.5,13.0,6.5,0,0.0,18,9.0,10,5.0,1,2,6.5%,2,0,0,2,0,0,0,0
64,DeMichael Harris,1,3,29,9.7,6.0,2.0,0,0.0,23,7.7,5,1.7,0,3,7.1%,3,0,0,2,0,0,0,0
65,Isaiah Wright,1,4,25,6.3,13.0,3.3,0,0.0,12,3.0,7,1.8,1,5,12.5%,4,0,1,1,0,0,0,0
66,Odell Beckham Jr.,1,2,25,12.5,25.0,12.5,0,0.0,0,0.0,0,0.0,0,3,11.5%,3,0,0,2,0,0,0,0
67,Tyreek Hill,1,3,20,6.7,8.0,2.7,0,0.0,12,4.0,3,1.0,0,3,11.5%,3,0,1,0,0,0,0,0
68,Julian Edelman,1,2,8,4.0,5.0,2.5,0,0.0,3,1.5,0,0.0,0,6,22.2%,2,0,0,1,0,0,0,0
69,Michael Gallup,1,2,23,11.5,15.0,7.5,0,0.0,8,4.0,5,2.5,1,6,11.5%,3,1,2,1,0,0,0,0
70,Larry Fitzgerald,1,3,22,7.3,19.0,6.3,0,0.0,3,1.0,0,0.0,0,4,18.2%,3,0,1,1,0,0,0,0
71,Nick Westbrook-Ikhine,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
72,J.J. Arcega-Whiteside,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.6%,0,0,1,0,0,0,0,0
73,Braxton Berrios,1,1,18,18.0,7.0,7.0,0,0.0,11,11.0,11,11.0,1,3,7.7%,1,0,0,1,0,0,0,0
74,Jamal Agnew,1,2,17,8.5,-7.0,-3.5,0,0.0,24,12.0,8,4.0,1,2,6.5%,2,0,1,1,0,0,0,0
75,Isaiah Zuber,1,1,16,16.0,3.0,3.0,0,0.0,13,13.0,1,1.0,0,1,3.7%,1,0,0,1,0,0,0,0
76,Darrius Shepherd,1,1,16,16.0,6.0,6.0,0,0.0,10,10.0,2,2.0,0,1,3.2%,1,0,0,1,0,0,0,0
77,Noah Brown,1,2,15,7.5,14.0,7.0,0,0.0,1,0.5,0,0.0,0,2,3.8%,2,0,0,1,0,0,0,0
78,Keith Kirkwood,1,1,13,13.0,4.0,4.0,0,0.0,9,9.0,2,2.0,1,2,7.4%,1,0,0,1,0,0,0,0
79,Cameron Batson,1,1,13,13.0,12.0,12.0,0,0.0,1,1.0,0,0.0,0,1,2.4%,1,0,0,1,0,0,0,0
80,Chad Beebe,1,2,13,6.5,9.0,4.5,0,0.0,4,2.0,3,1.5,0,6,17.1%,2,0,2,0,0,0,0,0
81,Laviska Shenault Jr.,1,3,10,3.3,-3.0,-1.0,0,0.0,13,4.3,5,1.7,2,7,15.9%,5,2,0,0,0,0,0,0
82,Miles Boykin,1,1,11,11.0,7.0,7.0,0,0.0,4,4.0,0,0.0,0,2,8.0%,1,0,0,1,0,0,0,0
83,Cooper Kupp,1,3,11,3.7,6.0,2.0,0,0.0,5,1.7,0,0.0,0,9,24.3%,6,2,1,0,0,0,0,0
84,T.Y. Hilton,1,1,11,11.0,0.0,0.0,0,0.0,11,11.0,2,2.0,0,5,11.9%,3,1,0,1,0,0,0,0
85,Golden Tate,1,1,11,11.0,11.0,11.0,0,0.0,0,0.0,0,0.0,0,1,5.6%,1,0,0,1,0,0,0,0
86,Mike Evans,1,1,10,10.0,5.0,5.0,0,0.0,5,5.0,0,0.0,0,2,7.4%,1,0,0,1,0,0,0,0
87,Cedrick Wilson Jr.,1,2,10,5.0,2.0,1.0,0,0.0,8,4.0,0,0.0,0,3,5.8%,2,0,2,0,0,0,0,0
88,Mike Thomas,1,1,10,10.0,6.0,6.0,0,0.0,4,4.0,2,2.0,0,3,7.7%,2,1,0,1,0,0,0,0
89,Diontae Spencer,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,4.2%,0,0,0,0,0,0,0,0
90,Anthony Miller,1,3,8,2.7,-6.0,-2.0,0,0.0,14,4.7,3,1.0,0,3,8.3%,3,0,0,0,0,0,0,0
91,Jeff Smith,1,1,8,8.0,6.0,6.0,0,0.0,2,2.0,0,0.0,0,4,10.3%,1,0,0,0,0,0,0,0
92,Trent Taylor,1,1,8,8.0,4.0,4.0,0,0.0,4,4.0,1,1.0,0,2,6.3%,1,0,1,0,0,0,0,0
93,Van Jefferson,1,1,8,8.0,3.0,3.0,0,0.0,5,5.0,1,1.0,0,1,2.7%,1,0,0,0,0,0,0,0
94,Marvin Jones Jr.,1,2,8,4.0,5.0,2.5,0,0.0,3,1.5,0,0.0,0,5,16.1%,2,0,1,0,0,0,0,0
95,C.J. Board,1,1,8,8.0,3.0,3.0,0,0.0,5,5.0,1,1.0,0,3,16.7%,1,0,0,0,0,0,0,0
96,Marvin Hall,1,1,6,6.0,5.0,5.0,0,0.0,1,1.0,0,0.0,0,2,6.5%,1,0,0,0,0,0,0,0
97,Gabe Davis,1,1,7,7.0,3.0,3.0,0,0.0,4,4.0,3,3.0,0,1,4.0%,1,0,0,0,0,0,0,0
98,Chris Conley,1,1,6,6.0,0.0,0.0,0,0.0,6,6.0,2,2.0,0,2,4.5%,1,0,1,0,0,0,0,0
99,Scotty Miller,1,1,6,6.0,6.0,6.0,0,0.0,0,0.0,0,0.0,0,2,7.4%,1,0,0,0,0,0,0,0
100,JuJu Smith-Schuster,1,2,6,3.0,3.0,1.5,0,0.0,3,1.5,1,0.5,0,4,17.4%,2,0,0,0,0,0,0,0
101,Christian Blake,1,1,5,5.0,5.0,5.0,0,0.0,0,0.0,0,0.0,0,2,5.4%,1,0,0,0,0,0,0,0
102,Isaiah McKenzie,1,1,4,4.0,-4.0,-4.0,0,0.0,8,8.0,1,1.0,0,1,4.0%,1,0,0,0,0,0,0,0
103,Austin Mack,1,1,1,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0,1,5.6%,1,0,0,0,0,0,0,0
104,Taywan Taylor,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
105,Donovan Peoples-Jones,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.8%,0,0,0,0,0,0,0,0
106,Vyncint Smith,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
107,Deon Cain,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
108,Gunner Olszewski,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
109,Alex Bachman,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
110,Quez Watkins,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
111,Kevin White,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
112,Equanimeous St. Brown,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,6.5%,0,1,0,0,0,0,0,0
113,Hakeem Butler,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
114,Mike Williams,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
115,Lil'Jordan Humphrey,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
116,Jordan Matthews,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
117,Trenton Irwin,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
118,Nsimba Webster,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
119,Keenan Allen,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
120,Jalen Guyton,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
121,Nelson Agholor,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
122,Zay Jones,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
123,Chris Moore,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
124,River Cracraft,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
125,Laquon Treadwell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
126,Kristian Wilkerson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
127,Juwann Winfree,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
128,Trent Sherfield Sr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
129,Jakobi Meyers,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
130,Steven Sims Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
131,Jalen Reagor,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
132,N'Keal Harry,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,7.4%,0,0,0,0,0,0,0,0
133,Matthew Slater,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
134,Isaiah Ford,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
135,Tyler Lockett,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,Mack Hollins,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
137,James Proche II,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
138,KhaDarel Hodge,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
139,Bisi Johnson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
140,K.J. Osborn,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
141,Dan Chisena,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
142,David Moore,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
143,DK Metcalf,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
144,Allen Lazard,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
145,Ashton Dulin,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
146,Mecole Hardman Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.8%,0,1,0,0,0,0,0,0
147,Marcus Kemp,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
148,DeAndre Carter,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
149,Kenny Stills,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
150,Collin Johnson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
151,Parris Campbell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
152,Michael Pittman Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
153,Curtis Samuel,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
154,Brandon Powell,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
155,Seth Roberts,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
156,Pharoh Cooper,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
157,Brandon Zylstra,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
158,John Brown,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,4,16.0%,0,1,0,0,0,0,0,0
159,Andre Roberts,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
160,Olamide Zaccheaus,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,5.4%,0,0,0,0,0,0,0,0
161,Malik Taylor,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.2%,0,0,0,0,0,0,0,0
162,Ray-Ray McCloud III,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,4.3%,0,0,0,0,0,0,0,0
163,DaeSean Hamilton,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,8.3%,0,1,0,0,0,0,0,0
164,Tyrie Cleveland,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
165,Cyril Grayson Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,7.4%,0,1,0,0,0,0,0,0
166,Lynn Bowden Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
167,Courtland Sutton,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
168,KJ Hamler,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
169,Antonio Gandy-Golden,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.5%,0,0,0,0,0,0,0,0
170,Diontae Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
171,Sterling Shepard,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
172,Quintez Cephus,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
173,Deonte Harty,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
174,Javon Wims,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
175,Ted Ginn Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
176,John Ross,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
177,Alex Erickson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.6%,0,0,0,0,0,0,0,0
178,Tre'Quan Smith,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
179,Justin Watson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
180,Quinton Bell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
181,Jaydon Mickens,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
182,Richie James Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
183,Andy Isabella,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,9.1%,0,0,0,0,0,0,0,0
