,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
22,David Moore,1,3,18,6.0,12.0,4.0,0,0.0,6,2.0,3,1.0,0,3,8.3%,3,0,1,0,0,0,0,0
23,Willie Snead IV,1,5,106,21.2,49.0,9.8,0,0.0,57,11.4,15,3.0,1,7,26.9%,5,0,0,4,3,2,0,0
24,Jalen Reagor,1,3,16,5.3,10.0,3.3,0,0.0,6,2.0,4,1.3,1,6,23.1%,4,1,1,0,0,0,0,0
25,Golden Tate,1,2,31,15.5,25.0,12.5,0,0.0,6,3.0,2,1.0,0,3,7.3%,2,0,1,2,0,0,0,0
26,Stefon Diggs,1,6,92,15.3,55.0,9.2,0,0.0,37,6.2,13,2.2,0,9,50.0%,6,0,1,3,2,1,1,1
27,Hunter Renfrow,1,4,26,6.5,16.0,4.0,0,0.0,10,2.5,0,0.0,0,4,18.2%,4,0,1,1,0,0,0,0
28,A.J. Brown,1,4,24,6.0,5.0,1.3,0,0.0,19,4.8,8,2.0,2,7,24.1%,5,1,2,0,0,0,0,0
29,Tee Higgins,1,6,78,13.0,66.0,11.0,0,0.0,12,2.0,2,0.3,0,9,25.7%,7,1,0,3,2,0,0,0
30,Chase Claypool,1,5,42,8.4,35.0,7.0,0,0.0,7,1.4,3,0.6,0,9,28.1%,5,0,1,1,0,0,0,0
31,Kendrick Bourne,1,8,81,10.1,57.0,7.1,0,0.0,24,3.0,16,2.0,1,10,25.0%,8,0,2,4,1,0,0,0
32,Miles Boykin,1,2,20,10.0,19.0,9.5,0,0.0,1,0.5,0,0.0,0,3,11.5%,2,0,1,1,0,0,0,0
33,Jakobi Meyers,1,6,58,9.7,48.0,8.0,0,0.0,10,1.7,3,0.5,0,10,43.5%,7,1,0,2,0,0,0,0
34,Jakeem Grant Sr.,1,1,15,15.0,15.0,15.0,0,0.0,0,0.0,0,0.0,0,2,9.1%,1,0,0,1,0,0,0,0
35,Sterling Shepard,1,8,74,9.3,43.0,5.4,0,0.0,31,3.9,3,0.4,0,10,24.4%,8,0,1,5,1,0,0,0
36,Anthony Miller,1,8,73,9.1,54.0,6.8,0,0.0,19,2.4,8,1.0,0,11,26.8%,9,1,1,4,0,0,0,0
37,Jerry Jeudy,1,4,73,18.3,51.0,12.8,0,0.0,22,5.5,5,1.3,0,10,26.3%,4,0,0,3,1,1,1,1
38,KJ Hamler,1,3,13,4.3,10.0,3.3,0,0.0,3,1.0,0,0.0,0,3,7.9%,3,0,1,0,0,0,0,0
39,JuJu Smith-Schuster,1,7,67,9.6,35.0,5.0,0,0.0,32,4.6,15,2.1,2,8,25.0%,7,0,3,3,1,0,0,0
40,Auden Tate,1,7,65,9.3,38.0,5.4,0,0.0,27,3.9,8,1.1,1,7,20.0%,7,0,0,3,0,0,0,0
41,Marquise Brown,1,1,3,3.0,3.0,3.0,0,0.0,0,0.0,0,0.0,0,2,7.7%,1,0,2,0,0,0,0,0
42,DeVante Parker,1,1,3,3.0,3.0,3.0,0,0.0,0,0.0,0,0.0,0,2,9.1%,1,0,1,0,0,0,0,0
43,Michael Gallup,1,7,61,8.7,12.0,1.7,0,0.0,49,7.0,17,2.4,1,12,31.6%,8,1,1,4,0,0,0,0
44,Darius Slayton,1,5,56,11.2,25.0,5.0,0,0.0,31,6.2,3,0.6,0,9,22.0%,5,0,0,4,0,0,0,0
45,DJ Moore,1,2,55,27.5,45.0,22.5,0,0.0,10,5.0,3,1.5,0,6,23.1%,3,1,0,2,1,1,1,1
46,Danny Amendola,1,3,54,18.0,38.0,12.7,0,0.0,16,5.3,8,2.7,0,4,10.0%,3,0,0,3,1,0,0,0
47,Jarvis Landry,1,4,52,13.0,26.0,6.5,0,0.0,26,6.5,5,1.3,0,11,44.0%,7,3,2,2,1,0,0,0
48,Robbie Chosen,1,5,48,9.6,25.0,5.0,0,0.0,23,4.6,20,4.0,0,8,30.8%,6,0,0,1,1,0,0,0
49,CeeDee Lamb,1,4,27,6.8,17.0,4.3,0,0.0,10,2.5,4,1.0,0,5,13.2%,4,0,0,1,0,0,0,0
50,Zach Pascal,1,3,44,14.7,17.0,5.7,0,0.0,27,9.0,3,1.0,0,6,18.2%,4,1,0,2,1,0,0,0
51,Josh Reynolds,1,4,44,11.0,10.0,2.5,0,0.0,34,8.5,11,2.8,1,9,15.8%,4,0,1,2,0,0,0,0
52,Tre'Quan Smith,1,5,43,8.6,35.0,7.0,0,0.0,8,1.6,1,0.2,0,7,17.1%,5,0,0,2,0,0,0,0
53,Calvin Ridley,1,3,42,14.0,31.0,10.3,0,0.0,11,3.7,5,1.7,0,4,13.3%,3,0,1,2,0,0,0,0
54,Scotty Miller,1,3,35,11.7,35.0,11.7,0,0.0,0,0.0,0,0.0,0,6,15.0%,3,0,0,1,0,0,0,0
55,Denzel Mims,1,2,42,21.0,36.0,18.0,0,0.0,6,3.0,2,1.0,0,3,10.7%,2,0,0,2,1,0,0,0
56,Damiere Byrd,1,3,39,13.0,29.0,9.7,0,0.0,10,3.3,1,0.3,0,4,17.4%,3,0,0,1,1,0,0,0
57,Marcus Johnson,1,2,39,19.5,31.0,15.5,0,0.0,8,4.0,2,1.0,0,4,12.1%,3,1,0,2,1,0,0,0
58,Devin Duvernay,1,1,39,39.0,37.0,37.0,0,0.0,2,2.0,0,0.0,0,3,11.5%,2,1,0,1,1,1,0,0
59,Jaydon Mickens,1,5,36,7.2,21.0,4.2,0,0.0,15,3.0,4,0.8,0,8,20.0%,5,0,1,0,0,0,0,0
60,Tyler Johnson,1,2,35,17.5,35.0,17.5,0,0.0,0,0.0,0,0.0,0,2,5.0%,2,0,0,2,1,0,0,0
61,Braxton Berrios,1,8,34,4.3,9.0,1.1,0,0.0,25,3.1,14,1.8,0,11,39.3%,9,1,0,1,0,0,0,0
62,Tyler Lockett,1,4,33,8.3,23.0,5.8,0,0.0,10,2.5,0,0.0,0,5,13.9%,4,0,1,2,0,0,0,0
63,Trent Taylor,1,3,32,10.7,18.0,6.0,0,0.0,14,4.7,8,2.7,0,5,12.5%,3,0,0,1,1,0,0,0
64,Jeff Smith,1,3,29,9.7,11.0,3.7,0,0.0,18,6.0,1,0.3,0,8,28.6%,4,1,0,2,0,0,0,0
65,Adam Thielen,1,3,27,9.0,12.0,4.0,0,0.0,15,5.0,11,3.7,1,4,28.6%,4,1,0,1,0,0,0,0
66,Malik Taylor,1,1,26,26.0,19.0,19.0,0,0.0,7,7.0,3,3.0,0,1,2.6%,1,0,0,1,1,0,0,0
67,Justin Jefferson,1,3,26,8.7,12.0,4.0,0,0.0,14,4.7,3,1.0,0,4,28.6%,3,0,0,1,0,0,0,0
68,Russell Gage,1,2,25,12.5,2.0,1.0,0,0.0,23,11.5,4,2.0,0,3,10.0%,2,0,1,1,0,0,0,0
69,Cole Beasley,1,2,24,12.0,7.0,3.5,0,0.0,17,8.5,6,3.0,0,2,11.1%,2,0,0,2,0,0,0,0
70,Marquez Valdes-Scantling,1,1,19,19.0,18.0,18.0,0,0.0,1,1.0,0,0.0,0,1,2.6%,1,0,0,1,0,0,0,0
71,Van Jefferson,1,2,23,11.5,23.0,11.5,0,0.0,0,0.0,0,0.0,0,2,3.5%,2,0,0,1,0,0,0,0
72,Byron Pringle,1,3,22,7.3,14.0,4.7,0,0.0,8,2.7,0,0.0,0,4,8.5%,3,0,0,1,0,0,0,0
73,John Brown,1,1,21,21.0,-3.0,-3.0,0,0.0,24,24.0,6,6.0,0,2,11.1%,2,0,0,1,1,0,0,0
74,A.J. Green,1,2,19,9.5,12.0,6.0,0,0.0,7,3.5,0,0.0,0,5,14.3%,3,0,0,1,0,0,0,0
75,Deonte Harty,1,3,19,6.3,8.0,2.7,0,0.0,11,3.7,5,1.7,0,3,7.3%,3,0,0,0,0,0,0,0
76,Chad Beebe,1,1,16,16.0,5.0,5.0,0,0.0,11,11.0,2,2.0,0,1,7.1%,1,0,0,1,0,0,0,0
77,Preston Williams,1,2,15,7.5,9.0,4.5,0,0.0,6,3.0,0,0.0,0,5,22.7%,4,2,0,0,0,0,0,0
78,Christian Blake,1,2,14,7.0,12.0,6.0,0,0.0,2,1.0,3,1.5,0,2,6.7%,2,0,0,0,0,0,0,0
79,Rashard Higgins,1,1,14,14.0,14.0,14.0,0,0.0,0,0.0,0,0.0,0,3,12.0%,1,0,0,1,0,0,0,0
80,Vyncint Smith,1,1,13,13.0,12.0,12.0,0,0.0,1,1.0,0,0.0,0,1,3.6%,1,0,0,1,0,0,0,0
81,Isaiah Zuber,1,1,13,13.0,-4.0,-4.0,0,0.0,17,17.0,7,7.0,1,1,4.3%,1,0,0,1,0,0,0,0
82,Ashton Dulin,1,1,13,13.0,-1.0,-1.0,0,0.0,14,14.0,0,0.0,0,1,3.0%,1,0,0,1,0,0,0,0
83,Greg Ward,1,3,10,3.3,9.0,3.0,0,0.0,1,0.3,0,0.0,0,5,19.2%,3,0,0,0,0,0,0,0
84,Equanimeous St. Brown,1,1,12,12.0,11.0,11.0,0,0.0,1,1.0,1,1.0,0,3,7.9%,2,1,0,1,0,0,0,0
85,Kalif Raymond,1,1,11,11.0,6.0,6.0,0,0.0,5,5.0,0,0.0,0,1,3.4%,1,0,0,1,0,0,0,0
86,Jamal Agnew,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
87,Austin Carr,1,1,10,10.0,1.0,1.0,0,0.0,9,9.0,7,7.0,0,1,2.4%,1,0,0,1,0,0,0,0
88,Isaiah Ford,1,1,10,10.0,3.0,3.0,0,0.0,7,7.0,0,0.0,0,1,4.5%,1,0,0,1,0,0,0,0
89,Javon Wims,1,1,9,9.0,7.0,7.0,0,0.0,2,2.0,2,2.0,0,1,2.4%,1,0,0,0,0,0,0,0
90,T.Y. Hilton,1,2,9,4.5,1.0,0.5,0,0.0,8,4.0,4,2.0,0,2,6.1%,2,0,0,0,0,0,0,0
91,Henry Ruggs III,1,2,8,4.0,2.0,1.0,0,0.0,6,3.0,0,0.0,0,4,18.2%,3,1,1,0,0,0,0,0
92,Gunner Olszewski,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
93,Michael Pittman Jr.,1,1,6,6.0,2.0,2.0,0,0.0,4,4.0,0,0.0,0,1,3.0%,1,0,0,0,0,0,0,0
94,Ray-Ray McCloud III,1,1,6,6.0,-1.0,-1.0,0,0.0,7,7.0,0,0.0,0,1,3.1%,1,0,0,0,0,0,0,0
95,Diontae Johnson,1,1,6,6.0,1.0,1.0,0,0.0,5,5.0,1,1.0,0,3,9.4%,1,0,0,0,0,0,0,0
96,Darrius Shepherd,1,1,6,6.0,4.0,4.0,0,0.0,2,2.0,0,0.0,0,1,2.6%,1,0,0,0,0,0,0,0
97,Amari Cooper,1,1,5,5.0,5.0,5.0,0,0.0,0,0.0,0,0.0,0,5,13.2%,2,1,0,0,0,0,0,0
98,Tommylee Lewis,1,1,5,5.0,5.0,5.0,0,0.0,0,0.0,1,1.0,0,1,2.4%,1,0,0,0,0,0,0,0
99,Malcolm Perry,1,1,10,10.0,2.0,2.0,0,0.0,8,8.0,0,0.0,0,1,4.5%,1,0,0,1,0,0,0,0
100,Jalen Guyton,1,1,3,3.0,0.0,0.0,0,0.0,3,3.0,0,0.0,0,4,9.5%,1,0,0,0,0,0,0,0
101,Kenny Golladay,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,4,10.0%,0,1,0,0,0,0,0,0
102,Donovan Peoples-Jones,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
103,Taywan Taylor,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
104,Austin Mack,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
105,Cedrick Wilson Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,5.3%,0,0,1,0,0,0,0,0
106,Dante Pettis,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
107,Deon Cain,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
108,Keith Kirkwood,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
109,Deebo Samuel Sr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
110,Quez Watkins,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
111,Alex Bachman,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
112,Trenton Irwin,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
113,Lil'Jordan Humphrey,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
114,Jordan Matthews,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
115,Laquon Treadwell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
116,Nsimba Webster,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
117,KJ Hill Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
118,Joe Reed,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
119,Jason Moore Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
120,Nelson Agholor,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,9.1%,0,0,1,0,0,0,0,0
121,Zay Jones,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
122,Marken Michel,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
123,Chris Moore,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
124,Fred Brown,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
125,Dwayne Harris,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
126,River Cracraft,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
127,Kristian Wilkerson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
128,Juwann Winfree,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
129,Trent Sherfield Sr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
130,Olamide Zaccheaus,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
131,Brandon Powell,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
132,Freddie Swain,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
133,Penny Hart,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
134,Terry McLaurin,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,Steven Sims Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,John Hightower,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,3,11.5%,0,0,0,0,0,0,0,0
137,J.J. Arcega-Whiteside,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
138,N'Keal Harry,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
139,Matthew Slater,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
140,Mack Hollins,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
141,James Proche II,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.8%,0,0,0,0,0,0,0,0
142,Odell Beckham Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
143,DJ Chark Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
144,Marcus Kemp,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
145,Brandin Cooks,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
146,DeAndre Carter,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
147,Laviska Shenault Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
148,Collin Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
149,Jamison Crowder,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
150,Chris Conley,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
151,Parris Campbell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
152,Pharoh Cooper,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
153,Brandon Zylstra,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
154,Isaiah McKenzie,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
155,Gabe Davis,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,11.1%,0,1,1,0,0,0,0,0
156,Andre Roberts,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
157,KhaDarel Hodge,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
158,Bisi Johnson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
159,James Washington,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.1%,0,0,0,0,0,0,0,0
160,Tim Patrick,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
161,Tyrie Cleveland,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
162,Adam Humphries,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,6.9%,0,0,0,0,0,0,0,0
163,Noah Brown,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,5.3%,0,0,0,0,0,0,0,0
164,Nick Westbrook-Ikhine,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
165,Courtland Sutton,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
166,K.J. Osborn,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
167,Allen Lazard,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
168,Quintez Cephus,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
169,Mike Thomas,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
170,John Ross,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
171,Alex Erickson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
172,Christian Kirk,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
173,Justin Hardee Sr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
174,Chris Godwin,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
175,Justin Watson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
176,Quinton Bell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
177,DeAndre Hopkins,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
