,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
31,Tre'Quan Smith,1,5,86.0,17.2,50.0,10.0,0,0.0,36.0,7.2,21,4.2,2,7,18.9%,5,0,1,3,2,0,0,0
32,Marvin Hall,1,1,24.0,24.0,24.0,24.0,0,0.0,0.0,0.0,0,0.0,0,2,6.7%,2,1,1,1,1,0,0,0
33,DJ Chark Jr.,1,4,84.0,21.0,71.0,17.8,0,0.0,13.0,3.3,1,0.3,0,4,9.1%,4,0,0,4,1,1,1,1
34,Marvin Jones Jr.,1,4,23.0,5.8,18.0,4.5,0,0.0,5.0,1.3,0,0.0,0,6,20.0%,5,1,2,0,0,0,0,0
35,Freddie Swain,1,1,21.0,21.0,2.0,2.0,0,0.0,19.0,19.0,0,0.0,0,1,4.0%,1,0,0,1,1,0,0,0
36,Cooper Kupp,1,5,81.0,16.2,26.0,5.2,0,0.0,55.0,11.0,16,3.2,1,6,23.1%,5,0,0,4,2,0,0,0
37,Zach Pascal,1,3,19.0,6.3,9.0,3.0,0,0.0,10.0,3.3,2,0.7,0,4,16.0%,3,0,2,1,0,0,0,0
38,Isaiah Ford,1,7,76.0,10.9,50.0,7.1,0,0.0,26.0,3.7,11,1.6,0,9,19.6%,8,0,0,5,0,0,0,0
39,Chris Hogan,1,6,75.0,12.5,45.0,7.5,0,0.0,30.0,5.0,7,1.2,0,8,25.0%,8,0,0,2,1,0,0,0
40,Zay Jones,1,1,15.0,15.0,15.0,15.0,0,0.0,0.0,0.0,0,0.0,0,1,2.9%,1,0,1,1,0,0,0,0
41,Jalen Guyton,1,1,14.0,14.0,14.0,14.0,0,0.0,0.0,0.0,0,0.0,0,2,6.7%,2,0,1,1,0,0,0,0
42,N'Keal Harry,1,8,72.0,9.0,41.0,5.1,0,0.0,31.0,3.9,4,0.5,1,12,27.9%,8,0,2,4,0,0,0,0
43,Damiere Byrd,1,6,72.0,12.0,66.0,11.0,0,0.0,6.0,1.0,0,0.0,1,9,20.9%,6,0,0,4,1,0,0,0
44,Laviska Shenault Jr.,1,3,35.0,11.7,32.0,10.7,0,0.0,3.0,1.0,3,1.0,0,4,9.1%,3,0,0,2,0,0,0,0
45,Cole Beasley,1,5,70.0,14.0,47.0,9.4,0,0.0,23.0,4.6,9,1.8,0,6,17.1%,5,0,2,3,2,0,0,0
46,Andy Isabella,1,2,67.0,33.5,58.0,29.0,0,0.0,9.0,4.5,5,2.5,0,3,8.8%,2,0,0,2,1,1,1,1
47,Kendrick Bourne,1,4,67.0,16.8,40.0,10.0,0,0.0,27.0,6.8,19,4.8,1,5,18.5%,5,1,0,4,1,0,0,0
48,Gabe Davis,1,1,6.0,6.0,6.0,6.0,0,0.0,0.0,0.0,0,0.0,0,1,2.9%,1,0,1,0,0,0,0,0
49,Courtland Sutton,1,3,66.0,22.0,59.0,19.7,0,0.0,7.0,2.3,0,0.0,0,6,15.8%,4,1,0,2,2,1,1,1
50,Marquez Valdes-Scantling,1,3,64.0,21.3,43.0,14.3,0,0.0,21.0,7.0,3,1.0,0,7,23.3%,4,1,3,2,1,1,1,1
51,DeSean Jackson,1,6,64.0,10.7,55.0,9.2,0,0.0,9.0,1.5,2,0.3,0,9,22.0%,8,2,0,1,1,0,0,0
52,Jerry Jeudy,1,4,62.0,15.5,44.0,11.0,0,0.0,18.0,4.5,15,3.8,3,7,18.4%,5,1,0,3,1,0,0,0
53,Christian Kirk,1,2,57.0,28.5,57.0,28.5,0,0.0,0.0,0.0,0,0.0,0,4,11.8%,2,0,0,1,1,1,1,1
54,Randall Cobb,1,5,59.0,11.8,32.0,6.4,0,0.0,27.0,5.4,6,1.2,0,6,17.6%,5,0,0,2,1,0,0,0
55,Michael Gallup,1,2,58.0,29.0,56.0,28.0,0,0.0,2.0,1.0,0,0.0,0,5,10.6%,2,0,0,2,2,1,0,0
56,KJ Hamler,1,3,48.0,16.0,45.0,15.0,0,0.0,3.0,1.0,0,0.0,0,7,18.4%,3,0,1,3,0,0,0,0
57,Quintez Cephus,1,3,54.0,18.0,22.0,7.3,0,0.0,32.0,10.7,5,1.7,0,3,10.0%,3,0,0,1,1,1,0,0
58,Mecole Hardman Jr.,1,2,30.0,15.0,21.0,10.5,0,0.0,9.0,4.5,9,4.5,1,3,6.7%,2,0,0,1,1,0,0,0
59,Larry Fitzgerald,1,7,50.0,7.1,25.0,3.6,0,0.0,25.0,3.6,4,0.6,0,7,20.6%,7,0,1,3,0,0,0,0
60,Justin Watson,1,2,48.0,24.0,43.0,21.5,0,0.0,5.0,2.5,2,1.0,0,3,8.6%,2,0,0,2,1,1,0,0
61,JuJu Smith-Schuster,1,7,48.0,6.9,11.0,1.6,0,0.0,37.0,5.3,16,2.3,1,8,19.5%,7,0,0,1,0,0,0,0
62,Chris Conley,1,4,48.0,12.0,23.0,5.8,0,0.0,25.0,6.3,2,0.5,0,7,15.9%,4,0,2,1,1,0,0,0
63,Golden Tate,1,5,47.0,9.4,39.0,7.8,0,0.0,8.0,1.6,0,0.0,0,5,13.9%,5,0,1,2,1,0,0,0
64,Isaiah McKenzie,1,2,47.0,23.5,18.0,9.0,0,0.0,29.0,14.5,17,8.5,0,2,5.7%,2,0,0,1,1,1,1,1
65,Jarvis Landry,1,3,46.0,15.3,22.0,7.3,0,0.0,24.0,8.0,3,1.0,0,3,14.3%,3,0,0,2,1,0,0,0
66,Preston Williams,1,1,26.0,26.0,25.0,25.0,0,0.0,1.0,1.0,2,2.0,0,5,10.9%,3,1,1,1,1,0,0,0
67,Allen Lazard,1,3,45.0,15.0,21.0,7.0,0,0.0,24.0,8.0,6,2.0,0,5,16.7%,4,1,0,3,1,0,0,0
68,Justin Jefferson,1,3,44.0,14.7,43.0,14.3,0,0.0,1.0,0.3,0,0.0,0,3,13.0%,3,0,1,2,1,0,0,0
69,Van Jefferson,1,4,45.0,11.3,38.0,9.5,0,0.0,7.0,1.8,4,1.0,1,5,19.2%,4,0,1,2,1,0,0,0
70,Marquise Brown,1,5,42.0,8.4,23.0,4.6,0,0.0,19.0,3.8,0,0.0,0,6,26.1%,5,0,0,2,1,0,0,0
71,Bryan Edwards,1,2,42.0,21.0,23.0,11.5,0,0.0,19.0,9.5,15,7.5,1,2,5.9%,2,0,0,2,2,0,0,0
72,Jalen Reagor,1,4,41.0,10.3,15.0,3.8,0,0.0,26.0,6.5,4,1.0,0,4,9.8%,4,0,0,2,0,0,0,0
73,Curtis Samuel,1,2,13.0,6.5,9.0,4.5,0,0.0,4.0,2.0,2,1.0,0,2,5.0%,2,0,0,1,0,0,0,0
74,KhaDarel Hodge,1,2,39.0,19.5,35.0,17.5,0,0.0,4.0,2.0,3,1.5,0,2,9.5%,2,0,0,2,1,0,0,0
75,Miles Boykin,1,4,38.0,9.5,29.0,7.3,0,0.0,9.0,2.3,1,0.3,0,5,21.7%,4,0,0,2,0,0,0,0
76,Cameron Batson,1,2,26.0,13.0,24.0,12.0,0,0.0,2.0,1.0,0,0.0,0,2,8.3%,2,0,0,1,0,0,0,0
77,Hunter Renfrow,1,3,37.0,12.3,25.0,8.3,0,0.0,12.0,4.0,3,1.0,1,3,8.8%,3,0,0,2,0,0,0,0
78,Michael Pittman Jr.,1,4,37.0,9.3,25.0,6.3,0,0.0,12.0,3.0,0,0.0,0,6,24.0%,4,0,1,1,0,0,0,0
79,Davante Adams,1,3,36.0,12.0,21.0,7.0,0,0.0,15.0,5.0,1,0.3,0,3,10.0%,3,0,0,2,0,0,0,0
80,Sterling Shepard,1,2,29.0,14.5,26.0,13.0,0,0.0,3.0,1.5,0,0.0,0,4,11.1%,2,0,0,1,1,0,0,0
81,Tee Higgins,1,3,35.0,11.7,28.0,9.3,0,0.0,7.0,2.3,2,0.7,0,6,10.2%,3,0,1,2,0,0,0,0
82,Deonte Harty,1,3,23.0,7.7,3.0,1.0,0,0.0,20.0,6.7,7,2.3,1,5,13.5%,3,0,0,0,0,0,0,0
83,Josh Reynolds,1,2,33.0,16.5,21.0,10.5,0,0.0,12.0,6.0,4,2.0,0,2,7.7%,2,0,0,2,1,0,0,0
84,Darius Slayton,1,3,33.0,11.0,38.0,12.7,0,0.0,-5.0,-1.7,0,0.0,0,6,16.7%,4,1,1,2,0,0,0,0
85,Allen Robinson II,1,3,33.0,11.0,33.0,11.0,0,0.0,0.0,0.0,0,0.0,0,9,32.1%,3,0,1,2,0,0,0,0
86,Steven Sims Jr.,1,3,53.0,17.7,22.0,7.3,0,0.0,31.0,10.3,5,1.7,0,5,15.2%,3,0,0,2,1,1,0,0
87,C.J. Board,1,3,32.0,10.7,23.0,7.7,0,0.0,9.0,3.0,2,0.7,0,3,8.3%,3,0,0,2,0,0,0,0
88,Adam Thielen,1,3,31.0,10.3,30.0,10.0,0,0.0,1.0,0.3,0,0.0,0,8,34.8%,4,1,0,2,0,0,0,0
89,A.J. Green,1,3,29.0,9.7,28.0,9.3,0,0.0,1.0,0.3,0,0.0,0,13,22.0%,5,1,2,1,0,0,0,0
90,Willie Snead IV,1,2,29.0,14.5,14.0,7.0,0,0.0,15.0,7.5,7,3.5,1,2,8.7%,2,0,0,1,1,0,0,0
91,Noah Brown,1,2,28.0,14.0,22.0,11.0,0,0.0,6.0,3.0,0,0.0,0,2,4.3%,2,0,1,1,1,0,0,0
92,T.Y. Hilton,1,3,28.0,9.3,11.0,3.7,0,0.0,17.0,5.7,10,3.3,0,5,20.0%,4,1,0,1,1,0,0,0
93,Josh Malone,1,4,16.0,4.0,8.0,2.0,0,0.0,8.0,2.0,4,1.0,0,6,18.8%,5,1,0,1,0,0,0,0
94,Demarcus Robinson,1,3,28.0,9.3,18.0,6.0,0,0.0,10.0,3.3,2,0.7,0,4,8.9%,3,0,0,1,0,0,0,0
95,Bisi Johnson,1,1,24.0,24.0,12.0,12.0,0,0.0,12.0,12.0,2,2.0,0,3,13.0%,1,0,0,1,1,0,0,0
96,Julio Jones,1,2,24.0,12.0,14.0,7.0,0,0.0,10.0,5.0,1,0.5,0,4,11.1%,3,1,0,1,0,0,0,0
97,Tim Patrick,1,2,24.0,12.0,12.0,6.0,0,0.0,12.0,6.0,3,1.5,0,5,13.2%,2,0,0,1,0,0,0,0
98,James Washington,1,3,22.0,7.3,15.0,5.0,0,0.0,7.0,2.3,0,0.0,0,5,12.2%,4,1,0,1,0,0,0,0
99,Danny Amendola,1,2,21.0,10.5,15.0,7.5,0,0.0,6.0,3.0,1,0.5,0,7,23.3%,2,0,0,1,0,0,0,0
100,Brandon Aiyuk,1,2,21.0,10.5,-1.0,-0.5,0,0.0,22.0,11.0,13,6.5,1,3,11.1%,2,0,0,1,0,0,0,0
101,Nelson Agholor,1,1,19.0,19.0,2.0,2.0,0,0.0,17.0,17.0,7,7.0,1,1,2.9%,1,0,0,1,0,0,0,0
102,Devin Duvernay,1,1,19.0,19.0,17.0,17.0,0,0.0,2.0,2.0,1,1.0,0,1,4.3%,1,0,0,1,0,0,0,0
103,Emmanuel Sanders,1,1,18.0,18.0,17.0,17.0,0,0.0,1.0,1.0,0,0.0,0,3,8.1%,2,1,0,1,0,0,0,0
104,Javon Wims,1,2,17.0,8.5,17.0,8.5,0,0.0,0.0,0.0,0,0.0,0,2,7.1%,2,0,0,1,0,0,0,0
105,Dontrelle Inman,1,2,17.0,8.5,14.0,7.0,0,0.0,3.0,1.5,0,0.0,0,5,15.2%,3,1,0,1,0,0,0,0
106,Kenny Stills,1,2,16.0,8.0,16.0,8.0,0,0.0,0.0,0.0,0,0.0,0,3,8.8%,2,0,0,1,0,0,0,0
107,Mike Williams,1,2,14.0,7.0,10.0,5.0,0,0.0,4.0,2.0,2,1.0,0,4,13.3%,3,0,0,0,0,0,0,0
108,Breshad Perriman,1,2,12.0,6.0,5.0,2.5,0,0.0,7.0,3.5,2,1.0,0,2,6.3%,2,0,0,0,0,0,0,0
109,Scotty Miller,1,2,11.0,5.5,11.0,5.5,0,0.0,0.0,0.0,0,0.0,0,3,8.6%,3,1,0,0,0,0,0,0
110,Sammy Watkins,1,1,11.0,11.0,4.0,4.0,0,0.0,7.0,7.0,8,8.0,1,3,6.7%,2,0,0,1,0,0,0,0
111,Trent Taylor,1,2,10.0,5.0,2.0,1.0,0,0.0,8.0,4.0,3,1.5,0,3,11.1%,2,0,0,0,0,0,0,0
112,Olamide Zaccheaus,1,1,10.0,10.0,8.0,8.0,0,0.0,2.0,2.0,1,1.0,0,1,2.8%,1,0,0,1,0,0,0,0
113,Joe Reed,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
114,Jakobi Meyers,1,1,7.0,7.0,7.0,7.0,0,0.0,0.0,0.0,0,0.0,0,1,2.3%,1,0,0,0,0,0,0,0
115,Parris Campbell,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
116,Ashton Dulin,1,1,6.0,6.0,-4.0,-4.0,0,0.0,10.0,10.0,0,0.0,0,1,4.0%,1,0,0,0,0,0,0,0
117,DaeSean Hamilton,1,1,5.0,5.0,4.0,4.0,0,0.0,1.0,1.0,1,1.0,0,3,7.9%,2,0,0,0,0,0,0,0
118,Greg Ward,1,1,5.0,5.0,4.0,4.0,0,0.0,1.0,1.0,0,0.0,0,1,2.4%,1,0,0,0,0,0,0,0
119,Henry Ruggs III,1,1,4.0,4.0,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,3,8.8%,1,0,0,0,0,0,0,0
120,Antonio Gandy-Golden,1,1,3.0,3.0,2.0,2.0,0,0.0,1.0,1.0,1,1.0,0,1,3.0%,1,0,0,0,0,0,0,0
121,Jakeem Grant Sr.,1,1,2.0,2.0,-4.0,-4.0,0,0.0,6.0,6.0,2,2.0,0,1,2.2%,1,0,0,0,0,0,0,0
122,Deon Cain,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
123,River Cracraft,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
124,Quez Watkins,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
125,Chris Moore,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
126,Keith Kirkwood,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
127,Alex Bachman,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
128,Equanimeous St. Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
129,KJ Hill Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
130,Laquon Treadwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
131,Juwann Winfree,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
132,Gunner Olszewski,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
133,Lil'Jordan Humphrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
134,Jordan Matthews,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,Kristian Wilkerson,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,Trenton Irwin,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
137,Nsimba Webster,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
138,Trent Sherfield Sr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
139,Tajae Sharpe,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
140,Mack Hollins,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
141,James Proche II,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
142,Rashard Higgins,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
143,JoJo Natson,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
144,K.J. Osborn,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
145,Dan Chisena,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
146,Malik Taylor,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
147,J.J. Arcega-Whiteside,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,4.9%,0,1,0,0,0,0,0,0
148,Jamal Agnew,1,1,0.0,0.0,-4.0,-4.0,0,0.0,4.0,4.0,0,0.0,0,1,3.3%,1,0,0,0,0,0,0,0
149,Anthony Miller,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,3,10.7%,0,1,1,0,0,0,0,0
150,John Ross,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,3.4%,0,0,0,0,0,0,0,0
151,Alex Erickson,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
152,Matthew Slater,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
153,John Hightower,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
154,Justin Hardee Sr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
155,Brandon Zylstra,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
156,Marcus Kemp,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
157,Byron Pringle,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
158,William Fuller V,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
159,DeAndre Carter,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
160,Collin Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,3,6.8%,0,0,1,0,0,0,0,0
161,Seth Roberts,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
162,Pharoh Cooper,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
163,Andre Roberts,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
164,Keke Coutee,1,2,11.0,5.5,1.0,0.5,0,0.0,10.0,5.0,1,0.5,0,2,5.9%,2,0,0,0,0,0,0,0
165,Jamison Crowder,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
166,Christian Blake,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
167,Brandon Powell,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
168,Lynn Bowden Jr.,1,1,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,0.0,0,0.0,0,1,2.2%,1,0,0,0,0,0,0,0
169,Cam Sims,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
170,Chris Godwin,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
171,Bennie Fowler III,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
172,Tyler Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
173,Daurice Fountain,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
174,Donovan Peoples-Jones,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
175,Marquez Callaway,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
176,Nick Westbrook-Ikhine,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
177,Deebo Samuel Sr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
178,Damion Ratley,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,5.6%,0,0,1,0,0,0,0,0
179,Quinton Bell,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
