,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
32,Emmanuel Sanders,1,6,93,15.5,74.0,12.3,0,0.0,19,3.2,6,1.0,1,9,36.0%,6,0,0,5,1,0,0,0
33,Cole Beasley,1,3,32,10.7,27.0,9.0,0,0.0,5,1.7,1,0.3,0,4,12.5%,3,0,1,2,0,0,0,0
34,Laviska Shenault Jr.,1,5,86,17.2,40.0,8.0,0,0.0,46,9.2,8,1.6,0,6,16.7%,5,0,1,3,3,0,0,0
35,Tee Higgins,1,4,77,19.3,49.0,12.3,0,0.0,28,7.0,10,2.5,0,7,20.0%,6,2,0,3,2,1,0,0
36,Mecole Hardman Jr.,1,4,27,6.8,-2.0,-0.5,0,0.0,29,7.3,2,0.5,0,4,13.8%,4,0,1,1,0,0,0,0
37,Gabe Davis,1,1,26,26.0,26.0,26.0,0,0.0,0,0.0,0,0.0,0,1,3.1%,1,0,0,1,1,0,0,0
38,Marquise Brown,1,4,86,21.5,60.0,15.0,0,0.0,26,6.5,7,1.8,0,8,34.8%,4,0,0,3,2,2,0,0
39,Olamide Zaccheaus,1,8,86,10.8,56.0,7.0,0,0.0,30,3.8,6,0.8,2,9,23.1%,8,0,0,5,0,0,0,0
40,Jeff Smith,1,7,81,11.6,62.0,8.9,0,0.0,19,2.7,9,1.3,0,9,20.9%,7,0,0,4,1,0,0,0
41,N'Keal Harry,1,3,21,7.0,11.0,3.7,0,0.0,10,3.3,5,1.7,1,6,17.1%,3,0,2,0,0,0,0,0
42,Damiere Byrd,1,5,80,16.0,58.0,11.6,0,0.0,22,4.4,0,0.0,0,10,28.6%,6,1,0,3,2,1,0,0
43,Christian Kirk,1,3,19,6.3,15.0,5.0,0,0.0,4,1.3,0,0.0,0,5,16.1%,3,0,1,0,0,0,0,0
44,Keenan Allen,1,8,62,7.8,24.0,3.0,0,0.0,38,4.8,5,0.6,0,11,44.0%,8,0,0,2,0,0,0,0
45,Zach Pascal,1,3,58,19.3,47.0,15.7,0,0.0,11,3.7,3,1.0,0,8,28.6%,3,0,2,3,1,1,0,0
46,Hunter Renfrow,1,5,57,11.4,39.0,7.8,0,0.0,18,3.6,6,1.2,0,8,18.6%,6,1,0,2,1,1,0,0
47,Danny Amendola,1,2,57,28.5,20.0,10.0,0,0.0,37,18.5,14,7.0,2,3,10.0%,2,0,0,1,1,1,1,1
48,DJ Moore,1,4,49,12.3,34.0,8.5,0,0.0,15,3.8,3,0.8,0,6,16.7%,5,1,0,2,1,0,0,0
49,Darnell Mooney,1,5,52,10.4,50.0,10.0,0,0.0,2,0.4,0,0.0,1,9,21.4%,5,0,0,1,1,1,0,0
50,Curtis Samuel,1,3,51,17.0,30.0,10.0,0,0.0,21,7.0,4,1.3,1,4,11.1%,3,0,0,3,1,0,0,0
51,Darius Slayton,1,3,48,16.0,31.0,10.3,0,0.0,17,5.7,1,0.3,0,7,19.4%,3,0,2,1,1,1,0,0
52,Isaiah Ford,1,4,48,12.0,35.0,8.8,0,0.0,13,3.3,3,0.8,0,10,22.2%,4,0,1,3,0,0,0,0
53,Christian Blake,1,3,47,15.7,40.0,13.3,0,0.0,7,2.3,0,0.0,0,5,12.8%,4,1,0,2,1,0,0,0
54,Keelan Cole Sr.,1,4,46,11.5,25.0,6.3,0,0.0,21,5.3,2,0.5,0,5,13.9%,4,0,0,2,1,0,0,0
55,Marquez Valdes-Scantling,1,4,45,11.3,29.0,7.3,0,0.0,16,4.0,3,0.8,0,8,24.2%,4,0,1,2,0,0,0,0
56,Deebo Samuel Sr.,1,3,35,11.7,15.0,5.0,0,0.0,20,6.7,11,3.7,0,3,7.3%,3,0,0,2,0,0,0,0
57,Chris Conley,1,3,44,14.7,11.0,3.7,0,0.0,33,11.0,0,0.0,0,4,11.1%,3,0,1,1,1,1,0,0
58,Noah Brown,1,4,43,10.8,29.0,7.3,0,0.0,14,3.5,4,1.0,0,4,6.9%,4,0,1,1,0,0,0,0
59,John Brown,1,4,42,10.5,32.0,8.0,0,0.0,10,2.5,2,0.5,0,5,15.6%,5,1,1,2,0,0,0,0
60,DeAndre Hopkins,1,7,41,5.9,24.0,3.4,0,0.0,17,2.4,3,0.4,1,9,29.0%,7,0,0,2,0,0,0,0
61,Justin Watson,1,4,40,10.0,27.0,6.8,0,0.0,13,3.3,0,0.0,0,6,13.3%,4,0,0,3,0,0,0,0
62,Tyler Lockett,1,2,39,19.5,18.0,9.0,0,0.0,21,10.5,0,0.0,0,4,12.1%,3,1,0,1,1,1,0,0
63,Greg Ward,1,4,38,9.5,24.0,6.0,0,0.0,14,3.5,6,1.5,0,7,26.9%,4,0,0,1,1,0,0,0
64,Robert Woods,1,6,36,6.0,24.0,4.0,0,0.0,12,2.0,0,0.0,0,7,21.9%,6,0,1,1,0,0,0,0
65,Randall Cobb,1,2,36,18.0,8.0,4.0,0,0.0,28,14.0,3,1.5,0,5,16.1%,2,0,1,2,1,0,0,0
66,Jakeem Grant Sr.,1,3,36,12.0,28.0,9.3,0,0.0,8,2.7,4,1.3,0,5,11.1%,3,0,0,1,0,0,0,0
67,Julian Edelman,1,3,35,11.7,29.0,9.7,0,0.0,6,2.0,0,0.0,0,6,17.1%,4,1,0,1,0,0,0,0
68,Preston Williams,1,1,15,15.0,14.0,14.0,0,0.0,1,1.0,0,0.0,0,3,6.7%,1,0,1,1,0,0,0,0
69,Damion Ratley,1,3,34,11.3,29.0,9.7,0,0.0,5,1.7,3,1.0,0,4,11.1%,3,0,1,1,0,0,0,0
70,Cedrick Wilson Jr.,1,3,34,11.3,28.0,9.3,0,0.0,6,2.0,0,0.0,0,6,10.3%,4,1,0,2,0,0,0,0
71,Kendrick Bourne,1,3,33,11.0,23.0,7.7,0,0.0,10,3.3,5,1.7,0,6,14.6%,4,1,1,2,1,0,0,0
72,Freddie Swain,1,2,32,16.0,7.0,3.5,0,0.0,25,12.5,0,0.0,0,3,9.1%,2,0,1,1,1,0,0,0
73,Zay Jones,1,4,32,8.0,20.0,5.0,0,0.0,12,3.0,6,1.5,0,7,16.3%,6,1,1,1,0,0,0,0
74,Julio Jones,1,4,32,8.0,12.0,3.0,0,0.0,20,5.0,14,3.5,2,4,10.3%,4,0,0,1,0,0,0,0
75,T.Y. Hilton,1,3,29,9.7,23.0,7.7,0,0.0,6,2.0,1,0.3,0,5,17.9%,3,0,1,2,0,0,0,0
76,Isaiah Wright,1,4,20,5.0,-2.0,-0.5,0,0.0,22,5.5,7,1.8,1,5,11.4%,4,0,1,1,0,0,0,0
77,Isaiah McKenzie,1,1,18,18.0,3.0,3.0,0,0.0,15,15.0,3,3.0,0,1,3.1%,1,0,0,1,0,0,0,0
78,Dontrelle Inman,1,4,29,7.3,11.0,2.8,0,0.0,18,4.5,4,1.0,0,5,11.4%,4,0,0,1,0,0,0,0
79,Michael Gallup,1,2,29,14.5,27.0,13.5,0,0.0,2,1.0,0,0.0,0,5,8.6%,2,0,1,2,0,0,0,0
80,Miles Boykin,1,2,28,14.0,14.0,7.0,0,0.0,14,7.0,4,2.0,0,4,17.4%,2,0,0,2,0,0,0,0
81,Marcus Johnson,1,1,27,27.0,25.0,25.0,0,0.0,2,2.0,0,0.0,0,1,3.6%,1,0,0,1,1,0,0,0
82,Josh Reynolds,1,3,25,8.3,22.0,7.3,0,0.0,3,1.0,0,0.0,0,4,12.5%,3,0,0,1,0,0,0,0
83,Chris Hogan,1,4,23,5.8,23.0,5.8,0,0.0,0,0.0,0,0.0,0,8,18.6%,4,0,1,1,0,0,0,0
84,Sammy Watkins,1,4,43,10.8,15.0,3.8,0,0.0,28,7.0,5,1.3,0,7,24.1%,4,0,1,1,1,0,0,0
85,John Hightower,1,2,22,11.0,16.0,8.0,0,0.0,6,3.0,3,1.5,0,2,7.7%,2,0,0,1,0,0,0,0
86,Darrius Shepherd,1,2,21,10.5,20.0,10.0,0,0.0,1,0.5,0,0.0,0,3,9.1%,2,0,1,1,0,0,0,0
87,Golden Tate,1,4,20,5.0,3.0,0.8,0,0.0,17,4.3,3,0.8,0,6,16.7%,5,1,0,2,0,0,0,0
88,Malik Taylor,1,1,20,20.0,2.0,2.0,0,0.0,18,18.0,0,0.0,0,1,3.0%,1,0,0,1,1,0,0,0
89,Willie Snead IV,1,2,20,10.0,20.0,10.0,0,0.0,0,0.0,0,0.0,0,2,8.7%,2,0,0,2,0,0,0,0
90,Deonte Harty,1,1,10,10.0,-4.0,-4.0,0,0.0,14,14.0,7,7.0,1,2,8.0%,1,0,0,1,0,0,0,0
91,Russell Gage,1,2,22,11.0,20.0,10.0,0,0.0,2,1.0,0,0.0,0,3,7.7%,2,0,1,1,0,0,0,0
92,Cam Sims,1,2,17,8.5,7.0,3.5,0,0.0,10,5.0,2,1.0,0,2,4.5%,2,0,0,0,0,0,0,0
93,Alex Erickson,1,1,9,9.0,8.0,8.0,0,0.0,1,1.0,0,0.0,0,1,2.9%,1,0,0,0,0,0,0,0
94,Marquez Callaway,1,1,16,16.0,11.0,11.0,0,0.0,5,5.0,4,4.0,1,1,4.0%,1,0,0,1,0,0,0,0
95,Anthony Miller,1,3,16,5.3,12.0,4.0,0,0.0,4,1.3,0,0.0,0,5,11.9%,4,1,0,1,0,0,0,0
96,Auden Tate,1,1,15,15.0,12.0,12.0,0,0.0,3,3.0,0,0.0,0,1,2.9%,1,0,0,1,0,0,0,0
97,Ted Ginn Jr.,1,2,11,5.5,7.0,3.5,0,0.0,4,2.0,1,0.5,0,2,4.8%,2,0,0,0,0,0,0,0
98,Gunner Olszewski,1,1,11,11.0,11.0,11.0,0,0.0,0,0.0,0,0.0,0,1,2.9%,1,0,0,1,0,0,0,0
99,Seth Roberts,1,1,10,10.0,9.0,9.0,0,0.0,1,1.0,0,0.0,0,1,2.8%,1,0,0,1,0,0,0,0
100,DaeSean Hamilton,1,1,9,9.0,8.0,8.0,0,0.0,1,1.0,2,2.0,0,3,10.7%,1,0,0,0,0,0,0,0
101,Marvin Jones Jr.,1,1,9,9.0,9.0,9.0,0,0.0,0,0.0,0,0.0,0,2,6.7%,1,0,0,0,0,0,0,0
102,Isaiah Zuber,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
103,Lynn Bowden Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
104,Mike Thomas,1,1,5,5.0,4.0,4.0,0,0.0,1,1.0,0,0.0,0,1,2.9%,1,0,0,0,0,0,0,0
105,Larry Fitzgerald,1,2,4,2.0,2.0,1.0,0,0.0,2,1.0,0,0.0,0,3,9.7%,2,0,0,0,0,0,0,0
106,Devin Duvernay,1,1,4,4.0,2.0,2.0,0,0.0,2,2.0,0,0.0,0,2,8.7%,1,0,0,0,0,0,0,0
107,C.J. Board,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.8%,0,0,0,0,0,0,0,0
108,Jamal Agnew,1,1,1,1.0,-1.0,-1.0,0,0.0,2,2.0,1,1.0,0,2,6.7%,1,0,0,0,0,0,0,0
109,Andre Roberts,1,1,6,6.0,6.0,6.0,0,0.0,0,0.0,0,0.0,0,1,3.1%,1,0,0,0,0,0,0,0
110,A.J. Green,1,1,3,3.0,3.0,3.0,0,0.0,0,0.0,0,0.0,0,5,14.3%,1,0,0,0,0,0,0,0
111,Andy Isabella,1,2,3,1.5,-9.0,-4.5,0,0.0,12,6.0,0,0.0,0,3,9.7%,2,0,0,0,0,0,0,0
112,Equanimeous St. Brown,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
113,Alex Bachman,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
114,Deon Cain,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
115,Quez Watkins,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
116,Donovan Peoples-Jones,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
117,Jason Moore Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
118,Reggie Begelton,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
119,KJ Hill Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
120,Chris Moore,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
121,Keith Kirkwood,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
122,Kristian Wilkerson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
123,Juwann Winfree,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
124,Lil'Jordan Humphrey,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
125,Laquon Treadwell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
126,Mike Williams,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
127,Nsimba Webster,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
128,River Cracraft,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
129,Van Jefferson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.1%,0,0,0,0,0,0,0,0
130,Trenton Irwin,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
131,Jordan Matthews,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
132,Trent Sherfield Sr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
133,Bisi Johnson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,4.8%,0,0,0,0,0,0,0,0
134,Jakobi Meyers,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,Mack Hollins,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
136,James Proche II,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
137,KhaDarel Hodge,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
138,K.J. Osborn,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
139,Dan Chisena,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
140,DeAndre Carter,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
141,Davante Adams,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
142,Allen Lazard,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
143,Quintez Cephus,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
144,Marvin Hall,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.3%,0,0,0,0,0,0,0,0
145,Steven Sims Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
146,Jalen Reagor,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
147,Ashton Dulin,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
148,Demarcus Robinson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
149,Brandin Cooks,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,3,9.7%,0,0,0,0,0,0,0,0
150,Collin Johnson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
151,Parris Campbell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
152,Michael Pittman Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
153,Pharoh Cooper,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
154,John Ross,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
155,Brandon Zylstra,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
156,Josh Malone,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
157,Braxton Berrios,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,3,7.0%,0,0,0,0,0,0,0,0
158,Calvin Ridley,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,5,12.8%,0,0,1,0,0,0,0,0
159,Brandon Powell,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
160,Penny Hart,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
161,Javon Wims,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
162,Daurice Fountain,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.6%,0,0,0,0,0,0,0,0
163,Kalif Raymond,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
164,Mohamed Sanu Sr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
165,Nick Westbrook-Ikhine,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
166,Courtland Sutton,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
167,KJ Hamler,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
168,Antonio Gandy-Golden,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
169,A.J. Brown,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
170,Deontay Burnett,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
171,Chad Beebe,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
172,Lawrence Cager,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,4.7%,0,0,0,0,0,0,0,0
173,Tyler Johnson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
174,Justin Hardee Sr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
175,Malik Turner,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
176,Bennie Fowler III,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
177,Chris Godwin,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
178,Quinton Bell,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
179,Jaydon Mickens,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
180,Trent Taylor,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.4%,0,0,1,0,0,0,0,0
181,Dante Pettis,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
182,Sterling Shepard,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
183,JuJu Smith-Schuster,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
184,Diontae Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
185,Ray-Ray McCloud III,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
186,Tyrie Cleveland,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
187,Diontae Spencer,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
188,Keelan Doss,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
