,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
31,Tyler Lockett,1,5,66,13.2,40.0,8.0,0,0.0,26,5.2,0,0.0,0,9,25.7%,5,0,0,2,1,1,0,0
32,Antonio Brown,1,7,69,9.9,31.0,4.4,0,0.0,38,5.4,14,2.0,0,8,21.1%,7,0,1,2,1,0,0,0
33,Tim Patrick,1,4,61,15.3,45.0,11.3,0,0.0,16,4.0,4,1.0,0,6,13.3%,4,0,1,3,1,0,0,0
34,Isaiah Wright,1,6,59,9.8,27.0,4.5,0,0.0,32,5.3,8,1.3,0,6,11.5%,6,0,1,2,1,0,0,0
35,DJ Chark Jr.,1,4,56,14.0,20.0,5.0,0,0.0,36,9.0,5,1.3,0,5,14.7%,4,0,0,3,1,0,0,0
36,Cam Sims,1,4,54,13.5,29.0,7.3,0,0.0,25,6.3,19,4.8,1,5,9.6%,4,0,0,4,0,0,0,0
37,Cooper Kupp,1,5,50,10.0,30.0,6.0,0,0.0,20,4.0,9,1.8,0,7,19.4%,5,0,2,1,1,1,0,0
38,KJ Hamler,1,4,50,12.5,27.0,6.8,0,0.0,23,5.8,10,2.5,2,10,22.2%,6,2,1,3,1,0,0,0
39,Rashard Higgins,1,3,48,16.0,42.0,14.0,0,0.0,6,2.0,0,0.0,0,4,21.1%,3,0,0,2,1,0,0,0
40,Jalen Reagor,1,4,47,11.8,31.0,7.8,0,0.0,16,4.0,0,0.0,0,7,19.4%,4,0,0,3,0,0,0,0
41,Sterling Shepard,1,6,47,7.8,40.0,6.7,0,0.0,7,1.2,0,0.0,0,6,21.4%,6,0,0,2,1,0,0,0
42,Isaiah McKenzie,1,1,2,2.0,2.0,2.0,0,0.0,0,0.0,0,0.0,0,1,2.2%,1,0,0,0,0,0,0,0
43,Steven Sims Jr.,1,5,46,9.2,28.0,5.6,0,0.0,18,3.6,2,0.4,0,6,11.5%,6,1,0,2,1,0,0,0
44,Devin Duvernay,1,3,45,15.0,16.0,5.3,0,0.0,29,9.7,5,1.7,1,3,8.8%,3,0,0,3,0,0,0,0
45,Golden Tate,1,2,44,22.0,40.0,20.0,0,0.0,4,2.0,0,0.0,0,5,17.9%,2,0,0,1,1,1,0,0
46,Chris Conley,1,4,43,10.8,29.0,7.3,0,0.0,14,3.5,1,0.3,0,8,23.5%,4,0,0,2,0,0,0,0
47,Allen Robinson II,1,6,43,7.2,29.0,4.8,0,0.0,14,2.3,1,0.2,0,9,31.0%,6,0,0,1,1,0,0,0
48,Tyler Boyd,1,6,41,6.8,22.0,3.7,0,0.0,19,3.2,6,1.0,0,8,21.1%,6,0,0,1,1,0,0,0
49,Randall Cobb,1,3,41,13.7,30.0,10.0,0,0.0,11,3.7,0,0.0,0,5,17.9%,3,0,2,2,1,0,0,0
50,T.Y. Hilton,1,4,40,10.0,22.0,5.5,0,0.0,18,4.5,7,1.8,1,5,13.9%,4,0,0,2,0,0,0,0
51,Greg Ward,1,5,39,7.8,7.0,1.4,0,0.0,32,6.4,10,2.0,0,6,16.7%,5,0,0,1,0,0,0,0
52,Brandin Cooks,1,6,39,6.5,3.0,0.5,0,0.0,36,6.0,0,0.0,0,8,28.6%,6,0,0,1,0,0,0,0
53,Mike Williams,1,2,38,19.0,30.0,15.0,0,0.0,8,4.0,6,3.0,0,5,15.6%,2,0,1,2,1,0,0,0
54,William Fuller V,1,5,38,7.6,14.0,2.8,0,0.0,24,4.8,3,0.6,0,8,28.6%,5,0,0,2,0,0,0,0
55,Freddie Swain,1,3,37,12.3,9.0,3.0,0,0.0,28,9.3,0,0.0,0,4,11.4%,3,0,0,1,1,0,0,0
56,Robert Woods,1,5,33,6.6,0.0,0.0,0,0.0,33,6.6,4,0.8,0,6,16.7%,5,0,0,0,0,0,0,0
57,Zach Pascal,1,4,33,8.3,2.0,0.5,0,0.0,31,7.8,19,4.8,0,5,13.9%,4,0,2,1,0,0,0,0
58,DeVante Parker,1,2,31,15.5,29.0,14.5,0,0.0,2,1.0,0,0.0,0,7,29.2%,3,0,2,1,1,0,0,0
59,Henry Ruggs III,1,3,31,10.3,23.0,7.7,0,0.0,8,2.7,5,1.7,0,4,18.2%,3,0,0,1,1,0,0,0
60,James Washington,1,2,30,15.0,16.0,8.0,0,0.0,14,7.0,15,7.5,0,2,4.3%,2,0,0,2,0,0,0,0
61,Hunter Renfrow,1,2,30,15.0,7.0,3.5,0,0.0,23,11.5,5,2.5,0,2,9.1%,2,0,0,1,1,0,0,0
62,Jarvis Landry,1,3,29,9.7,15.0,5.0,0,0.0,14,4.7,3,1.0,0,5,26.3%,3,0,0,1,0,0,0,0
63,Anthony Miller,1,2,28,14.0,11.0,5.5,0,0.0,17,8.5,0,0.0,0,7,24.1%,2,0,1,1,1,0,0,0
64,DK Metcalf,1,2,28,14.0,24.0,12.0,0,0.0,4,2.0,2,1.0,0,4,11.4%,2,0,0,1,0,0,0,0
65,Christian Kirk,1,4,27,6.8,15.0,3.8,0,0.0,12,3.0,4,1.0,0,6,18.8%,4,0,1,0,0,0,0,0
66,Malcolm Perry,1,2,21,10.5,13.0,6.5,0,0.0,8,4.0,3,1.5,0,2,8.3%,2,0,0,1,0,0,0,0
67,Michael Thomas,1,2,27,13.5,17.0,8.5,0,0.0,10,5.0,2,1.0,0,7,30.4%,2,0,2,2,0,0,0,0
68,Kendrick Bourne,1,4,26,6.5,15.0,3.8,0,0.0,11,2.8,7,1.8,0,5,12.8%,4,0,1,1,0,0,0,0
69,Jalen Guyton,1,4,24,6.0,1.0,0.3,0,0.0,23,5.8,6,1.5,0,6,18.8%,5,0,1,0,0,0,0,0
70,Auden Tate,1,2,24,12.0,7.0,3.5,0,0.0,17,8.5,6,3.0,0,4,10.5%,2,0,0,1,0,0,0,0
71,Robbie Chosen,1,4,21,5.3,18.0,4.5,0,0.0,3,0.8,1,0.3,0,6,21.4%,4,0,0,0,0,0,0,0
72,DeMichael Harris,1,1,21,21.0,18.0,18.0,0,0.0,3,3.0,2,2.0,0,1,2.8%,1,0,0,1,1,0,0,0
73,A.J. Brown,1,1,21,21.0,11.0,11.0,0,0.0,10,10.0,4,4.0,0,4,14.8%,3,1,0,1,1,0,0,0
74,David Moore,1,2,16,8.0,1.0,0.5,0,0.0,15,7.5,0,0.0,0,3,8.6%,3,1,0,0,0,0,0,0
75,Bryan Edwards,1,1,16,16.0,15.0,15.0,0,0.0,1,1.0,0,0.0,0,1,4.5%,1,0,0,1,0,0,0,0
76,Chad Beebe,1,2,16,8.0,8.0,4.0,0,0.0,8,4.0,3,1.5,0,2,6.3%,2,0,0,1,0,0,0,0
77,Donovan Peoples-Jones,1,2,16,8.0,15.0,7.5,0,0.0,1,0.5,0,0.0,0,2,10.5%,2,0,0,1,0,0,0,0
78,Van Jefferson,1,1,15,15.0,14.0,14.0,0,0.0,1,1.0,0,0.0,0,1,2.8%,1,0,0,1,0,0,0,0
79,Marquise Brown,1,2,14,7.0,11.0,5.5,0,0.0,3,1.5,0,0.0,0,7,20.6%,2,0,1,0,0,0,0,0
80,Andy Isabella,1,1,14,14.0,14.0,14.0,0,0.0,0,0.0,1,1.0,1,1,3.1%,1,0,0,1,0,0,0,0
81,Larry Fitzgerald,1,2,13,6.5,1.0,0.5,0,0.0,12,6.0,3,1.5,0,5,15.6%,3,1,1,0,0,0,0,0
82,Curtis Samuel,1,3,8,2.7,-3.0,-1.0,0,0.0,11,3.7,4,1.3,0,5,17.9%,3,0,0,0,0,0,0,0
83,Quintez Cephus,1,1,10,10.0,7.0,7.0,0,0.0,3,3.0,0,0.0,0,2,6.3%,2,1,0,1,0,0,0,0
84,Danny Amendola,1,3,10,3.3,-5.0,-1.7,0,0.0,15,5.0,1,0.3,0,3,9.4%,3,0,0,0,0,0,0,0
85,Austin Mack,1,1,9,9.0,7.0,7.0,0,0.0,2,2.0,0,0.0,0,1,3.6%,1,0,0,0,0,0,0,0
86,Travis Fulgham,1,1,8,8.0,8.0,8.0,0,0.0,0,0.0,0,0.0,0,5,13.9%,1,0,0,0,0,0,0,0
87,Cameron Batson,1,2,8,4.0,5.0,2.5,0,0.0,3,1.5,0,0.0,0,2,7.4%,2,0,0,0,0,0,0,0
88,Nelson Agholor,1,1,8,8.0,8.0,8.0,0,0.0,0,0.0,0,0.0,0,4,18.2%,2,1,1,0,0,0,0,0
89,Kenny Stills,1,1,6,6.0,6.0,6.0,0,0.0,0,0.0,0,0.0,0,1,3.6%,1,0,0,0,0,0,0,0
90,Zay Jones,1,1,6,6.0,0.0,0.0,0,0.0,6,6.0,2,2.0,1,1,4.5%,1,0,1,0,0,0,0,0
91,Richie James Jr.,1,3,26,8.7,18.0,6.0,0,0.0,8,2.7,6,2.0,0,5,12.8%,3,0,0,1,0,0,0,0
92,Emmanuel Sanders,1,1,5,5.0,1.0,1.0,0,0.0,4,4.0,0,0.0,0,1,4.3%,1,0,1,0,0,0,0,0
93,Scotty Miller,1,1,4,4.0,-1.0,-1.0,0,0.0,5,5.0,0,0.0,0,1,2.6%,1,0,0,0,0,0,0,0
94,Deonte Harty,1,4,24,6.0,-3.0,-0.8,0,0.0,27,6.8,15,3.8,0,4,17.4%,4,0,2,1,0,0,0,0
95,Ray-Ray McCloud III,1,2,4,2.0,-7.0,-3.5,0,0.0,11,5.5,4,2.0,0,2,4.3%,2,0,0,0,0,0,0,0
96,Darnell Mooney,1,2,3,1.5,1.0,0.5,0,0.0,2,1.0,1,0.5,0,2,6.9%,2,0,0,0,0,0,0,0
97,Mack Hollins,1,1,1,1.0,0.0,0.0,0,0.0,1,1.0,0,0.0,0,1,4.2%,1,0,0,0,0,0,0,0
98,Keith Kirkwood,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
99,Deebo Samuel Sr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
100,Tyler Johnson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.6%,0,0,1,0,0,0,0,0
101,Marcus Johnson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.8%,0,0,0,0,0,0,0,0
102,Gunner Olszewski,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
103,Quez Watkins,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
104,Deon Cain,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
105,Jordan Matthews,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
106,Laquon Treadwell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
107,Lil'Jordan Humphrey,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
108,Trenton Irwin,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
109,Nsimba Webster,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
110,KJ Hill Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
111,Joe Reed,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
112,Tyron Billy-Johnson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
113,River Cracraft,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
114,Equanimeous St. Brown,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
115,Alex Bachman,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
116,Jeff Badet,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,1.9%,0,0,0,0,0,0,0,0
117,Chris Moore,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
118,Jake Kumerow,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
119,Riley Ridley,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
120,Kristian Wilkerson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
121,Juwann Winfree,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
122,Terry Godwin,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,5.9%,0,0,0,0,0,0,0,0
123,Alshon Jeffery,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.8%,0,0,0,0,0,0,0,0
124,Stanley Morgan Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
125,Trent Sherfield Sr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
126,Olamide Zaccheaus,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
127,Brandon Powell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
128,Penny Hart,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
129,John Hightower,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
130,N'Keal Harry,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
131,Matthew Slater,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
132,Damiere Byrd,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
133,Miles Boykin,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
134,James Proche II,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
135,Odell Beckham Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,KhaDarel Hodge,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,5.3%,0,0,0,0,0,0,0,0
137,Calvin Ridley,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
138,Bisi Johnson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.1%,0,0,0,0,0,0,0,0
139,Ashton Dulin,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
140,Demarcus Robinson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
141,Mecole Hardman Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
142,DeAndre Carter,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
143,Laviska Shenault Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
144,Collin Johnson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
145,Parris Campbell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
146,Braxton Berrios,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
147,Pharoh Cooper,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
148,Brandon Zylstra,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
149,Gabe Davis,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,3,6.7%,0,0,0,0,0,0,0,0
150,Andre Roberts,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
151,Jamison Crowder,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
152,K.J. Osborn,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
153,Marquez Callaway,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
154,Noah Brown,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
155,C.J. Board,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
156,Diontae Spencer,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
157,Kalif Raymond,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
158,Alex Erickson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
159,Dwayne Harris,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
160,Nick Westbrook-Ikhine,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.7%,0,0,1,0,0,0,0,0
161,Courtland Sutton,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
162,Cedrick Wilson Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
163,Amari Cooper,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
164,CeeDee Lamb,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
165,John Ross,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
166,Allen Lazard,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
167,Malik Taylor,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
168,A.J. Green,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,5,13.2%,0,1,0,0,0,0,0,0
169,Mike Thomas,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,5.3%,0,0,0,0,0,0,0,0
170,Tre'Quan Smith,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,4.3%,0,0,1,0,0,0,0,0
171,Dan Chisena,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
172,Justin Watson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
173,Quinton Bell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
174,Trent Taylor,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
175,Tyreek Hill,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
