,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
18,Tim Patrick,1,5,119,23.8,61.0,12.2,0,0.0,58.0,11.6,8,1.6,0,8,26.7%,5,0,0,2,2,2,2,2
19,Chase Claypool,1,4,59,14.8,52.0,13.0,0,0.0,7.0,1.8,4,1.0,0,8,17.4%,5,1,0,3,1,1,0,0
20,Breshad Perriman,1,2,54,27.0,51.0,25.5,0,0.0,3.0,1.5,2,1.0,0,4,14.3%,2,0,0,1,1,1,1,1
21,Chris Godwin,1,7,53,7.6,26.0,3.7,0,0.0,27.0,3.9,11,1.6,0,10,21.3%,7,0,1,3,0,0,0,0
22,Corey Davis,1,5,113,22.6,76.0,15.2,0,0.0,37.0,7.4,15,3.0,0,7,21.9%,5,0,0,5,2,1,1,1
23,Diontae Johnson,1,12,111,9.3,90.0,7.5,0,0.0,21.0,1.8,10,0.8,0,16,34.8%,12,0,0,3,3,0,0,0
24,Mike Evans,1,5,49,9.8,34.0,6.8,0,0.0,15.0,3.0,8,1.6,0,9,19.1%,5,0,2,2,0,0,0,0
25,DK Metcalf,1,3,46,15.3,34.0,11.3,0,0.0,12.0,4.0,11,3.7,2,5,18.5%,5,2,1,2,2,0,0,0
26,Michael Thomas,1,9,104,11.6,90.0,10.0,0,0.0,14.0,1.6,6,0.7,0,12,52.2%,10,1,4,4,1,0,0,0
27,A.J. Green,1,4,41,10.3,33.0,8.3,0,0.0,8.0,2.0,6,1.5,0,9,20.5%,4,0,2,2,0,0,0,0
28,Calvin Ridley,1,5,90,18.0,79.0,15.8,0,0.0,11.0,2.2,3,0.6,0,9,26.5%,6,1,0,3,1,1,1,1
29,Tyler Boyd,1,9,85,9.4,50.0,5.6,0,0.0,35.0,3.9,15,1.7,0,11,25.0%,9,0,0,5,0,0,0,0
30,Brandin Cooks,1,4,85,21.3,55.0,13.8,0,0.0,30.0,7.5,3,0.8,0,5,13.5%,4,0,2,3,2,1,1,1
31,Terry McLaurin,1,5,84,16.8,61.0,12.2,0,0.0,23.0,4.6,8,1.6,0,7,29.2%,5,0,1,3,2,1,1,1
32,Amari Cooper,1,6,81,13.5,52.0,8.7,0,0.0,29.0,4.8,8,1.3,0,7,22.6%,6,0,0,5,1,1,0,0
33,William Fuller V,1,6,80,13.3,43.0,7.2,0,0.0,37.0,6.2,21,3.5,3,8,21.6%,7,1,0,4,2,0,0,0
34,Steven Sims Jr.,1,3,13,4.3,11.0,3.7,0,0.0,2.0,0.7,0,0.0,0,3,12.5%,3,0,1,0,0,0,0,0
35,KhaDarel Hodge,1,3,73,24.3,59.0,19.7,0,0.0,14.0,4.7,2,0.7,0,5,27.8%,3,0,0,3,1,1,1,1
36,Denzel Mims,1,3,71,23.7,64.0,21.3,0,0.0,7.0,2.3,0,0.0,0,7,25.0%,3,0,0,3,2,0,0,0
37,Keke Coutee,1,2,10,5.0,10.0,5.0,0,0.0,0.0,0.0,0,0.0,0,4,10.8%,2,0,3,0,0,0,0,0
38,Van Jefferson,1,1,7,7.0,5.0,5.0,0,0.0,2.0,2.0,0,0.0,0,1,2.0%,1,0,1,0,0,0,0,0
39,Randall Cobb,1,2,7,3.5,4.0,2.0,0,0.0,3.0,1.5,0,0.0,0,2,5.4%,2,0,1,0,0,0,0,0
40,Emmanuel Sanders,1,4,66,16.5,44.0,11.0,0,0.0,22.0,5.5,3,0.8,0,5,21.7%,4,0,0,1,1,1,1,1
41,Rashard Higgins,1,3,65,21.7,63.0,21.0,0,0.0,2.0,0.7,0,0.0,0,4,22.2%,3,0,0,2,1,1,1,1
42,Larry Fitzgerald,1,8,62,7.8,13.0,1.6,0,0.0,49.0,6.1,13,1.6,0,10,25.6%,8,0,0,3,0,0,0,0
43,Antonio Brown,1,8,57,7.1,37.0,4.6,0,0.0,20.0,2.5,2,0.3,0,13,27.7%,8,0,0,2,0,0,0,0
44,Russell Gage,1,7,58,8.3,36.0,5.1,0,0.0,22.0,3.1,7,1.0,1,12,35.3%,9,2,0,2,0,0,0,0
45,Zach Pascal,1,3,54,18.0,41.0,13.7,0,0.0,13.0,4.3,6,2.0,1,3,8.6%,3,0,0,3,2,0,0,0
46,Tyron Billy-Johnson,1,1,54,54.0,50.0,50.0,0,0.0,4.0,4.0,0,0.0,0,1,2.1%,1,0,0,1,1,1,1,1
47,Jalen Reagor,1,4,52,13.0,29.0,7.3,0,0.0,23.0,5.8,0,0.0,0,5,14.7%,4,0,2,3,0,0,0,0
48,Marvin Jones Jr.,1,4,51,12.8,44.0,11.0,0,0.0,7.0,1.8,6,1.5,1,6,18.8%,5,1,0,2,1,0,0,0
49,DeAndre Hopkins,1,5,51,10.2,32.0,6.4,0,0.0,19.0,3.8,20,4.0,1,8,20.5%,5,0,0,2,1,0,0,0
50,Christian Kirk,1,4,50,12.5,50.0,12.5,0,0.0,0.0,0.0,0,0.0,0,6,15.4%,4,0,0,4,0,0,0,0
51,Robbie Chosen,1,7,46,6.6,17.0,2.4,0,0.0,29.0,4.1,8,1.1,0,9,25.7%,7,0,0,2,0,0,0,0
52,Demarcus Robinson,1,6,44,7.3,36.0,6.0,0,0.0,8.0,1.3,6,1.0,0,8,18.2%,6,0,1,1,0,0,0,0
53,DJ Chark Jr.,1,4,41,10.3,20.0,5.0,0,0.0,21.0,5.3,7,1.8,0,8,24.2%,4,0,0,2,0,0,0,0
54,N'Keal Harry,1,5,41,8.2,26.0,5.2,0,0.0,15.0,3.0,5,1.0,0,8,21.1%,6,1,0,2,0,0,0,0
55,Julio Jones,1,2,39,19.5,32.0,16.0,0,0.0,7.0,3.5,3,1.5,0,2,5.9%,2,0,0,2,1,0,0,0
56,Jakobi Meyers,1,3,38,12.7,12.0,4.0,0,0.0,26.0,8.7,0,0.0,0,3,7.9%,3,0,0,2,1,0,0,0
57,Hunter Renfrow,1,2,37,18.5,23.0,11.5,0,0.0,14.0,7.0,7,3.5,0,2,6.9%,2,0,0,2,1,0,0,0
58,Jerry Jeudy,1,3,37,12.3,26.0,8.7,0,0.0,11.0,3.7,0,0.0,0,8,26.7%,3,0,0,1,1,0,0,0
59,T.Y. Hilton,1,3,36,12.0,27.0,9.0,0,0.0,9.0,3.0,0,0.0,0,6,17.1%,3,0,1,2,1,0,0,0
60,KJ Hamler,1,4,35,8.8,19.0,4.8,0,0.0,16.0,4.0,0,0.0,0,6,20.0%,4,0,0,2,0,0,0,0
61,Marquez Valdes-Scantling,1,3,55,18.3,45.0,15.0,0,0.0,10.0,3.3,0,0.0,0,6,17.1%,3,0,0,1,1,1,1,1
62,Josh Reynolds,1,3,32,10.7,16.0,5.3,0,0.0,16.0,5.3,2,0.7,0,6,12.2%,4,1,1,1,0,0,0,0
63,Michael Gallup,1,2,29,14.5,20.0,10.0,0,0.0,9.0,4.5,0,0.0,0,5,16.1%,4,2,0,2,0,0,0,0
64,Christian Blake,1,2,28,14.0,19.0,9.5,0,0.0,9.0,4.5,1,0.5,0,4,11.8%,2,0,0,1,1,0,0,0
65,Dez Bryant,1,4,28,7.0,-6.0,-1.5,0,0.0,34.0,8.5,8,2.0,0,5,17.9%,5,1,0,1,0,0,0,0
66,Keelan Cole Sr.,1,2,26,13.0,23.0,11.5,0,0.0,3.0,1.5,1,0.5,0,5,15.2%,2,0,0,1,0,0,0,0
67,Tee Higgins,1,3,26,8.7,21.0,7.0,0,0.0,5.0,1.7,1,0.3,0,10,22.7%,4,1,0,1,1,0,0,0
68,Jarvis Landry,1,2,23,11.5,16.0,8.0,0,0.0,7.0,3.5,7,3.5,0,2,11.1%,2,0,0,2,0,0,0,0
69,Cameron Batson,1,2,21,10.5,0.0,0.0,0,0.0,21.0,10.5,5,2.5,0,2,6.3%,2,0,0,1,0,0,0,0
70,Deonte Harty,1,1,2,2.0,-4.0,-4.0,0,0.0,6.0,6.0,0,0.0,0,1,4.3%,1,0,0,0,0,0,0,0
71,Willie Snead IV,1,3,23,7.7,12.0,4.0,0,0.0,11.0,3.7,9,3.0,1,7,25.0%,3,0,3,0,0,0,0,0
72,Malcolm Perry,1,3,23,7.7,12.0,4.0,0,0.0,11.0,3.7,1,0.3,0,5,13.5%,4,1,0,1,0,0,0,0
73,Ray-Ray McCloud III,1,4,20,5.0,-3.0,-0.8,0,0.0,23.0,5.8,4,1.0,0,4,8.7%,4,0,0,1,0,0,0,0
74,Equanimeous St. Brown,1,1,23,23.0,-2.0,-2.0,0,0.0,25.0,25.0,16,16.0,0,1,2.9%,1,0,0,1,1,0,0,0
75,DeMichael Harris,1,1,1,1.0,-3.0,-3.0,0,0.0,4.0,4.0,0,0.0,0,1,2.9%,1,0,0,0,0,0,0,0
76,Cam Sims,1,2,20,10.0,4.0,2.0,0,0.0,16.0,8.0,2,1.0,0,2,8.3%,2,0,0,1,0,0,0,0
77,JuJu Smith-Schuster,1,4,19,4.8,3.0,0.8,0,0.0,16.0,4.0,6,1.5,0,5,10.9%,4,0,0,0,0,0,0,0
78,Zay Jones,1,1,18,18.0,0.0,0.0,0,0.0,18.0,18.0,6,6.0,1,1,3.4%,1,0,0,1,0,0,0,0
79,Allen Lazard,1,2,18,9.0,14.0,7.0,0,0.0,4.0,2.0,0,0.0,0,4,11.4%,3,1,0,1,0,0,0,0
80,Byron Pringle,1,3,17,5.7,6.0,2.0,0,0.0,11.0,3.7,3,1.0,1,4,9.1%,3,0,1,1,0,0,0,0
81,Henry Ruggs III,1,1,5,5.0,0.0,0.0,0,0.0,5.0,5.0,2,2.0,0,1,3.4%,1,0,0,0,0,0,0,0
82,Marvin Hall,1,3,16,5.3,9.0,3.0,0,0.0,7.0,2.3,2,0.7,0,3,9.4%,3,0,0,0,0,0,0,0
83,Jamison Crowder,1,1,16,16.0,15.0,15.0,0,0.0,1.0,1.0,1,1.0,0,4,14.3%,1,0,0,1,0,0,0,0
84,Mecole Hardman Jr.,1,1,16,16.0,11.0,11.0,0,0.0,5.0,5.0,3,3.0,0,1,2.3%,1,0,0,1,0,0,0,0
85,Donte Moncrief,1,1,15,15.0,1.0,1.0,0,0.0,14.0,14.0,0,0.0,0,2,5.3%,1,0,0,1,0,0,0,0
86,Jakeem Grant Sr.,1,2,12,6.0,6.0,3.0,0,0.0,6.0,3.0,0,0.0,0,6,16.2%,2,0,1,1,0,0,0,0
87,Marcus Johnson,1,1,14,14.0,14.0,14.0,0,0.0,0.0,0.0,0,0.0,0,3,8.6%,1,0,0,1,0,0,0,0
88,James Proche II,1,1,14,14.0,6.0,6.0,0,0.0,8.0,8.0,6,6.0,0,1,3.6%,1,0,0,1,0,0,0,0
89,Antonio Callaway,1,1,13,13.0,10.0,10.0,0,0.0,3.0,3.0,0,0.0,0,1,2.7%,1,0,0,1,0,0,0,0
90,Chris Conley,1,1,13,13.0,-1.0,-1.0,0,0.0,14.0,14.0,12,12.0,0,4,12.1%,2,1,0,1,0,0,0,0
91,James Washington,1,1,12,12.0,0.0,0.0,0,0.0,12.0,12.0,0,0.0,0,3,6.5%,1,0,0,1,0,0,0,0
92,Alex Erickson,1,1,8,8.0,1.0,1.0,0,0.0,7.0,7.0,3,3.0,0,1,2.3%,1,0,0,0,0,0,0,0
93,Olamide Zaccheaus,1,1,10,10.0,11.0,11.0,0,0.0,-1.0,-1.0,0,0.0,0,1,2.9%,1,0,0,1,0,0,0,0
94,Jamal Agnew,1,3,10,3.3,1.0,0.3,0,0.0,9.0,3.0,3,1.0,0,6,18.8%,4,1,0,0,0,0,0,0
95,Bisi Johnson,1,1,9,9.0,5.0,5.0,0,0.0,4.0,4.0,0,0.0,0,1,3.6%,1,0,0,0,0,0,0,0
96,Quintez Cephus,1,1,9,9.0,9.0,9.0,0,0.0,0.0,0.0,0,0.0,0,2,6.3%,1,0,0,0,0,0,0,0
97,Mack Hollins,1,1,9,9.0,4.0,4.0,0,0.0,5.0,5.0,0,0.0,0,2,5.4%,1,0,0,0,0,0,0,0
98,Greg Ward,1,3,9,3.0,-3.0,-1.0,0,0.0,12.0,4.0,1,0.3,0,4,11.8%,3,0,0,0,0,0,0,0
99,Travis Fulgham,1,1,8,8.0,8.0,8.0,0,0.0,0.0,0.0,0,0.0,0,7,20.6%,1,0,0,0,0,0,0,0
100,Nick Westbrook-Ikhine,1,1,7,7.0,7.0,7.0,0,0.0,0.0,0.0,0,0.0,0,1,3.1%,1,0,0,0,0,0,0,0
101,Isaiah Wright,1,1,7,7.0,0.0,0.0,0,0.0,7.0,7.0,7,7.0,0,1,4.2%,1,0,0,0,0,0,0,0
102,Cedrick Wilson Jr.,1,1,7,7.0,6.0,6.0,0,0.0,1.0,1.0,0,0.0,0,2,6.5%,2,1,0,0,0,0,0,0
103,Noah Brown,1,1,6,6.0,4.0,4.0,0,0.0,2.0,2.0,2,2.0,0,1,3.2%,1,0,0,0,0,0,0,0
104,Andy Isabella,1,1,6,6.0,-3.0,-3.0,0,0.0,9.0,9.0,4,4.0,1,2,5.1%,1,0,0,0,0,0,0,0
105,Jeff Smith,1,1,5,5.0,5.0,5.0,0,0.0,0.0,0.0,0,0.0,0,1,3.6%,1,0,0,0,0,0,0,0
106,David Moore,1,2,5,2.5,-1.0,-0.5,0,0.0,6.0,3.0,0,0.0,0,2,7.4%,2,0,1,0,0,0,0,0
107,Devin Duvernay,1,1,5,5.0,-4.0,-4.0,0,0.0,9.0,9.0,2,2.0,0,2,7.1%,1,0,0,0,0,0,0,0
108,Auden Tate,1,1,5,5.0,5.0,5.0,0,0.0,0.0,0.0,0,0.0,0,2,4.5%,1,0,1,0,0,0,0,0
109,Jalen Guyton,1,1,4,4.0,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,1,2.1%,1,0,0,0,0,0,0,0
110,Brandon Powell,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
111,Bryan Edwards,1,1,1,1.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0,2,6.9%,1,0,1,0,0,0,0,0
112,Deebo Samuel Sr.,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
113,Keith Kirkwood,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
114,Quez Watkins,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
115,Alex Bachman,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
116,Donovan Peoples-Jones,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
117,Gunner Olszewski,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
118,Vyncint Smith,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
119,Deon Cain,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
120,Lil'Jordan Humphrey,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
121,Jordan Matthews,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
122,Trenton Irwin,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
123,Nsimba Webster,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
124,KJ Hill Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
125,Joe Reed,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
126,Laquon Treadwell,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
127,Gehrig Dieter,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
128,Chris Moore,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
129,River Cracraft,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
130,Kristian Wilkerson,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
131,Juwann Winfree,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
132,Terry Godwin,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
133,Alshon Jeffery,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,5.9%,0,0,1,0,0,0,0,0
134,Robert Foster,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
135,Tyler Johnson,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
136,Trent Sherfield Sr.,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
137,John Hightower,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
138,Matthew Slater,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
139,Marquise Brown,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,3,10.7%,0,1,0,0,0,0,0,0
140,Freddie Swain,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
141,Miles Boykin,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
142,Odell Beckham Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
143,K.J. Osborn,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
144,Malik Taylor,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
145,Penny Hart,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
146,Braxton Berrios,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
147,Allen Robinson II,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
148,DeAndre Carter,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
149,Kenny Stills,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
150,Laviska Shenault Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
151,Collin Johnson,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
152,Parris Campbell,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
153,Ashton Dulin,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
154,Pharoh Cooper,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
155,Brandon Zylstra,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
156,Darrius Shepherd,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
157,Stefon Diggs,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
158,Gabe Davis,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
159,Anthony Miller,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
160,Brandon Aiyuk,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
161,Diontae Spencer,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
162,Kalif Raymond,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
163,Mohamed Sanu Sr.,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
164,Courtland Sutton,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
165,Marquez Callaway,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
166,Chad Beebe,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
167,DaeSean Hamilton,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
168,Darnell Mooney,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
169,Scotty Miller,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
170,John Ross,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
171,Tre'Quan Smith,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
172,Justin Watson,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
173,Sterling Shepard,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
174,Quinton Bell,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
175,Kendrick Bourne,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
176,Trent Taylor,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
177,Darius Slayton,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
