,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,Tyler Lockett,1,15,200.0,13.3,163.0,10.9,0,0.0,37,2.5,11,0.7,1,20,41.7%,17,2,3,8,2,2,1,1
2,Davante Adams,1,13,196.0,15.1,94.0,7.2,0,0.0,102,7.8,12,0.9,0,16,47.1%,13,0,3,6,3,2,1,1
3,DJ Moore,1,4,93.0,23.3,44.0,11.0,0,0.0,49,12.3,8,2.0,0,5,18.5%,4,0,1,1,1,1,1,1
4,A.J. Brown,1,6,153.0,25.5,57.0,9.5,0,0.0,96,16.0,7,1.2,0,8,26.7%,6,0,0,5,3,1,1,1
5,Diontae Johnson,1,9,80.0,8.9,32.0,3.6,0,0.0,48,5.3,9,1.0,0,15,30.6%,11,2,4,3,0,0,0,0
6,Scotty Miller,1,6,109.0,18.2,76.0,12.7,0,0.0,33,5.5,7,1.2,0,9,22.0%,6,0,1,5,2,2,0,0
7,Tyler Boyd,1,11,101.0,9.2,63.0,5.7,0,0.0,38,3.5,18,1.6,0,13,27.7%,11,0,7,5,0,0,0,0
8,Nelson Agholor,1,5,107.0,21.4,93.0,18.6,0,0.0,14,2.8,3,0.6,0,9,25.0%,6,1,0,3,3,1,1,1
9,Christian Kirk,1,5,37.0,7.4,24.0,4.8,0,0.0,13,2.6,2,0.4,1,8,18.2%,5,0,3,1,0,0,0,0
10,Terry McLaurin,1,7,90.0,12.9,59.0,8.4,0,0.0,31,4.4,5,0.7,0,11,52.4%,7,0,3,2,1,1,1,1
11,Calvin Ridley,1,5,69.0,13.8,68.0,13.6,0,0.0,1,0.2,0,0.0,0,7,17.5%,5,0,2,3,1,0,0,0
12,Chris Godwin,1,9,88.0,9.8,61.0,6.8,0,0.0,27,3.0,12,1.3,0,9,22.0%,9,0,1,3,1,0,0,0
13,Jalen Guyton,1,2,84.0,42.0,44.0,22.0,0,0.0,40,20.0,0,0.0,0,3,7.1%,3,1,0,2,1,1,1,1
14,DeAndre Hopkins,1,10,103.0,10.3,82.0,8.2,0,0.0,21,2.1,2,0.2,0,12,27.3%,10,0,0,5,1,1,0,0
15,Tee Higgins,1,5,71.0,14.2,50.0,10.0,0,0.0,21,4.2,12,2.4,2,5,10.6%,5,0,1,3,1,0,0,0
16,Keenan Allen,1,10,125.0,12.5,69.0,6.9,0,0.0,56,5.6,30,3.0,0,13,31.0%,10,0,0,5,2,0,0,0
17,Sterling Shepard,1,6,59.0,9.8,30.0,5.0,0,0.0,29,4.8,17,2.8,0,8,28.6%,6,0,3,1,1,0,0,0
18,Donovan Peoples-Jones,1,3,56.0,18.7,53.0,17.7,0,0.0,3,1.0,0,0.0,0,3,10.7%,3,0,0,3,1,0,0,0
19,Brandon Aiyuk,1,6,115.0,19.2,62.0,10.3,0,0.0,53,8.8,6,1.0,0,7,28.0%,6,0,1,5,3,1,0,0
20,Tyreek Hill,1,6,55.0,9.2,21.0,3.5,0,0.0,34,5.7,7,1.2,1,10,41.7%,7,0,2,3,0,0,0,0
21,Kenny Golladay,1,6,114.0,19.0,110.0,18.3,0,0.0,4,0.7,0,0.0,0,7,21.9%,6,0,0,5,2,0,0,0
22,Curtis Samuel,1,6,48.0,8.0,18.0,3.0,0,0.0,30,5.0,10,1.7,0,6,22.2%,6,0,0,2,1,0,0,0
23,Josh Reynolds,1,4,52.0,13.0,32.0,8.0,0,0.0,20,5.0,2,0.5,0,8,25.8%,4,0,1,2,1,0,0,0
24,Cole Beasley,1,11,112.0,10.2,46.0,4.2,0,0.0,66,6.0,17,1.5,0,12,29.3%,11,0,1,4,1,0,0,0
25,Rashard Higgins,1,6,110.0,18.3,94.0,15.7,0,0.0,16,2.7,1,0.2,0,6,21.4%,6,0,0,5,4,1,0,0
26,Deonte Harty,1,4,46.0,11.5,41.0,10.3,0,0.0,5,1.3,1,0.3,0,5,14.3%,5,1,1,2,0,0,0,0
27,Greg Ward,1,5,42.0,8.4,34.0,6.8,0,0.0,8,1.6,4,0.8,0,6,14.6%,5,0,1,2,0,0,0,0
28,Golden Tate,1,1,39.0,39.0,26.0,26.0,0,0.0,13,13.0,13,13.0,0,2,7.1%,1,0,1,1,1,1,0,0
29,Julio Jones,1,8,97.0,12.1,68.0,8.5,0,0.0,29,3.6,11,1.4,0,9,22.5%,8,0,1,4,1,0,0,0
30,Corey Davis,1,6,35.0,5.8,28.0,4.7,0,0.0,7,1.2,0,0.0,0,10,33.3%,6,0,1,0,0,0,0,0
31,William Fuller V,1,3,35.0,11.7,29.0,9.7,0,0.0,6,2.0,1,0.3,0,6,15.8%,4,1,2,1,1,0,0,0
32,Randall Cobb,1,8,95.0,11.9,67.0,8.4,0,0.0,28,3.5,6,0.8,1,10,26.3%,8,0,1,4,1,0,0,0
33,Chris Conley,1,1,28.0,28.0,28.0,28.0,0,0.0,0,0.0,0,0.0,0,2,8.3%,1,0,0,1,1,0,0,0
34,Amari Cooper,1,7,80.0,11.4,59.0,8.4,0,0.0,21,3.0,15,2.1,0,7,33.3%,7,0,0,3,1,1,0,0
35,JuJu Smith-Schuster,1,9,85.0,9.4,50.0,5.6,0,0.0,35,3.9,7,0.8,0,14,28.6%,9,0,1,2,2,0,0,0
36,A.J. Green,1,7,82.0,11.7,64.0,9.1,0,0.0,18,2.6,13,1.9,1,13,27.7%,7,0,1,5,1,0,0,0
37,Marvin Jones Jr.,1,5,80.0,16.0,68.0,13.6,0,0.0,12,2.4,4,0.8,0,6,18.8%,5,0,1,4,2,0,0,0
