,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
43,Breece Hall,1,9,23,2.6,8.0,0.9,15,1.7,0,1,-5.0,0,1,0,0,0,0,10,3,4,1,4
44,Bucky Irving,1,9,44,4.9,26.0,2.9,18,2.0,0,0,0.0,0,2,0,0,0,0,16,2,2,1,1
45,Eric Gray,1,4,4,1.0,3.0,0.8,1,0.3,0,0,0.0,0,0,0,0,0,0,2,3,4,2,8
46,Miles Sanders,1,2,6,3.0,3.0,1.5,3,1.5,0,0,0.0,0,0,0,0,0,0,4,2,3,2,0
47,Blake Corum,1,5,25,5.0,17.0,3.4,8,1.6,0,0,0.0,0,1,0,0,0,0,12,1,1,0,5
48,Zach Charbonnet,1,2,11,5.5,9.0,4.5,2,1.0,0,0,0.0,0,0,0,0,0,0,9,3,5,0,0
49,Braelon Allen,1,5,13,2.6,6.0,1.2,7,1.4,0,0,0.0,0,0,0,0,0,0,7,1,2,0,1
50,Tyler Allgeier,1,6,12,2.0,7.0,1.2,5,0.8,0,2,-4.0,0,0,0,0,0,0,8,3,3,0,4
51,Justice Hill,1,5,17,3.4,14.0,2.8,3,0.6,1,0,0.0,0,0,0,0,0,0,7,1,2,0,4
52,Samaje Perine,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,1,8
53,Hunter Luepke,1,2,6,3.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,1,1,0,4
54,Isaac Guerendo,1,5,22,4.4,9.0,1.8,13,2.6,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
55,Ezekiel Elliott,1,6,17,2.8,10.0,1.7,7,1.2,0,1,-1.0,0,0,0,0,0,0,5,0,1,0,0
56,De'Von Achane,1,3,18,6.0,13.0,4.3,5,1.7,0,0,0.0,0,1,0,0,0,0,12,1,1,0,0
57,Emanuel Wilson,1,6,24,4.0,13.0,2.2,11,1.8,1,0,0.0,0,0,0,0,0,0,7,1,1,0,0
58,Ty Johnson,1,3,15,5.0,0.0,0.0,0,0.0,0,2,-4.0,0,1,0,0,0,0,19,0,0,0,0
59,Aaron Shampklin,1,4,14,3.5,7.0,1.8,7,1.8,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
60,Myles Gaskin,1,2,2,1.0,1.0,0.5,1,0.5,0,0,0.0,0,0,0,0,0,0,2,1,1,0,0
61,Carson Steele,1,5,12,2.4,5.0,1.0,7,1.4,0,1,-9.0,0,0,0,0,0,0,8,0,0,0,0
62,D'Ernest Johnson,1,1,1,1.0,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,2,3,0,7
63,Jonathan Ward,1,2,9,4.5,7.0,3.5,2,1.0,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0
64,Jamaal Williams,1,2,9,4.5,7.0,3.5,2,1.0,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0
65,Michael Burton,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
66,Ray Davis,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,0
67,Pierre Strong Jr.,1,1,2,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,1,0,0
68,British Brooks,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
69,J.J. Taylor,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
70,Gary Brightwell,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
71,Trayveon Williams,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
72,Sione Vaki,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
73,Darrynton Evans,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
74,Blake Watson,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
75,Jakob Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
76,Patrick Taylor Jr.,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
77,Dante Miller,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
78,Craig Reynolds,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
79,Isaiah Davis,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
80,Chris Collier,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
81,Chris Brooks,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
82,Jordan Mims,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,D.J. Williams,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,MarShawn Lloyd,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,Kimani Vidal,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Tyler Badie,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Keaontay Ingram,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Dylan Laube,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Kenny McIntosh,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Hassan Haskins,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Cordarrelle Patterson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Emari Demercado,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
93,Travis Homer,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Reggie Gilliam,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,JaMycal Hasty,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,DeeJay Dallas,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,J.K. Dobbins,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Jonathan Taylor,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Khari Blasingame,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Tony Pollard,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Devin Singletary,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Raheem Blackshear,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,David Montgomery,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Jeff Wilson Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Mike Boone,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Gus Edwards,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Saquon Barkley,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Patrick Ricard,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Joe Mixon,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Zamir White,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Khalil Herbert,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Trey Benson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Sean Tucker,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Tyjae Spears,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Tyreik McAllister,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Julius Chestnut,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Kendre Miller,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Isiah Pacheco,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Jaylen Warren,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Ronnie Rivers,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Adam Prentice,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Will Shipley,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Kenneth Gainwell,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Avery Williams,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,Audric Estime,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Kyle Juszczyk,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Chris Rodriguez Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Deuce Vaughn,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Jahmyr Gibbs,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,Dameon Pierce,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Terrell Jennings,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
