,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
28,Trey Sermon,1,2,16.0,8.0,12.0,6.0,4,2.0,0,0,0.0,1,1,0,0,0,0,15,0,0,0,0
29,Carson Steele,1,17,72.0,4.2,32.0,1.9,40,2.4,0,1,-2.0,0,0,0,0,0,0,9,1,2,1,1
30,Jaleel McLaughlin,1,5,7.0,1.4,-2.0,-0.4,9,1.8,2,1,-4.0,1,0,0,0,0,0,7,1,1,0,0
31,Tyler Badie,1,9,70.0,7.8,14.0,1.6,56,6.2,1,1,-3.0,0,1,1,1,1,0,43,0,0,0,0
32,Jerome Ford,1,10,37.0,3.7,16.0,1.6,21,2.1,1,1,-2.0,0,2,0,0,0,0,12,3,4,0,14
33,Chase Brown,1,7,62.0,8.9,32.0,4.6,30,4.3,2,0,0.0,0,4,0,0,0,0,16,2,3,0,2
34,Braelon Allen,1,11,55.0,5.0,23.0,2.1,32,2.9,1,0,0.0,0,2,0,0,0,0,11,3,3,0,4
35,Roschon Johnson,1,8,30.0,3.8,19.0,2.4,11,1.4,0,1,-1.0,0,0,0,0,0,0,9,4,5,0,6
36,Tyjae Spears,1,2,7.0,3.5,2.0,1.0,5,2.5,0,0,0.0,0,0,0,0,0,0,6,4,4,0,40
37,De'Von Achane,1,11,30.0,2.7,23.0,2.1,7,0.6,1,3,-6.0,0,1,0,0,0,0,13,3,5,1,4
38,Rico Dowdle,1,8,32.0,4.0,15.0,1.9,17,2.1,1,0,0.0,0,0,0,0,0,0,6,3,5,0,7
39,J.K. Dobbins,1,15,44.0,2.9,14.0,0.9,30,2.0,1,2,-4.0,0,1,0,0,0,0,13,3,3,0,2
40,Justice Hill,1,5,33.0,6.6,16.0,3.2,17,3.4,1,0,0.0,0,2,0,0,0,0,17,2,2,0,1
41,Cordarrelle Patterson,1,4,33.0,8.3,9.0,2.3,24,6.0,1,0,0.0,0,2,0,0,0,0,14,3,5,1,4
42,Josh Jacobs,1,14,43.0,3.1,18.0,1.3,25,1.8,0,3,-4.0,0,1,0,0,0,0,10,1,1,0,4
43,D'Andre Swift,1,13,20.0,1.5,7.0,0.5,13,1.0,0,2,-13.0,0,0,0,0,0,0,4,2,4,0,3
44,Hunter Luepke,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,2
45,Tyrone Tracy Jr.,1,5,23.0,4.6,10.0,2.0,13,2.6,0,0,0.0,0,0,0,0,0,0,6,2,2,1,0
46,Samaje Perine,1,6,25.0,4.2,13.0,2.2,12,2.0,0,0,0.0,0,0,0,0,0,0,9,3,4,0,8
47,Antonio Gibson,1,5,29.0,5.8,17.0,3.4,12,2.4,0,0,0.0,0,0,0,0,0,0,8,3,3,0,1
48,Rachaad White,1,6,17.0,2.8,11.0,1.8,6,1.0,0,0,0.0,0,0,0,0,0,0,9,5,6,1,10
49,Zamir White,1,10,34.0,3.4,30.0,3.0,4,0.4,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0
50,Tyler Allgeier,1,7,32.0,4.6,16.0,2.3,16,2.3,0,0,0.0,0,2,0,0,0,0,12,0,0,0,0
51,Tony Pollard,1,6,14.0,2.3,5.0,0.8,9,1.5,1,0,0.0,0,0,0,0,0,0,4,3,4,0,6
52,Dare Ogunbowale,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,6
53,James Conner,1,9,17.0,1.9,6.0,0.7,11,1.2,0,2,-4.0,0,0,0,0,0,0,7,1,1,0,8
54,Javonte Williams,1,5,12.0,2.4,2.0,0.4,10,2.0,1,0,0.0,0,0,0,0,0,0,5,4,4,1,9
55,Isaac Guerendo,1,5,19.0,3.8,8.0,1.6,11,2.2,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
56,Jaylen Wright,1,2,17.0,8.5,14.0,7.0,3,1.5,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0
57,Alec Ingold,1,1,-2.0,-2.0,0.0,0.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,0,3,3,1,2
58,Jeff Wilson Jr.,1,3,14.0,4.7,7.0,2.3,7,2.3,0,0,0.0,0,1,0,0,0,0,10,0,0,0,0
59,Deuce Vaughn,1,2,5.0,2.5,3.0,1.5,2,1.0,0,0,0.0,0,0,0,0,0,0,4,1,2,0,1
60,Ty Chandler,1,7,13.0,1.9,7.0,1.0,6,0.9,0,1,-2.0,0,0,0,0,0,0,5,0,0,0,0
61,Ameer Abdullah,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,4
62,Ezekiel Elliott,1,3,6.0,2.0,2.0,0.7,4,1.3,0,0,0.0,0,0,0,0,0,0,4,1,2,0,2
63,Kenneth Gainwell,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,0
64,D'Ernest Johnson,1,2,12.0,6.0,9.0,4.5,3,1.5,0,0,0.0,0,1,0,0,0,0,11,0,1,1,0
65,Kenny McIntosh,1,3,11.0,3.7,5.0,1.7,6,2.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
66,Gus Edwards,1,3,9.0,3.0,0.0,0.0,9,3.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
67,Tank Bigsby,1,2,9.0,4.5,4.0,2.0,5,2.5,1,0,0.0,0,0,0,0,0,0,7,0,0,0,0
68,Khalil Herbert,1,4,9.0,2.3,4.0,1.0,5,1.3,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
69,Ronnie Rivers,1,2,9.0,4.5,7.0,3.5,2,1.0,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0
70,Trey Benson,1,2,8.0,4.0,7.0,3.5,1,0.5,1,0,0.0,0,0,0,0,0,0,6,0,0,0,0
71,Emari Demercado,1,2,7.0,3.5,4.0,2.0,3,1.5,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
72,Kyle Juszczyk,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
73,Isaiah Davis,1,3,6.0,2.0,0.0,0.0,6,2.0,0,1,-1.0,0,0,0,0,0,0,4,0,0,0,0
74,D'Onta Foreman,1,2,5.0,2.5,3.0,1.5,2,1.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
75,JaMycal Hasty,1,1,5.0,5.0,1.0,1.0,4,4.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
76,Sean Tucker,1,1,4.0,4.0,2.0,2.0,2,2.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
77,Chris Brooks,1,3,3.0,1.0,0.0,0.0,3,1.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
78,J.J. Taylor,1,1,3.0,3.0,2.0,2.0,1,1.0,0,0,0.0,0,0,0,0,0,0,3,2,2,0,0
79,Rhamondre Stevenson,1,6,23.0,3.8,6.0,1.0,17,2.8,1,1,-1.0,0,1,0,0,0,0,13,0,0,0,0
80,British Brooks,1,1,2.0,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
81,Jaylen Warren,1,3,5.0,1.7,3.0,1.0,2,0.7,0,0,0.0,0,0,0,0,0,0,3,1,1,0,0
82,Jeremy McNichols,1,1,1.0,1.0,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
83,Eric Gray,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Blake Watson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,Kimani Vidal,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Dylan Laube,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Craig Reynolds,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Jamaal Williams,1,1,-1.0,-1.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,0,1,3,1,0
89,D.J. Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Chris Collier,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Dante Miller,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Keaontay Ingram,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Aaron Shampklin,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Tyler Goodson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,MarShawn Lloyd,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Jakob Johnson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Hassan Haskins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Kareem Hunt,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Blake Corum,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Trayveon Williams,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Will Shipley,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Michael Burton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Raheem Mostert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,C.J. Ham,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Joe Mixon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Patrick Ricard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Myles Gaskin,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Mike Boone,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Travis Homer,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Khari Blasingame,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,DeeJay Dallas,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Raheem Blackshear,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Dameon Pierce,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Chris Rodriguez Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Kenneth Walker III,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Audric Estime,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Avery Williams,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Adam Prentice,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Pierre Strong Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,Isiah Pacheco,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Kendre Miller,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Julius Chestnut,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Tyreik McAllister,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Jordan Mims,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,Sione Vaki,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Terrell Jennings,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
