,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
22,Jahmyr Gibbs,1,13,84.0,6.5,28.0,2.2,56,4.3,4,2,-9.0,0,3,2,0,0,0,24,7,7,4,0
23,Antonio Gibson,1,11,96.0,8.7,34.0,3.1,62,5.6,1,2,-3.0,0,2,1,1,1,0,45,1,1,0,4
24,Tony Pollard,1,17,62.0,3.6,15.0,0.9,47,2.8,3,2,-2.0,0,2,0,0,0,0,15,5,6,2,7
25,Austin Ekeler,1,8,38.0,4.8,22.0,2.8,16,2.0,1,0,0.0,0,1,0,0,0,0,13,3,3,0,2
26,Ty Chandler,1,10,82.0,8.2,70.0,7.0,12,1.2,0,0,0.0,0,3,1,0,0,0,25,0,0,0,0
27,Chuba Hubbard,1,10,64.0,6.4,18.0,1.8,46,4.6,0,0,0.0,0,2,1,0,0,0,23,4,5,0,4
28,Najee Harris,1,17,69.0,4.1,40.0,2.4,29,1.7,0,0,0.0,0,1,0,0,0,0,11,1,2,0,0
29,Khalil Herbert,1,2,3.0,1.5,1.0,0.5,2,1.0,0,0,0.0,2,0,0,0,0,0,2,2,2,0,1
30,Javonte Williams,1,11,17.0,1.5,4.0,0.4,13,1.2,0,3,-8.0,0,0,0,0,0,0,5,5,5,0,10
31,Tyler Allgeier,1,9,53.0,5.9,36.0,4.0,17,1.9,0,0,0.0,0,2,0,0,0,0,15,1,1,0,3
32,Jerome Ford,1,7,64.0,9.1,49.0,7.0,15,2.1,0,0,0.0,0,2,1,1,0,0,36,1,2,0,0
33,Jaylen Warren,1,9,42.0,4.7,23.0,2.6,19,2.1,1,0,0.0,0,2,0,0,0,0,11,2,2,1,2
34,Alexander Mattison,1,4,1.0,0.3,-1.0,-0.3,2,0.5,0,2,-3.0,1,0,0,0,0,0,3,0,0,0,0
35,Gus Edwards,1,18,59.0,3.3,21.0,1.2,38,2.1,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
36,Rico Dowdle,1,7,30.0,4.3,20.0,2.9,10,1.4,0,0,0.0,0,0,0,0,0,0,7,4,5,0,6
37,D'Onta Foreman,1,14,42.0,3.0,23.0,1.6,19,1.4,0,1,-1.0,0,0,0,0,0,0,9,1,1,0,0
38,Joe Mixon,1,9,25.0,2.8,17.0,1.9,8,0.9,0,1,-2.0,0,1,0,0,0,0,16,3,5,0,8
39,Aaron Jones,1,9,32.0,3.6,17.0,1.9,15,1.7,0,1,-2.0,0,0,0,0,0,0,9,5,6,2,5
40,Zack Moss,1,12,34.0,2.8,23.0,1.9,11,0.9,0,1,-2.0,0,0,0,0,0,0,8,1,1,0,13
41,Emari Demercado,1,2,46.0,23.0,7.0,3.5,39,19.5,2,0,0.0,0,1,1,1,1,0,41,0,0,0,0
42,D'Andre Swift,1,14,18.0,1.3,10.0,0.7,8,0.6,0,3,-9.0,0,0,0,0,0,0,7,4,5,0,2
43,Jamaal Williams,1,8,39.0,4.9,22.0,2.8,17,2.1,0,1,-2.0,0,1,0,0,0,0,11,0,0,0,0
44,Zamir White,1,9,24.0,2.7,8.0,0.9,16,1.8,1,0,0.0,0,0,0,0,0,0,8,3,4,0,14
45,Ezekiel Elliott,1,6,16.0,2.7,9.0,1.5,7,1.2,0,0,0.0,0,0,0,0,0,0,7,2,3,1,1
46,Ty Johnson,1,1,-1.0,-1.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,0,1,2,0,1
47,Justice Hill,1,4,22.0,5.5,10.0,2.5,12,3.0,1,0,0.0,0,1,0,0,0,0,14,2,2,0,5
48,Tyjae Spears,1,6,20.0,3.3,8.0,1.3,12,2.0,0,0,0.0,0,0,0,0,0,0,7,2,2,0,4
49,Chase Brown,1,4,31.0,7.8,21.0,5.3,10,2.5,0,0,0.0,0,1,0,0,0,0,12,0,0,0,0
50,Ray Davis,1,9,29.0,3.2,10.0,1.1,19,2.1,0,2,-4.0,0,1,0,0,0,0,10,1,1,0,0
51,Blake Corum,1,8,28.0,3.5,16.0,2.0,12,1.5,0,2,-2.0,0,0,0,0,0,0,9,0,0,0,0
52,D'Ernest Johnson,1,5,26.0,5.2,10.0,2.0,16,3.2,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0
53,Miles Sanders,1,7,20.0,2.9,6.0,0.9,14,2.0,0,1,-2.0,0,0,0,0,0,0,6,3,3,0,2
54,Dare Ogunbowale,1,2,3.0,1.5,2.0,1.0,1,0.5,0,0,0.0,0,0,0,0,0,0,3,2,2,0,0
55,Rachaad White,1,10,18.0,1.8,2.0,0.2,16,1.6,1,1,-1.0,0,0,0,0,0,0,5,1,1,0,3
56,Bucky Irving,1,7,22.0,3.1,9.0,1.3,13,1.9,1,1,-1.0,0,0,0,0,0,0,6,0,0,0,0
57,Kyle Juszczyk,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,5,0,1
58,MarShawn Lloyd,1,6,15.0,2.5,12.0,2.0,3,0.5,0,0,0.0,0,0,0,0,0,0,5,1,1,0,2
59,Tyler Badie,1,1,16.0,16.0,8.0,8.0,8,8.0,0,0,0.0,0,1,0,0,0,0,16,1,1,1,0
60,Deuce Vaughn,1,4,11.0,2.8,4.0,1.0,7,1.8,0,0,0.0,0,0,0,0,0,0,4,1,1,0,3
61,Sione Vaki,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
62,Trey Benson,1,11,10.0,0.9,2.0,0.2,8,0.7,0,3,-5.0,0,0,0,0,0,0,4,1,1,0,4
63,Cam Akers,1,7,32.0,4.6,21.0,3.0,11,1.6,1,0,0.0,0,1,0,0,0,0,13,1,1,0,0
64,Jeff Wilson Jr.,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,3
65,Hassan Haskins,1,3,11.0,3.7,4.0,1.3,7,2.3,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
66,Emanuel Wilson,1,5,9.0,1.8,6.0,1.2,3,0.6,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
67,Trey Sermon,1,2,0.0,0.0,-3.0,-1.5,3,1.5,0,1,-4.0,0,0,0,0,0,0,4,1,1,0,0
68,Travis Homer,1,1,6.0,6.0,4.0,4.0,2,2.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
69,Kenneth Gainwell,1,2,6.0,3.0,4.0,2.0,2,1.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
70,Jaleel McLaughlin,1,3,6.0,2.0,1.0,0.3,5,1.7,0,1,-3.0,0,0,0,0,0,0,7,0,0,0,0
71,Pierre Strong Jr.,1,1,-5.0,-5.0,0.0,0.0,0,0.0,0,1,-5.0,0,0,0,0,0,0,0,1,2,0,0
72,Jaylen Wright,1,5,4.0,0.8,-4.0,-0.8,8,1.6,0,3,-7.0,0,0,0,0,0,0,8,0,0,0,0
73,Carson Steele,1,7,24.0,3.4,14.0,2.0,10,1.4,1,0,0.0,0,0,0,0,0,0,9,0,0,0,0
74,Cordarrelle Patterson,1,2,3.0,1.5,2.0,1.0,1,0.5,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
75,Samaje Perine,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,3
76,Tyler Goodson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
77,Tyrone Tracy Jr.,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
78,Alec Ingold,1,2,2.0,1.0,0.0,0.0,2,1.0,0,1,-1.0,0,0,0,0,0,0,3,0,0,0,0
79,Ameer Abdullah,1,2,1.0,0.5,-1.0,-0.5,2,1.0,0,1,-3.0,0,0,0,0,0,0,4,2,2,0,1
80,JaMycal Hasty,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
81,Michael Burton,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
82,Avery Williams,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,Chris Brooks,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,C.J. Ham,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,Raheem Mostert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Kenny McIntosh,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,J.J. Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Keaontay Ingram,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Roschon Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Isaiah Davis,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Craig Reynolds,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Kareem Hunt,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Aaron Shampklin,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Blake Watson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Dante Miller,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Chris Collier,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,D.J. Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Dylan Laube,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Kimani Vidal,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Jeremy McNichols,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Trayveon Williams,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Jakob Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Tank Bigsby,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Adam Prentice,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
109,Sean Tucker,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Audric Estime,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Ronnie Rivers,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
112,Kenneth Walker III,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Chris Rodriguez Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Dameon Pierce,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Will Shipley,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Kendre Miller,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Julius Chestnut,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Tyreik McAllister,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Raheem Blackshear,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Eric Gray,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Jordan Mims,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,DeeJay Dallas,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Khari Blasingame,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,Hunter Luepke,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Mike Boone,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Myles Gaskin,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Patrick Ricard,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
129,Isaac Guerendo,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,British Brooks,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,John Kelly Jr.,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
132,Terrell Jennings,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
