,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
31,Antonio Gibson,1,6,12,2.0,6,1.0,6,1.0,1,1,-1.0,0,0,0,0,0,0,5,3,4,0,4
32,Josh Jacobs,1,9,51,5.7,28,3.1,23,2.6,1,1,-2.0,0,2,0,0,0,0,13,4,6,2,14
33,Bijan Robinson,1,7,28,4.0,13,1.9,15,2.1,0,0,0.0,0,0,0,0,0,0,9,4,4,0,4
34,Samaje Perine,1,5,14,2.8,7,1.4,7,1.4,0,0,0.0,2,0,0,0,0,0,4,0,0,0,0
35,Najee Harris,1,13,19,1.5,2,0.2,17,1.3,0,1,-2.0,0,0,0,0,0,0,5,3,6,1,8
36,Ty Johnson,1,1,3,3.0,0,0.0,0,0.0,0,0,0.0,3,0,0,0,0,0,3,0,0,0,0
37,Cordarrelle Patterson,1,6,43,7.2,18,3.0,25,4.2,0,1,-3.0,0,3,0,0,0,0,12,2,2,0,5
38,J.K. Dobbins,1,14,32,2.3,15,1.1,17,1.2,1,1,-1.0,0,1,0,0,0,0,12,3,4,1,15
39,Travis Etienne Jr.,1,11,50,4.5,31,2.8,19,1.7,1,0,0.0,0,2,0,0,0,0,13,1,2,0,2
40,Patrick Ricard,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
41,Alexander Mattison,1,5,60,12.0,32,6.4,28,5.6,3,0,0.0,0,3,1,0,0,0,24,0,1,0,0
42,Zach Charbonnet,1,2,15,7.5,6,3.0,9,4.5,0,0,0.0,0,1,0,0,0,0,12,5,5,0,7
43,Cam Akers,1,13,53,4.1,35,2.7,18,1.4,0,1,-2.0,0,1,0,0,0,0,15,0,0,0,0
44,Trey Benson,1,9,50,5.6,31,3.4,19,2.1,1,0,0.0,0,2,0,0,0,0,13,0,0,0,0
45,James Cook,1,9,39,4.3,19,2.1,20,2.2,0,1,-1.0,0,0,0,0,0,0,8,1,1,0,0
46,Miles Sanders,1,6,32,5.3,19,3.2,13,2.2,1,0,0.0,0,1,0,0,0,0,14,3,4,0,7
47,Braelon Allen,1,8,34,4.3,24,3.0,10,1.3,1,1,-1.0,0,0,0,0,0,0,9,1,1,0,1
48,Jaleel McLaughlin,1,9,46,5.1,25,2.8,21,2.3,2,0,0.0,0,1,0,0,0,0,10,1,1,0,0
49,Rhamondre Stevenson,1,13,43,3.3,26,2.0,17,1.3,1,1,-7.0,0,1,0,0,0,0,13,4,5,1,15
50,Devin Singletary,1,14,24,1.7,8,0.6,16,1.1,1,2,-6.0,0,0,0,0,0,0,5,1,1,0,4
51,Jaylen Wright,1,9,32,3.6,19,2.1,13,1.4,2,3,-4.0,0,1,1,0,0,0,20,0,1,0,0
52,Zamir White,1,17,50,2.9,23,1.4,27,1.6,1,2,-8.0,0,1,0,0,0,0,17,0,1,0,0
53,De'Von Achane,1,10,15,1.5,4,0.4,11,1.1,0,2,-5.0,0,0,0,0,0,0,5,3,3,0,4
54,Emanuel Wilson,1,8,27,3.4,10,1.3,17,2.1,0,1,-1.0,0,0,0,0,0,0,8,0,1,0,0
55,Ronnie Rivers,1,6,26,4.3,16,2.7,10,1.7,0,2,-2.0,0,1,0,0,0,0,11,0,0,0,0
56,Ezekiel Elliott,1,5,19,3.8,12,2.4,7,1.4,0,1,-3.0,0,0,0,0,0,0,8,1,1,0,1
57,Emari Demercado,1,4,24,6.0,19,4.8,5,1.3,0,0,0.0,0,1,0,0,0,0,16,1,1,0,0
58,Hunter Luepke,1,2,8,4.0,0,0.0,8,4.0,0,0,0.0,0,0,0,0,0,0,6,2,2,0,1
59,Tyrone Tracy Jr.,1,4,2,0.5,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,11
60,Gus Edwards,1,6,19,3.2,7,1.2,12,2.0,1,0,0.0,0,0,0,0,0,0,5,0,0,0,0
61,Jamaal Williams,1,3,11,3.7,3,1.0,8,2.7,0,0,0.0,0,0,0,0,0,0,4,2,2,0,3
62,J.J. Taylor,1,6,18,3.0,14,2.3,4,0.7,0,0,0.0,0,0,0,0,0,0,7,0,1,0,0
63,Breece Hall,1,10,4,0.4,1,0.1,3,0.3,0,2,-4.0,0,0,0,0,0,0,3,2,5,0,1
64,Sean Tucker,1,1,3,3.0,1,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,1,1,0,4
65,JaMycal Hasty,1,3,15,5.0,11,3.7,4,1.3,0,0,0.0,0,0,0,0,0,0,9,0,1,0,0
66,Ty Chandler,1,3,5,1.7,2,0.7,3,1.0,0,0,0.0,0,0,0,0,0,0,3,1,1,0,2
67,Kyle Juszczyk,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
68,Ray Davis,1,7,11,1.6,0,0.0,11,1.6,0,1,-4.0,0,0,0,0,0,0,7,0,0,0,0
69,Tyreik McAllister,1,2,11,5.5,9,4.5,2,1.0,0,0,0.0,0,1,0,0,0,0,10,0,0,0,0
70,Kenneth Gainwell,1,2,9,4.5,6,3.0,3,1.5,0,0,0.0,0,0,0,0,0,0,9,0,1,0,0
71,Trey Sermon,1,5,8,1.6,3,0.6,5,1.0,0,1,-2.0,0,0,0,0,0,0,6,0,0,0,0
72,D'Onta Foreman,1,4,2,0.5,0,0.0,2,0.5,0,0,0.0,0,0,0,0,0,0,1,1,1,0,4
73,Aaron Shampklin,1,1,5,5.0,3,3.0,2,2.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
74,Michael Burton,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
75,Eric Gray,1,1,1,1.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
76,Trayveon Williams,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
77,Jakob Johnson,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
78,Carson Steele,1,2,6,3.0,4,2.0,2,1.0,0,0,0.0,0,0,0,0,0,0,3,1,3,0,0
79,Isaac Guerendo,1,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
80,Tyler Badie,1,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,0
81,Dylan Laube,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
82,Kimani Vidal,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,D.J. Williams,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Chris Brooks,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,Craig Reynolds,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,D'Ernest Johnson,1,2,0,0.0,0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,1,0,0,0,0
87,Chris Collier,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Tyler Goodson,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Dante Miller,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Hassan Haskins,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Blake Watson,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Jonathan Ward,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Darrynton Evans,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Kenny McIntosh,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Gary Brightwell,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Patrick Taylor Jr.,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Keaontay Ingram,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Isaiah Davis,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,MarShawn Lloyd,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Blake Corum,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,British Brooks,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Raheem Blackshear,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Ameer Abdullah,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Raheem Mostert,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,C.J. Ham,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Joe Mixon,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Austin Ekeler,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Myles Gaskin,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Mike Boone,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Jeff Wilson Jr.,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Alec Ingold,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Travis Homer,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Khari Blasingame,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,DeeJay Dallas,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Reggie Gilliam,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Khalil Herbert,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Sione Vaki,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Will Shipley,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Dameon Pierce,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Deuce Vaughn,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Chris Rodriguez Jr.,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Audric Estime,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Avery Williams,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Adam Prentice,1,0,0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,Pierre Strong Jr.,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Jaylen Warren,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Isiah Pacheco,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Kendre Miller,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Julius Chestnut,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,Jordan Mims,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Terrell Jennings,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
