,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
36,Dalton Schultz,1,2,19,9.5,0.0,0.0,23.0,11.5,19,9.5,5,2.5,1,4,12.9%,2,0,0,1,0,0,0,0
37,Will Mallory,1,1,19,19.0,9.0,9.0,9.0,9.0,10,10.0,4,4.0,0,1,5.0%,1,0,0,1,0,0,0,0
38,Mo Alie-Cox,1,2,18,9.0,7.0,3.5,11.0,5.5,11,5.5,3,1.5,0,3,15.0%,3,1,0,1,0,0,0,0
39,Noah Gray,1,3,17,5.7,7.0,2.3,7.0,2.3,10,3.3,6,2.0,1,4,14.3%,3,0,1,1,0,0,0,0
40,Josh Oliver,1,1,17,17.0,4.0,4.0,13.0,13.0,13,13.0,12,12.0,1,2,6.5%,1,0,0,1,0,0,0,0
41,Travis Kelce,1,3,16,5.3,11.0,3.7,14.0,4.7,5,1.7,0,0.0,0,4,14.3%,3,0,0,1,0,0,0,0
42,Harrison Bryant,1,2,14,7.0,2.0,1.0,7.0,3.5,12,6.0,8,4.0,1,3,10.3%,2,0,1,0,0,0,0,0
43,MyCole Pruitt,1,1,14,14.0,14.0,14.0,14.0,14.0,0,0.0,0,0.0,0,1,3.1%,1,0,0,1,0,0,0,0
44,Lucas Krull,1,2,14,7.0,-3.0,-1.5,-3.0,-1.5,17,8.5,2,1.0,0,2,6.7%,2,0,0,1,0,0,0,0
45,Foster Moreau,1,1,13,13.0,10.0,10.0,10.0,10.0,3,3.0,2,2.0,0,1,2.9%,1,0,0,1,0,0,0,0
46,Kylen Granson,1,1,13,13.0,9.0,9.0,41.0,41.0,4,4.0,2,2.0,0,3,15.0%,1,0,0,1,0,0,0,0
47,Cade Otton,1,2,10,5.0,7.0,3.5,49.0,24.5,3,1.5,1,0.5,0,6,18.2%,3,1,0,0,0,0,0,0
48,Adam Trautman,1,1,9,9.0,3.0,3.0,8.0,8.0,6,6.0,0,0.0,0,2,6.7%,1,0,1,0,0,0,0,0
49,Julian Hill,1,1,9,9.0,3.0,3.0,3.0,3.0,6,6.0,7,7.0,0,1,2.8%,1,0,0,0,0,0,0,0
50,Luke Farrell,1,1,7,7.0,6.0,6.0,6.0,6.0,1,1.0,1,1.0,0,1,4.3%,1,0,0,0,0,0,0,0
51,Peyton Hendershot,1,1,6,6.0,5.0,5.0,5.0,5.0,1,1.0,0,0.0,0,1,2.7%,1,0,0,0,0,0,0,0
52,John Bates,1,1,6,6.0,2.0,2.0,9.0,9.0,4,4.0,0,0.0,0,1,3.8%,1,0,0,0,0,0,0,0
53,Kevin Rader,1,1,6,6.0,2.0,2.0,2.0,2.0,4,4.0,0,0.0,0,1,4.0%,1,0,1,0,0,0,0,0
54,Tommy Tremble,1,1,6,6.0,0.0,0.0,24.0,24.0,6,6.0,6,6.0,0,3,9.7%,1,0,0,0,0,0,0,0
55,Ben Sims,1,1,6,6.0,2.0,2.0,2.0,2.0,4,4.0,1,1.0,0,1,2.9%,1,0,1,0,0,0,0,0
56,Kyle Pitts,1,1,5,5.0,4.0,4.0,79.0,79.0,1,1.0,1,1.0,0,5,15.6%,2,1,0,0,0,0,0,0
57,James Mitchell,1,1,4,4.0,1.0,1.0,1.0,1.0,3,3.0,1,1.0,0,1,3.1%,1,0,0,0,0,0,0,0
58,Eric Saubert,1,1,2,2.0,-3.0,-3.0,-3.0,-3.0,5,5.0,1,1.0,0,1,3.2%,1,0,0,0,0,0,0,0
59,Brenton Strange,1,1,1,1.0,0.0,0.0,4.0,4.0,1,1.0,1,1.0,0,2,8.7%,1,0,2,0,0,0,0,0
60,Brayden Willis,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
61,Quintin Morris,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
62,Travis Vokolek,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
63,Brock Wright,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
64,Cole Fotheringham,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
65,Nick Muse,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
66,Blake Bell,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
67,Ross Dwelley,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
68,Parker Hesse,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
69,James Winchester,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
70,Rodney Williams,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
71,Tucker Fisk,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
72,Leroy Watson IV,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
73,Matt Sokol,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
74,Hunter Long,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
75,Payne Durham,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
76,Anthony Firkser,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
77,Blake Whiteheart,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
78,Stephen Sullivan,1,0,0,0.0,0.0,0.0,18.0,0.0,0,0.0,0,0.0,0,2,6.5%,0,0,0,0,0,0,0,0
79,Tanner Conner,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
80,Albert Okwuegbunam Jr.,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
81,Nick Vannett,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
82,Grant Calcaterra,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
83,Zack Kuntz,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
84,Davis Allen,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
85,Jeremy Ruckert,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
86,Jimmy Graham,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
87,Pharaoh Brown,1,1,5,5.0,1.0,1.0,1.0,1.0,4,4.0,1,1.0,0,1,4.2%,1,0,0,0,0,0,0,0
88,Sean McKeon,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
89,Michael Mayer,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
90,Chris Manhertz,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
91,Greg Dulcich,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
92,Josiah Deguara,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
93,Luke Musgrave,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
94,Cole Kmet,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
95,Jack Stoll,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
96,Hunter Henry,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
97,Jonnu Smith,1,0,0,0.0,0.0,0.0,57.0,0.0,0,0.0,0,0.0,0,4,12.5%,0,0,1,0,0,0,0,0
98,Brycen Hopkins,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
99,Will Dissly,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
100,Donald Parham Jr.,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
101,Drew Ogletree,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
102,Ko Kieft,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
103,T.J. Hockenson,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
104,Geoff Swaim,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
105,Zach Ertz,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
106,Dawson Knox,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
107,Mark Andrews,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
108,Irv Smith Jr.,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
109,Teagan Quitoriano,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
110,Darnell Washington,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
111,Nate Adkins,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
112,Mitchell Wilcox,1,0,0,0.0,0.0,0.0,-4.0,0.0,0,0.0,0,0.0,0,1,3.2%,0,0,1,0,0,0,0,0
113,Ian Thomas,1,0,0,0.0,0.0,0.0,23.0,0.0,0,0.0,0,0.0,0,1,3.2%,0,0,0,0,0,0,0,0
114,Brady Russell,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
115,John FitzPatrick,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
116,Dalton Keene,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
117,Marcedes Lewis,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
118,C.J. Uzomah,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
119,Connor Heyward,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
120,Cole Turner,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
121,Hayden Hurst,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
122,Luke Schoonmaker,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
123,Charlie Woerner,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
124,Andrew Beck,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
125,Josh Whyle,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
126,David Wells,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
