,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,Sam LaPorta,1,9,140,15.6,83.0,9.2,83.0,9.2,57,6.3,22,2.4,2,9,36.0%,9,0,1,6,2,1,1,1
2,Trey McBride,1,8,89,11.1,41.0,5.1,46.0,5.8,48,6.0,13,1.6,3,9,39.1%,9,1,2,5,0,0,0,0
3,Evan Engram,1,9,82,9.1,34.0,3.8,34.0,3.8,48,5.3,8,0.9,1,9,23.1%,9,0,0,4,2,0,0,0
4,Jake Ferguson,1,6,77,12.8,17.0,2.8,21.0,3.5,60,10.0,17,2.8,1,8,20.0%,7,0,3,5,0,0,0,0
5,Taysom Hill,1,2,15,7.5,0.0,0.0,0.0,0.0,15,7.5,9,4.5,0,2,6.9%,2,0,0,1,0,0,0,0
6,Harrison Bryant,1,5,49,9.8,35.0,7.0,35.0,7.0,14,2.8,0,0.0,0,5,12.2%,5,0,1,1,1,0,0,0
7,Travis Kelce,1,4,81,20.3,45.0,11.3,56.0,14.0,36,9.0,9,2.3,0,5,16.7%,4,0,0,4,3,0,0,0
8,MyCole Pruitt,1,1,20,20.0,20.0,20.0,20.0,20.0,0,0.0,0,0.0,0,1,4.0%,1,0,0,1,1,0,0,0
9,Kylen Granson,1,3,72,24.0,52.0,17.3,52.0,17.3,20,6.7,0,0.0,0,3,7.3%,3,0,0,2,2,1,1,1
10,George Kittle,1,4,68,17.0,20.0,5.0,22.0,5.5,48,12.0,5,1.3,0,6,24.0%,4,0,1,2,2,1,0,0
11,Jimmy Graham,1,1,6,6.0,6.0,6.0,6.0,6.0,0,0.0,0,0.0,0,1,3.4%,1,0,1,0,0,0,0,0
12,Chig Okonkwo,1,3,62,20.7,37.0,12.3,63.0,21.0,25,8.3,5,1.7,1,6,18.2%,4,1,0,3,1,1,0,0
13,Brevin Jordan,1,3,64,21.3,21.0,7.0,30.0,10.0,43,14.3,9,3.0,1,5,18.5%,4,1,0,3,2,0,0,0
14,Noah Gray,1,1,2,2.0,2.0,2.0,2.0,2.0,0,0.0,0,0.0,0,1,3.3%,1,0,1,0,0,0,0,0
15,Ben Sims,1,1,1,1.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0,1,2.9%,1,0,1,0,0,0,0,0
16,Kyle Pitts,1,4,51,12.8,50.0,12.5,106.0,26.5,1,0.3,0,0.0,0,8,32.0%,5,1,0,4,0,0,0,0
17,Gerald Everett,1,4,44,11.0,7.0,1.8,22.0,5.5,37,9.3,3,0.8,0,5,13.9%,4,0,0,1,1,0,0,0
18,Noah Fant,1,3,43,14.3,31.0,10.3,34.0,11.3,12,4.0,2,0.7,0,4,10.5%,3,0,0,2,1,0,0,0
19,Tucker Kraft,1,3,37,12.3,11.0,3.7,21.0,7.0,26,8.7,4,1.3,0,6,17.1%,3,0,2,1,0,0,0,0
20,Tanner Hudson,1,4,35,8.8,14.0,3.5,14.0,3.5,21,5.3,16,4.0,1,4,10.8%,4,0,0,1,1,0,0,0
21,Tyler Higbee,1,2,35,17.5,8.0,4.0,13.0,6.5,27,13.5,0,0.0,0,4,11.8%,2,0,0,2,1,0,0,0
22,Tyler Conklin,1,3,35,11.7,32.0,10.7,118.0,39.3,3,1.0,1,0.3,0,9,25.0%,4,1,1,2,0,0,0,0
23,Pat Freiermuth,1,3,29,9.7,14.0,4.7,15.0,5.0,15,5.0,5,1.7,1,5,18.5%,3,0,2,1,0,0,0,0
24,Foster Moreau,1,2,28,14.0,9.0,4.5,9.0,4.5,19,9.5,0,0.0,0,2,6.9%,2,0,0,1,0,0,0,0
25,Julian Hill,1,2,23,11.5,8.0,4.0,8.0,4.0,15,7.5,9,4.5,0,2,8.0%,2,0,0,1,0,0,0,0
26,Elijah Higgins,1,1,21,21.0,5.0,5.0,10.0,10.0,16,16.0,5,5.0,0,2,8.7%,1,0,0,1,1,0,0,0
27,Logan Thomas,1,0,0,0.0,0.0,0.0,10.0,0.0,0,0.0,0,0.0,0,1,4.5%,0,0,0,0,0,0,0,0
28,David Njoku,1,2,17,8.5,-1.0,-0.5,42.0,21.0,18,9.0,3,1.5,1,6,14.6%,2,0,1,0,0,0,0,0
29,Josh Whyle,1,1,16,16.0,3.0,3.0,12.0,12.0,13,13.0,8,8.0,1,2,6.1%,1,0,1,1,0,0,0,0
30,Stephen Sullivan,1,1,16,16.0,15.0,15.0,28.0,28.0,1,1.0,0,0.0,0,2,7.7%,1,0,0,1,0,0,0,0
31,Hunter Henry,1,2,15,7.5,13.0,6.5,37.0,18.5,2,1.0,0,0.0,0,4,16.7%,3,1,0,0,0,0,0,0
32,Mitchell Wilcox,1,1,12,12.0,-1.0,-1.0,-1.0,-1.0,13,13.0,3,3.0,0,1,2.7%,1,0,0,1,0,0,0,0
33,Jeremy Ruckert,1,1,12,12.0,7.0,7.0,10.0,10.0,5,5.0,2,2.0,0,3,8.3%,1,0,0,1,0,0,0,0
34,Luke Schoonmaker,1,1,12,12.0,7.0,7.0,7.0,7.0,5,5.0,3,3.0,0,1,2.5%,1,0,0,1,0,0,0,0
35,Donald Parham Jr.,1,2,12,6.0,10.0,5.0,44.0,22.0,2,1.0,0,0.0,0,4,11.1%,3,1,0,0,0,0,0,0
36,Drew Sample,1,1,11,11.0,11.0,11.0,11.0,11.0,0,0.0,0,0.0,0,1,2.7%,1,0,1,1,0,0,0,0
37,Geoff Swaim,1,2,10,5.0,5.0,2.5,5.0,2.5,5,2.5,0,0.0,0,2,8.7%,2,0,0,0,0,0,0,0
38,Jonnu Smith,1,2,10,5.0,5.0,2.5,9.0,4.5,5,2.5,2,1.0,0,3,12.0%,2,0,1,0,0,0,0,0
39,Luke Farrell,1,1,9,9.0,4.0,4.0,4.0,4.0,5,5.0,2,2.0,0,1,2.6%,1,0,0,0,0,0,0,0
40,Brock Wright,1,1,8,8.0,0.0,0.0,0.0,0.0,8,8.0,6,6.0,0,1,4.0%,1,0,0,0,0,0,0,0
41,Ian Thomas,1,1,6,6.0,1.0,1.0,1.0,1.0,5,5.0,3,3.0,0,1,3.8%,1,0,0,0,0,0,0,0
42,Adam Trautman,1,1,6,6.0,5.0,5.0,13.0,13.0,1,1.0,0,0.0,0,2,8.3%,1,0,1,0,0,0,0,0
43,Jordan Akins,1,1,6,6.0,5.0,5.0,5.0,5.0,1,1.0,0,0.0,0,1,2.4%,1,0,0,0,0,0,0,0
44,Eric Saubert,1,1,5,5.0,4.0,4.0,4.0,4.0,1,1.0,0,0.0,0,1,3.7%,1,0,0,0,0,0,0,0
45,Andrew Beck,1,1,5,5.0,2.0,2.0,5.0,5.0,3,3.0,1,1.0,0,2,7.4%,1,0,1,0,0,0,0,0
46,Will Mallory,1,2,4,2.0,3.0,1.5,16.0,8.0,1,0.5,0,0.0,0,4,9.8%,2,0,0,0,0,0,0,0
47,Cole Turner,1,1,2,2.0,0.0,0.0,0.0,0.0,2,2.0,1,1.0,0,1,4.5%,1,0,0,0,0,0,0,0
48,Kevin Rader,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
49,Rodney Williams,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
50,Dallas Goedert,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
51,James Mitchell,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
52,Quintin Morris,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
53,Charlie Kolar,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
54,Grant Calcaterra,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
55,Blake Bell,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
56,Ross Dwelley,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
57,Parker Hesse,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
58,James Winchester,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
59,Brayden Willis,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
60,Sean McKeon,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
61,Marcedes Lewis,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
62,Davis Allen,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
63,Payne Durham,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
64,Hunter Long,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
65,Nick Muse,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
66,Travis Vokolek,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
67,Cole Fotheringham,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
68,Blake Whiteheart,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
69,Anthony Firkser,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
70,Kenny Yeboah,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
71,Stephen Anderson,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
72,Lucas Krull,1,0,0,0.0,0.0,0.0,8.0,0.0,0,0.0,0,0.0,0,1,4.2%,0,0,1,0,0,0,0,0
73,Tanner Conner,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
74,Leroy Watson IV,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
75,Nick Vannett,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
76,Albert Okwuegbunam Jr.,1,0,0,0.0,0.0,0.0,10.0,0.0,0,0.0,0,0.0,0,1,2.4%,0,0,0,0,0,0,0,0
77,Zack Kuntz,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
78,John Bates,1,0,0,0.0,0.0,0.0,5.0,0.0,0,0.0,0,0.0,0,1,4.5%,0,0,0,0,0,0,0,0
79,Tucker Fisk,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
80,Darnell Washington,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
81,Johnny Mundt,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
82,Zach Ertz,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
83,Mike Gesicki,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
84,Isaiah Likely,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
85,Mark Andrews,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
86,Irv Smith Jr.,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
87,Will Dissly,1,0,0,0.0,0.0,0.0,9.0,0.0,0,0.0,0,0.0,0,2,5.3%,0,0,1,0,0,0,0,0
88,Colby Parkinson,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
89,Dawson Knox,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
90,Dalton Kincaid,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
91,Peyton Hendershot,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
92,Daniel Bellinger,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
93,Durham Smythe,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
94,Michael Mayer,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
95,Austin Hooper,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
96,Chris Manhertz,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
97,Greg Dulcich,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
98,Josiah Deguara,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
99,Luke Musgrave,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
100,Cole Kmet,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
101,Stone Smartt,1,0,0,0.0,0.0,0.0,4.0,0.0,0,0.0,0,0.0,0,1,2.8%,0,0,0,0,0,0,0,0
102,Nate Adkins,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
103,C.J. Uzomah,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
104,Juwan Johnson,1,0,0,0.0,0.0,0.0,16.0,0.0,0,0.0,0,0.0,0,3,10.3%,0,2,0,0,0,0,0,0
105,Brady Russell,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
106,Jack Stoll,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
107,John FitzPatrick,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
108,Teagan Quitoriano,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
109,Dalton Keene,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
110,Brenton Strange,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
111,Pharaoh Brown,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
112,Trevon Wesco,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1,3.0%,0,0,0,0,0,0,0,0
113,Dalton Schultz,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
114,Connor Heyward,1,0,0,0.0,0.0,0.0,30.0,0.0,0,0.0,0,0.0,0,2,7.4%,0,1,0,0,0,0,0,0
115,T.J. Hockenson,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
116,Josh Oliver,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
117,Tommy Tremble,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
118,Hayden Hurst,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
119,Charlie Woerner,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
120,Cade Otton,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
121,Ko Kieft,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
122,Drew Ogletree,1,0,0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0,1,2.4%,0,0,0,0,0,0,0,0
123,Mo Alie-Cox,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
