,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
18,Juwan Johnson,1,3,40,13.3,15.0,5.0,15.0,5.0,25,8.3,3,1.0,0,3,12.0%,3,0,0,2,1,0,0,0
19,Austin Hooper,1,4,39,9.8,14.0,3.5,24.0,6.0,25,6.3,19,4.8,1,5,18.5%,4,0,2,1,1,0,0,0
20,Mo Alie-Cox,1,2,18,9.0,11.0,5.5,64.0,32.0,7,3.5,4,2.0,0,4,17.4%,2,0,0,1,0,0,0,0
21,Chig Okonkwo,1,2,36,18.0,-6.0,-3.0,-5.0,-2.5,42,21.0,8,4.0,1,3,11.5%,3,1,0,2,1,0,0,0
22,Elijah Higgins,1,2,32,16.0,22.0,11.0,22.0,11.0,10,5.0,4,2.0,0,2,6.9%,2,0,0,1,1,0,0,0
23,Tucker Kraft,1,3,31,10.3,12.0,4.0,12.0,4.0,19,6.3,6,2.0,0,3,9.4%,3,0,0,1,0,0,0,0
24,Josh Oliver,1,2,31,15.5,2.0,1.0,-4.0,-2.0,29,14.5,3,1.5,0,3,7.0%,2,0,0,2,1,0,0,0
25,Durham Smythe,1,3,30,10.0,21.0,7.0,21.0,7.0,9,3.0,1,0.3,0,3,11.1%,3,0,0,2,0,0,0,0
26,Cade Otton,1,2,30,15.0,5.0,2.5,9.0,4.5,25,12.5,7,3.5,1,3,9.7%,2,0,0,2,1,0,0,0
27,Kyle Pitts,1,2,27,13.5,24.0,12.0,38.0,19.0,3,1.5,2,1.0,0,3,8.8%,2,0,0,1,0,0,0,0
28,Davis Allen,1,4,25,6.3,12.0,3.0,12.0,3.0,13,3.3,5,1.3,0,4,17.4%,4,0,0,1,0,0,0,0
29,Jordan Akins,1,3,24,8.0,12.0,4.0,25.0,8.3,12,4.0,8,2.7,1,6,24.0%,5,2,0,1,0,0,0,0
30,Peyton Hendershot,1,1,24,24.0,-1.0,-1.0,-1.0,-1.0,25,25.0,6,6.0,0,1,2.5%,1,0,0,1,1,0,0,0
31,James Mitchell,1,1,24,24.0,15.0,15.0,15.0,15.0,9,9.0,2,2.0,0,1,3.2%,1,0,0,1,1,0,0,0
32,Kylen Granson,1,1,23,23.0,23.0,23.0,23.0,23.0,0,0.0,0,0.0,0,1,4.3%,1,0,0,1,1,0,0,0
33,Charlie Kolar,1,3,23,7.7,20.0,6.7,26.0,8.7,3,1.0,0,0.0,0,4,15.4%,4,1,0,1,0,0,0,0
34,Nick Muse,1,1,22,22.0,12.0,12.0,12.0,12.0,10,10.0,6,6.0,0,1,2.3%,1,0,0,1,1,0,0,0
35,Adam Trautman,1,1,21,21.0,10.0,10.0,10.0,10.0,11,11.0,0,0.0,0,1,3.1%,1,0,0,1,1,0,0,0
36,Pat Freiermuth,1,2,21,10.5,14.0,7.0,14.0,7.0,7,3.5,0,0.0,0,2,10.0%,2,0,0,1,0,0,0,0
37,Charlie Woerner,1,1,20,20.0,11.0,11.0,11.0,11.0,9,9.0,4,4.0,0,1,4.0%,1,0,0,1,1,0,0,0
38,Grant Calcaterra,1,2,18,9.0,5.0,2.5,5.0,2.5,13,6.5,3,1.5,0,2,6.1%,2,0,0,1,0,0,0,0
39,MyCole Pruitt,1,1,17,17.0,5.0,5.0,5.0,5.0,12,12.0,0,0.0,0,1,2.9%,1,0,0,1,0,0,0,0
40,Tyler Conklin,1,2,16,8.0,6.0,3.0,9.0,4.5,10,5.0,0,0.0,0,3,16.7%,2,0,2,0,0,0,0,0
41,Stone Smartt,1,2,14,7.0,11.0,5.5,31.0,15.5,3,1.5,1,0.5,0,3,6.7%,2,0,0,0,0,0,0,0
42,John FitzPatrick,1,1,12,12.0,2.0,2.0,2.0,2.0,10,10.0,3,3.0,0,1,2.9%,1,0,0,1,0,0,0,0
43,Jack Stoll,1,1,11,11.0,3.0,3.0,3.0,3.0,8,8.0,3,3.0,0,1,3.0%,1,0,0,1,0,0,0,0
44,Luke Musgrave,1,1,11,11.0,6.0,6.0,6.0,6.0,5,5.0,1,1.0,0,1,3.1%,1,0,0,1,0,0,0,0
45,Tommy Tremble,1,2,11,5.5,1.0,0.5,1.0,0.5,10,5.0,1,0.5,0,2,11.1%,2,0,0,0,0,0,0,0
46,Tanner Hudson,1,2,11,5.5,-9.0,-4.5,-9.0,-4.5,20,10.0,3,1.5,0,2,7.1%,2,0,0,0,0,0,0,0
47,Logan Thomas,1,1,9,9.0,9.0,9.0,12.0,12.0,0,0.0,0,0.0,0,2,7.1%,1,0,0,0,0,0,0,0
48,Colby Parkinson,1,3,8,2.7,5.0,1.7,9.0,3.0,3,1.0,3,1.0,0,4,15.4%,4,1,0,0,0,0,0,0
49,Drew Sample,1,2,7,3.5,-6.0,-3.0,-6.0,-3.0,13,6.5,0,0.0,0,2,7.1%,2,0,0,0,0,0,0,0
50,Ian Thomas,1,1,5,5.0,-3.0,-3.0,28.0,28.0,8,8.0,2,2.0,0,2,11.1%,2,1,0,0,0,0,0,0
51,Eric Saubert,1,1,5,5.0,5.0,5.0,5.0,5.0,0,0.0,0,0.0,0,1,3.8%,1,0,0,0,0,0,0,0
52,Mike Gesicki,1,1,5,5.0,2.0,2.0,31.0,31.0,3,3.0,0,0.0,0,3,10.3%,1,0,1,0,0,0,0,0
53,Dallas Goedert,1,1,4,4.0,4.0,4.0,32.0,32.0,0,0.0,0,0.0,0,3,9.1%,1,0,0,0,0,0,0,0
54,Connor Heyward,1,2,4,2.0,-2.0,-1.0,-2.0,-1.0,6,3.0,0,0.0,0,2,10.0%,2,0,0,0,0,0,0,0
55,Gerald Everett,1,1,4,4.0,4.0,4.0,4.0,4.0,0,0.0,0,0.0,0,1,2.2%,1,0,0,0,0,0,0,0
56,Nick Vannett,1,1,3,3.0,3.0,3.0,3.0,3.0,0,0.0,0,0.0,0,1,2.2%,1,0,0,0,0,0,0,0
57,Blake Bell,1,1,3,3.0,-1.0,-1.0,12.0,12.0,4,4.0,3,3.0,0,2,6.9%,1,0,0,0,0,0,0,0
58,Foster Moreau,1,1,3,3.0,1.0,1.0,1.0,1.0,2,2.0,0,0.0,0,1,4.0%,1,0,0,0,0,0,0,0
59,Julian Hill,1,1,2,2.0,1.0,1.0,0.0,0.0,1,1.0,0,0.0,0,2,7.4%,1,0,0,0,0,0,0,0
60,Quintin Morris,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
61,Anthony Firkser,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
62,Kevin Rader,1,0,0,0.0,0.0,0.0,30.0,0.0,0,0.0,0,0.0,0,2,7.7%,0,0,0,0,0,0,0,0
63,Sean McKeon,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
64,Cole Fotheringham,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
65,Brock Wright,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
66,Blake Whiteheart,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
67,Ross Dwelley,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
68,Travis Vokolek,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
69,Parker Hesse,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
70,James Winchester,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
71,Zach Gentry,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
72,Jeremy Ruckert,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
73,Kenny Yeboah,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
74,Rodney Williams,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
75,Hunter Long,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
76,Albert Okwuegbunam Jr.,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
77,Leroy Watson IV,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
78,Zack Kuntz,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
79,Tucker Fisk,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
80,Lucas Krull,1,0,0,0.0,0.0,0.0,38.0,0.0,0,0.0,0,0.0,0,1,3.1%,0,0,0,0,0,0,0,0
81,Matt Sokol,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
82,Payne Durham,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
83,Stephen Sullivan,1,0,0,0.0,0.0,0.0,5.0,0.0,0,0.0,0,0.0,0,2,11.1%,0,1,0,0,0,0,0,0
84,Tanner Conner,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
85,Brayden Willis,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
86,Jimmy Graham,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
87,Marcedes Lewis,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
88,Josiah Deguara,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
89,Mark Andrews,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
90,Irv Smith Jr.,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
91,Ben Sims,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
92,Daniel Bellinger,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
93,Michael Mayer,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
94,Chris Manhertz,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
95,Greg Dulcich,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
96,Robert Tonyan,1,0,0,0.0,0.0,0.0,17.0,0.0,0,0.0,0,0.0,0,1,6.3%,0,0,1,0,0,0,0,0
97,Travis Kelce,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
98,Hunter Henry,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
99,Tyler Higbee,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
100,Drew Ogletree,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
101,Ko Kieft,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
102,T.J. Hockenson,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
103,Trevon Wesco,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
104,Geoff Swaim,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
105,Zach Ertz,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
106,John Bates,1,0,0,0.0,0.0,0.0,30.0,0.0,0,0.0,0,0.0,0,1,3.6%,0,0,0,0,0,0,0,0
107,Noah Gray,1,0,0,0.0,0.0,0.0,6.0,0.0,0,0.0,0,0.0,0,3,10.3%,0,1,0,0,0,0,0,0
108,Pharaoh Brown,1,1,0,0.0,0.0,0.0,17.0,17.0,0,0.0,0,0.0,0,3,10.3%,1,0,0,0,0,0,0,0
109,Darnell Washington,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
110,Nate Adkins,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
111,Mitchell Wilcox,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
112,Brady Russell,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
113,Teagan Quitoriano,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
114,Dalton Keene,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
115,Luke Farrell,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
116,Brenton Strange,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
117,C.J. Uzomah,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
118,Josh Whyle,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
119,Harrison Bryant,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
120,David Njoku,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
121,Cole Turner,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
122,Hayden Hurst,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
123,Luke Schoonmaker,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
124,George Kittle,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
125,Noah Fant,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
126,Will Mallory,1,0,0,0.0,0.0,0.0,9.0,0.0,0,0.0,0,0.0,0,1,4.3%,0,0,0,0,0,0,0,0
127,Brevin Jordan,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
128,Chris Pierce Jr.,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
