,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
12,Jimmy Graham,1,2,9.0,4.5,6.0,3.0,6.0,3.0,3,1.5,1,0.5,0,2,7.1%,2,0,1,0,0,0,0,0
13,T.J. Hockenson,1,6,63.0,10.5,43.0,7.2,49.0,8.2,20,3.3,5,0.8,0,7,21.9%,6,0,0,3,0,0,0,0
14,Ko Kieft,1,1,2.0,2.0,0.0,0.0,0.0,0.0,2,2.0,1,1.0,0,1,3.7%,1,0,1,0,0,0,0,0
15,Jonnu Smith,1,2,61.0,30.5,21.0,10.5,21.0,10.5,40,20.0,6,3.0,0,2,10.5%,2,0,0,1,1,1,1,1
16,Dalton Schultz,1,4,58.0,14.5,50.0,12.5,59.0,14.8,8,2.0,5,1.3,1,5,14.7%,4,0,2,3,0,0,0,0
17,George Kittle,1,2,54.0,27.0,29.0,14.5,65.0,32.5,25,12.5,10,5.0,0,4,15.4%,2,0,0,2,1,1,0,0
18,Tanner Hudson,1,5,49.0,9.8,36.0,7.2,36.0,7.2,13,2.6,2,0.4,0,5,12.5%,5,0,1,3,0,0,0,0
19,Jake Ferguson,1,6,44.0,7.3,22.0,3.7,33.0,5.5,22,3.7,14,2.3,1,8,25.0%,6,0,1,2,0,0,0,0
20,Cade Otton,1,2,44.0,22.0,29.0,14.5,29.0,14.5,15,7.5,8,4.0,0,2,7.4%,2,0,0,2,2,0,0,0
21,Gerald Everett,1,5,41.0,8.2,4.0,0.8,21.0,4.2,37,7.4,8,1.6,0,8,25.8%,5,0,0,3,0,0,0,0
22,Darren Waller,1,4,40.0,10.0,12.0,3.0,30.0,7.5,28,7.0,10,2.5,0,6,17.6%,4,0,0,1,1,0,0,0
23,Noah Gray,1,2,37.0,18.5,22.0,11.0,22.0,11.0,15,7.5,9,4.5,0,2,5.7%,2,0,0,1,1,1,0,0
24,Kyle Pitts,1,3,37.0,12.3,25.0,8.3,36.0,12.0,12,4.0,5,1.7,0,4,21.1%,3,0,0,2,1,0,0,0
25,Tyler Higbee,1,4,36.0,9.0,24.0,6.0,35.0,8.8,12,3.0,0,0.0,0,5,15.6%,4,0,0,1,0,0,0,0
26,Chig Okonkwo,1,3,36.0,12.0,26.0,8.7,26.0,8.7,10,3.3,5,1.7,0,3,11.5%,3,0,0,2,1,0,0,0
27,Tommy Tremble,1,2,32.0,16.0,18.0,9.0,18.0,9.0,14,7.0,2,1.0,1,2,8.7%,2,0,0,2,0,0,0,0
28,Durham Smythe,1,4,32.0,8.0,16.0,4.0,16.0,4.0,16,4.0,6,1.5,0,4,15.4%,4,0,0,1,0,0,0,0
29,Dallas Goedert,1,4,30.0,7.5,16.0,4.0,43.0,10.8,14,3.5,2,0.5,0,9,30.0%,4,0,0,2,0,0,0,0
30,Travis Kelce,1,5,28.0,5.6,0.0,0.0,25.0,5.0,28,5.6,9,1.8,1,7,20.0%,6,1,3,1,0,0,0,0
31,Evan Engram,1,4,28.0,7.0,16.0,4.0,40.0,10.0,12,3.0,7,1.8,1,6,14.3%,4,0,1,1,0,0,0,0
32,Luke Farrell,1,1,28.0,28.0,23.0,23.0,23.0,23.0,5,5.0,0,0.0,0,1,2.4%,1,0,0,1,1,0,0,0
33,Geoff Swaim,1,1,26.0,26.0,24.0,24.0,24.0,24.0,2,2.0,0,0.0,0,1,2.6%,1,0,0,1,1,0,0,0
34,Adam Trautman,1,1,24.0,24.0,-1.0,-1.0,15.0,15.0,25,25.0,2,2.0,0,3,9.4%,1,0,1,1,1,0,0,0
35,Mitchell Wilcox,1,2,20.0,10.0,5.0,2.5,5.0,2.5,15,7.5,1,0.5,0,2,5.0%,2,0,1,2,0,0,0,0
36,Tyler Conklin,1,4,18.0,4.5,16.0,4.0,34.0,8.5,2,0.5,1,0.3,0,7,21.2%,4,0,0,1,0,0,0,0
37,Irv Smith Jr.,1,2,18.0,9.0,10.0,5.0,28.0,14.0,8,4.0,3,1.5,0,3,7.5%,2,0,0,1,0,0,0,0
38,Lucas Krull,1,1,18.0,18.0,16.0,16.0,46.0,46.0,2,2.0,0,0.0,0,3,9.4%,1,0,0,1,0,0,0,0
39,Jeremy Ruckert,1,2,16.0,8.0,12.0,6.0,12.0,6.0,4,2.0,4,2.0,0,2,6.1%,2,0,0,0,0,0,0,0
40,Noah Fant,1,3,16.0,5.3,15.0,5.0,21.0,7.0,1,0.3,0,0.0,0,5,15.6%,4,1,0,0,0,0,0,0
41,Pat Freiermuth,1,3,16.0,5.3,15.0,5.0,23.0,7.7,1,0.3,2,0.7,0,4,15.4%,3,0,0,0,0,0,0,0
42,Charlie Kolar,1,1,15.0,15.0,8.0,8.0,8.0,8.0,7,7.0,0,0.0,0,1,4.3%,1,0,1,1,0,0,0,0
43,Stone Smartt,1,3,15.0,5.0,8.0,2.7,8.0,2.7,7,2.3,5,1.7,0,3,9.7%,3,0,0,0,0,0,0,0
44,Josh Oliver,1,2,14.0,7.0,4.0,2.0,4.0,2.0,10,5.0,1,0.5,0,2,6.3%,2,0,0,1,0,0,0,0
45,Brevin Jordan,1,1,14.0,14.0,10.0,10.0,10.0,10.0,4,4.0,3,3.0,0,1,2.9%,1,0,0,1,0,0,0,0
46,Davis Allen,1,1,14.0,14.0,-4.0,-4.0,-4.0,-4.0,18,18.0,0,0.0,0,1,3.1%,1,0,0,1,0,0,0,0
47,Stephen Sullivan,1,1,14.0,14.0,14.0,14.0,14.0,14.0,0,0.0,0,0.0,0,1,4.3%,1,0,0,1,0,0,0,0
48,Daniel Bellinger,1,2,13.0,6.5,6.0,3.0,6.0,3.0,7,3.5,1,0.5,0,2,5.9%,2,0,0,0,0,0,0,0
49,Foster Moreau,1,3,13.0,4.3,4.0,1.3,10.0,3.3,9,3.0,1,0.3,0,5,17.9%,3,0,1,0,0,0,0,0
50,Tucker Fisk,1,1,9.0,9.0,3.0,3.0,3.0,3.0,6,6.0,2,2.0,0,1,5.3%,1,0,0,0,0,0,0,0
51,Will Dissly,1,2,9.0,4.5,3.0,1.5,3.0,1.5,6,3.0,3,1.5,0,2,6.3%,2,0,0,0,0,0,0,0
52,Jordan Akins,1,1,8.0,8.0,6.0,6.0,6.0,6.0,2,2.0,0,0.0,0,1,2.3%,1,0,0,0,0,0,0,0
53,Logan Thomas,1,1,7.0,7.0,4.0,4.0,5.0,5.0,3,3.0,0,0.0,0,3,8.8%,1,0,1,0,0,0,0,0
54,Mike Gesicki,1,1,7.0,7.0,2.0,2.0,-2.0,-2.0,5,5.0,1,1.0,0,2,6.5%,1,0,0,0,0,0,0,0
55,Kylen Granson,1,1,6.0,6.0,1.0,1.0,1.0,1.0,5,5.0,2,2.0,0,1,3.7%,1,0,1,0,0,0,0,0
56,Colby Parkinson,1,1,6.0,6.0,4.0,4.0,4.0,4.0,2,2.0,1,1.0,0,1,3.1%,1,0,0,0,0,0,0,0
57,Taysom Hill,1,1,4.0,4.0,3.0,3.0,3.0,3.0,1,1.0,0,0.0,0,1,3.6%,1,0,0,0,0,0,0,0
58,Peyton Hendershot,1,1,5.0,5.0,4.0,4.0,4.0,4.0,1,1.0,0,0.0,0,1,3.1%,1,0,0,0,0,0,0,0
59,Pharaoh Brown,1,1,4.0,4.0,4.0,4.0,4.0,4.0,0,0.0,0,0.0,0,1,3.2%,1,0,0,0,0,0,0,0
60,Johnny Mundt,1,1,3.0,3.0,1.0,1.0,1.0,1.0,2,2.0,0,0.0,0,1,3.1%,1,0,0,0,0,0,0,0
61,Payne Durham,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
62,Trevon Wesco,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
63,Tanner Conner,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
64,Grant Calcaterra,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
65,Mark Andrews,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
66,Zach Ertz,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
67,Kevin Rader,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
68,Quintin Morris,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
69,Drew Ogletree,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0,1,3.7%,0,0,1,0,0,0,0,0
70,James Mitchell,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
71,Brock Wright,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
72,Rodney Williams,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
73,Zack Kuntz,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
74,Ross Dwelley,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
75,Stephen Anderson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
76,Nick Muse,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
77,Travis Vokolek,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
78,Cole Fotheringham,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
79,Blake Whiteheart,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
80,Anthony Firkser,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
81,Josh Pederson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
82,Kenny Yeboah,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
83,Tyler Kroft,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
84,Hunter Long,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
85,John Bates,1,0,0.0,0.0,0.0,0.0,20.0,0.0,0,0.0,0,0.0,0,1,2.9%,0,0,0,0,0,0,0,0
86,Leroy Watson IV,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
87,Nick Vannett,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
88,Albert Okwuegbunam Jr.,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
89,Eric Saubert,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
90,Blake Bell,1,0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0,0.0,0,1,2.9%,0,0,0,0,0,0,0,0
91,Brayden Willis,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
92,Parker Hesse,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
93,Charlie Woerner,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
94,Connor Heyward,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
95,Josiah Deguara,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
96,Cole Turner,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
97,Greg Dulcich,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
98,Chris Manhertz,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
99,Hayden Hurst,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
100,Luke Schoonmaker,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
101,Austin Hooper,1,0,0.0,0.0,0.0,0.0,8.0,0.0,0,0.0,0,0.0,0,1,2.9%,0,0,0,0,0,0,0,0
102,James Winchester,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
103,Jesper Horsted,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
104,Will Mallory,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
105,Dalton Kincaid,1,0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0,0.0,0,2,15.4%,0,2,0,0,0,0,0,0
106,Dawson Knox,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
107,MyCole Pruitt,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
108,Josh Whyle,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
109,Ben Sims,1,0,0.0,0.0,0.0,0.0,28.0,0.0,0,0.0,0,0.0,0,1,2.8%,0,0,0,0,0,0,0,0
110,Drew Sample,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0,1,2.5%,0,0,0,0,0,0,0,0
111,Luke Musgrave,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
112,Robert Tonyan,1,0,0.0,0.0,0.0,0.0,41.0,0.0,0,0.0,0,0.0,0,1,2.9%,0,1,0,0,0,0,0,0
113,Harrison Bryant,1,0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0,1,2.3%,0,0,0,0,0,0,0,0
114,Julian Hill,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
115,Donald Parham Jr.,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
116,Sean McKeon,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
117,Marcedes Lewis,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
118,Darnell Washington,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
119,Nate Adkins,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
120,Brycen Hopkins,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
121,C.J. Uzomah,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
122,Ian Thomas,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
123,Brady Russell,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
124,Andrew Beck,1,1,-5.0,-5.0,-8.0,-8.0,-8.0,-8.0,3,3.0,0,0.0,1,1,2.9%,1,0,0,0,0,0,0,0
125,John FitzPatrick,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
126,Teagan Quitoriano,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
127,Dalton Keene,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
128,Jack Stoll,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
129,Brenton Strange,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
