,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
13,Andrew Beck,1,2,6,3.0,-3.0,-1.5,-3.0,-1.5,9,4.5,0,0.0,0,2,4.2%,2,0,1,0,0,0,0,0
14,Kylen Granson,1,5,62,12.4,42.0,8.4,56.0,11.2,20,4.0,5,1.0,0,7,20.0%,5,0,0,4,0,0,0,0
15,Dalton Schultz,1,8,61,7.6,25.0,3.1,40.0,5.0,36,4.5,19,2.4,3,11,22.9%,9,1,0,2,0,0,0,0
16,Marcedes Lewis,1,1,1,1.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0,1,4.3%,1,0,1,0,0,0,0,0
17,Tucker Kraft,1,4,60,15.0,18.0,4.5,25.0,6.3,42,10.5,17,4.3,2,6,23.1%,4,0,1,2,2,0,0,0
18,Tommy Tremble,1,4,59,14.8,22.0,5.5,55.0,13.8,37,9.3,22,5.5,1,6,18.8%,4,0,0,2,1,1,0,0
19,T.J. Hockenson,1,4,58,14.5,40.0,10.0,40.0,10.0,18,4.5,5,1.3,0,4,11.4%,4,0,0,3,1,0,0,0
20,Durham Smythe,1,5,56,11.2,34.0,6.8,34.0,6.8,22,4.4,6,1.2,0,5,13.9%,5,0,0,3,1,0,0,0
21,Isaiah Likely,1,3,56,18.7,32.0,10.7,51.0,17.0,24,8.0,15,5.0,1,4,11.8%,3,0,1,2,1,1,0,0
22,Will Mallory,1,4,47,11.8,36.0,9.0,36.0,9.0,11,2.8,8,2.0,0,4,11.4%,4,0,0,3,0,0,0,0
23,Jake Ferguson,1,4,45,11.3,14.0,3.5,11.0,2.8,31,7.8,8,2.0,0,8,25.0%,4,0,0,2,1,0,0,0
24,Travis Kelce,1,5,44,8.8,-13.0,-2.6,-10.0,-2.0,57,11.4,19,3.8,0,7,17.1%,7,2,2,1,1,0,0,0
25,Daniel Bellinger,1,4,43,10.8,28.0,7.0,31.0,7.8,15,3.8,5,1.3,0,5,18.5%,5,1,0,2,1,0,0,0
26,Gerald Everett,1,7,42,6.0,18.0,2.6,25.0,3.6,24,3.4,6,0.9,1,8,25.0%,7,0,2,1,0,0,0,0
27,Drew Sample,1,3,38,12.7,-1.0,-0.3,-1.0,-0.3,39,13.0,14,4.7,0,3,7.5%,3,0,0,2,0,0,0,0
28,Tyler Conklin,1,4,36,9.0,4.0,1.0,22.0,5.5,32,8.0,14,3.5,0,7,15.6%,4,0,2,2,0,0,0,0
29,Josh Oliver,1,1,33,33.0,1.0,1.0,3.0,3.0,32,32.0,0,0.0,0,2,5.7%,1,0,1,1,1,1,0,0
30,Darren Waller,1,2,32,16.0,27.0,13.5,53.0,26.5,5,2.5,5,2.5,0,5,18.5%,2,0,0,2,1,0,0,0
31,Jonnu Smith,1,4,32,8.0,4.0,1.0,16.0,4.0,28,7.0,10,2.5,1,6,18.8%,4,0,0,2,0,0,0,0
32,Trey McBride,1,6,31,5.2,19.0,3.2,40.0,6.7,12,2.0,3,0.5,0,8,21.6%,7,1,0,1,0,0,0,0
33,Tyler Higbee,1,3,30,10.0,7.0,2.3,7.0,2.3,23,7.7,6,2.0,1,3,9.4%,3,0,0,1,1,0,0,0
34,Brevin Jordan,1,2,27,13.5,23.0,11.5,31.0,15.5,4,2.0,0,0.0,0,3,6.3%,2,0,0,1,0,0,0,0
35,Dawson Knox,1,2,26,13.0,13.0,6.5,13.0,6.5,13,6.5,3,1.5,0,2,9.5%,2,0,0,1,0,0,0,0
36,Payne Durham,1,1,25,25.0,25.0,25.0,25.0,25.0,0,0.0,0,0.0,0,1,2.9%,1,0,0,1,1,0,0,0
37,Pharaoh Brown,1,2,25,12.5,17.0,8.5,17.0,8.5,8,4.0,5,2.5,0,2,6.5%,2,0,0,1,1,0,0,0
38,Johnny Mundt,1,1,23,23.0,21.0,21.0,52.0,52.0,2,2.0,0,0.0,0,3,8.6%,1,0,1,1,1,0,0,0
39,Stone Smartt,1,1,23,23.0,22.0,22.0,22.0,22.0,1,1.0,0,0.0,0,1,3.1%,1,0,0,1,1,0,0,0
40,Stephen Sullivan,1,3,21,7.0,18.0,6.0,40.0,13.3,3,1.0,1,0.3,0,5,15.6%,3,0,0,0,0,0,0,0
41,Grant Calcaterra,1,2,21,10.5,2.0,1.0,2.0,1.0,19,9.5,11,5.5,1,2,5.6%,2,0,1,1,0,0,0,0
42,Jordan Akins,1,2,18,9.0,14.0,7.0,14.0,7.0,4,2.0,3,1.5,1,2,4.7%,2,0,0,1,0,0,0,0
43,Sam LaPorta,1,3,18,6.0,2.0,0.7,2.0,0.7,16,5.3,4,1.3,0,3,7.7%,3,0,0,0,0,0,0,0
44,Charlie Kolar,1,1,17,17.0,17.0,17.0,17.0,17.0,0,0.0,0,0.0,0,1,2.9%,1,0,0,1,0,0,0,0
45,Elijah Higgins,1,2,17,8.5,6.0,3.0,1.0,0.5,11,5.5,3,1.5,0,3,8.1%,2,0,0,1,0,0,0,0
46,Robert Tonyan,1,1,14,14.0,14.0,14.0,14.0,14.0,0,0.0,0,0.0,0,1,4.3%,1,0,0,1,0,0,0,0
47,John Bates,1,3,14,4.7,2.0,0.7,4.0,1.3,12,4.0,6,2.0,0,5,15.6%,5,2,2,1,0,0,0,0
48,Austin Hooper,1,2,13,6.5,7.0,3.5,10.0,5.0,6,3.0,5,2.5,0,3,15.8%,3,1,1,0,0,0,0,0
49,Foster Moreau,1,1,13,13.0,10.0,10.0,23.0,23.0,3,3.0,3,3.0,0,2,5.0%,1,0,0,1,0,0,0,0
50,Darnell Washington,1,1,8,8.0,1.0,1.0,1.0,1.0,7,7.0,0,0.0,0,1,4.0%,1,0,0,0,0,0,0,0
51,Cade Otton,1,1,7,7.0,3.0,3.0,3.0,3.0,4,4.0,1,1.0,0,1,2.9%,1,0,0,0,0,0,0,0
52,Dalton Kincaid,1,1,7,7.0,4.0,4.0,4.0,4.0,3,3.0,0,0.0,0,2,9.5%,1,0,0,0,0,0,0,0
53,Mitchell Wilcox,1,1,6,6.0,2.0,2.0,2.0,2.0,4,4.0,3,3.0,0,1,2.5%,1,0,0,0,0,0,0,0
54,Harrison Bryant,1,1,6,6.0,3.0,3.0,3.0,3.0,3,3.0,2,2.0,0,1,2.3%,1,0,0,0,0,0,0,0
55,Cole Fotheringham,1,1,6,6.0,1.0,1.0,1.0,1.0,5,5.0,3,3.0,0,1,5.3%,1,0,0,0,0,0,0,0
56,Will Dissly,1,1,6,6.0,-3.0,-3.0,-3.0,-3.0,9,9.0,5,5.0,0,1,2.8%,1,0,0,0,0,0,0,0
57,Noah Gray,1,1,5,5.0,5.0,5.0,19.0,19.0,0,0.0,0,0.0,0,3,7.3%,1,0,1,0,0,0,0,0
58,Tanner Hudson,1,1,5,5.0,5.0,5.0,9.0,9.0,0,0.0,0,0.0,0,2,5.0%,1,0,0,0,0,0,0,0
59,Blake Bell,1,1,4,4.0,-2.0,-2.0,-2.0,-2.0,6,6.0,2,2.0,0,1,2.4%,1,0,0,0,0,0,0,0
60,Luke Schoonmaker,1,1,4,4.0,1.0,1.0,1.0,1.0,3,3.0,2,2.0,0,1,3.1%,1,0,0,0,0,0,0,0
61,Taysom Hill,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
62,Rodney Williams,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
63,Kevin Rader,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
64,Quintin Morris,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
65,James Mitchell,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
66,Brock Wright,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
67,Ross Dwelley,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
68,Parker Hesse,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
69,James Winchester,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
70,Davis Allen,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
71,Anthony Firkser,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
72,Kenny Yeboah,1,0,0,0.0,0.0,0.0,5.0,0.0,0,0.0,0,0.0,0,1,2.2%,0,0,0,0,0,0,0,0
73,Hunter Long,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
74,Travis Vokolek,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
75,Leroy Watson IV,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
76,Nick Vannett,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
77,Tanner Conner,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
78,Albert Okwuegbunam Jr.,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
79,Jeremy Ruckert,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
80,Zack Kuntz,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
81,Tucker Fisk,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
82,Blake Whiteheart,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
83,Matt Sokol,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
84,Nick Muse,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
85,Eric Saubert,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
86,Jimmy Graham,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
87,Brayden Willis,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
88,Luke Musgrave,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
89,MyCole Pruitt,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
90,Peyton Hendershot,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,2,6.3%,0,1,1,0,0,0,0,0
91,Michael Mayer,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
92,Chris Manhertz,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
93,Greg Dulcich,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
94,Adam Trautman,1,0,0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0,1,2.9%,0,0,1,0,0,0,0,0
95,Josiah Deguara,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
96,Jack Stoll,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
97,Irv Smith Jr.,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
98,Hunter Henry,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
99,Brycen Hopkins,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
100,Donald Parham Jr.,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
101,Mo Alie-Cox,1,0,0,0.0,0.0,0.0,8.0,0.0,0,0.0,0,0.0,0,1,2.9%,0,0,0,0,0,0,0,0
102,Drew Ogletree,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
103,Ko Kieft,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
104,Geoff Swaim,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
105,Zach Ertz,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
106,Ben Sims,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
107,Mark Andrews,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
108,Sean McKeon,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
109,Dalton Keene,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
110,Nate Adkins,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
111,Julian Hill,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
112,Ian Thomas,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
113,Brady Russell,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
114,John FitzPatrick,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
115,Teagan Quitoriano,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
116,Luke Farrell,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
117,Brenton Strange,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
118,C.J. Uzomah,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
119,Connor Heyward,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
120,Pat Freiermuth,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
121,Cole Turner,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
122,Hayden Hurst,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
123,Charlie Woerner,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
124,Noah Fant,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
125,Josh Whyle,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
