,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
29,Dallas Goedert,1,4,30,7.5,7.0,1.8,7.0,1.8,23,5.8,14,3.5,0,4,14.3%,4,0,1,2,0,0,0,0
30,Jonnu Smith,1,4,27,6.8,14.0,3.5,21.0,5.3,13,3.3,0,0.0,0,7,17.9%,5,1,0,0,0,0,0,0
31,Sam LaPorta,1,2,23,11.5,23.0,11.5,58.0,29.0,0,0.0,0,0.0,0,6,17.6%,2,0,0,2,0,0,0,0
32,Andrew Beck,1,1,26,26.0,13.0,13.0,13.0,13.0,13,13.0,2,2.0,0,1,3.7%,1,0,0,1,1,0,0,0
33,Dalton Kincaid,1,5,21,4.2,8.0,1.6,38.0,7.6,13,2.6,0,0.0,0,8,22.2%,5,0,2,0,0,0,0,0
34,Kylen Granson,1,2,17,8.5,11.0,5.5,35.0,17.5,6,3.0,0,0.0,0,4,10.5%,2,0,0,0,0,0,0,0
35,Durham Smythe,1,2,16,8.0,14.0,7.0,27.0,13.5,2,1.0,2,1.0,0,3,9.1%,2,0,0,0,0,0,0,0
36,MyCole Pruitt,1,2,15,7.5,9.0,4.5,9.0,4.5,6,3.0,3,1.5,0,2,5.1%,2,0,0,1,0,0,0,0
37,Daniel Bellinger,1,2,15,7.5,6.0,3.0,6.0,3.0,9,4.5,0,0.0,0,2,10.0%,2,0,0,0,0,0,0,0
38,Connor Heyward,1,2,15,7.5,5.0,2.5,5.0,2.5,10,5.0,6,3.0,1,2,5.7%,2,0,0,1,0,0,0,0
39,Michael Mayer,1,1,14,14.0,7.0,7.0,12.0,12.0,7,7.0,6,6.0,1,2,6.9%,1,0,0,1,0,0,0,0
40,Darnell Washington,1,1,12,12.0,1.0,1.0,-3.0,-3.0,11,11.0,6,6.0,0,2,5.7%,1,0,1,1,0,0,0,0
41,Donald Parham Jr.,1,1,11,11.0,9.0,9.0,19.0,19.0,2,2.0,0,0.0,0,2,4.9%,1,0,0,1,0,0,0,0
42,Juwan Johnson,1,2,10,5.0,10.0,5.0,8.0,4.0,0,0.0,3,1.5,0,3,13.6%,2,0,0,0,0,0,0,0
43,Foster Moreau,1,2,8,4.0,3.0,1.5,3.0,1.5,5,2.5,2,1.0,0,2,9.1%,2,0,0,0,0,0,0,0
44,Brock Wright,1,2,6,3.0,5.0,2.5,5.0,2.5,1,0.5,0,0.0,0,2,5.9%,2,0,0,0,0,0,0,0
45,Austin Hooper,1,1,5,5.0,3.0,3.0,3.0,3.0,2,2.0,0,0.0,0,1,3.4%,1,0,0,0,0,0,0,0
46,Johnny Mundt,1,1,4,4.0,2.0,2.0,2.0,2.0,2,2.0,0,0.0,0,1,3.0%,1,0,0,0,0,0,0,0
47,Marcedes Lewis,1,1,4,4.0,-3.0,-3.0,-3.0,-3.0,7,7.0,0,0.0,0,1,3.3%,1,0,0,0,0,0,0,0
48,Pharaoh Brown,1,1,4,4.0,3.0,3.0,3.0,3.0,1,1.0,1,1.0,1,1,3.8%,1,0,0,0,0,0,0,0
49,Drew Sample,1,2,4,2.0,-13.0,-6.5,-13.0,-6.5,17,8.5,0,0.0,0,2,8.0%,2,0,1,0,0,0,0,0
50,Will Dissly,1,1,3,3.0,0.0,0.0,0.0,0.0,3,3.0,1,1.0,0,1,3.2%,1,0,0,0,0,0,0,0
51,Charlie Woerner,1,1,3,3.0,-1.0,-1.0,-1.0,-1.0,4,4.0,1,1.0,0,1,3.7%,1,0,1,0,0,0,0,0
52,Jordan Akins,1,1,3,3.0,3.0,3.0,3.0,3.0,0,0.0,0,0.0,0,1,2.3%,1,0,0,0,0,0,0,0
53,Tommy Tremble,1,1,2,2.0,0.0,0.0,33.0,33.0,2,2.0,1,1.0,0,3,9.4%,1,0,0,0,0,0,0,0
54,Ross Dwelley,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
55,Kevin Rader,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
56,Stephen Anderson,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
57,Sean McKeon,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
58,Brayden Willis,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
59,Josh Pederson,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
60,Quintin Morris,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
61,Blake Bell,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
62,Nick Muse,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
63,Charlie Kolar,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
64,James Mitchell,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
65,James Winchester,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
66,Parker Hesse,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
67,Travis Vokolek,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
68,Rodney Williams,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
69,Payne Durham,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
70,Zack Kuntz,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
71,Albert Okwuegbunam Jr.,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
72,Nick Vannett,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
73,Leroy Watson IV,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
74,Elijah Higgins,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
75,Tucker Fisk,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
76,Kenny Yeboah,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
77,Stephen Sullivan,1,0,0,0.0,0.0,0.0,75.0,0.0,0,0.0,0,0.0,0,4,12.5%,0,0,0,0,0,0,0,0
78,Eric Saubert,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
79,Tanner Conner,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
80,Grant Calcaterra,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
81,Hunter Long,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
82,Anthony Firkser,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
83,Cole Fotheringham,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
84,Blake Whiteheart,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
85,Giovanni Ricci,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
86,Brycen Hopkins,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
87,Chris Manhertz,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
88,Greg Dulcich,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
89,Josiah Deguara,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
90,Luke Musgrave,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
91,Robert Tonyan,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
92,Jack Stoll,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
93,Mike Gesicki,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
94,Tyler Higbee,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
95,Ben Sims,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
96,Drew Ogletree,1,0,0,0.0,0.0,0.0,17.0,0.0,0,0.0,0,0.0,0,2,5.3%,0,1,0,0,0,0,0,0
97,Ko Kieft,1,0,0,0.0,0.0,0.0,10.0,0.0,0,0.0,0,0.0,0,1,3.4%,0,0,0,0,0,0,0,0
98,Josh Oliver,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1,3.0%,0,0,0,0,0,0,0,0
99,Trevon Wesco,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
100,Taysom Hill,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
101,Geoff Swaim,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
102,Trey McBride,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
103,Zach Ertz,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
104,John Bates,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
105,Peyton Hendershot,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
106,Irv Smith Jr.,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
107,Nate Adkins,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
108,Brenton Strange,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
109,Julian Hill,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
110,Mitchell Wilcox,1,1,0,0.0,-1.0,-1.0,-1.0,-1.0,1,1.0,0,0.0,0,1,4.0%,1,0,0,0,0,0,0,0
111,Ian Thomas,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
112,Brady Russell,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
113,John FitzPatrick,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
114,Teagan Quitoriano,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
115,Dalton Keene,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
116,Luke Farrell,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
117,C.J. Uzomah,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
118,Mark Andrews,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
119,Harrison Bryant,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
120,Cole Turner,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
121,Hayden Hurst,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
122,Luke Schoonmaker,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
123,Dalton Schultz,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
124,Stone Smartt,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
125,Josh Whyle,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
126,Noah Gray,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
